Country,Artist_Name,Artwork_Name,Year
Brazilian,Cildo Meireles,Mission/Missions (How to Build Cathedrals),1987
Brazilian,Cildo Meireles,Through,1989
Brazilian,Cildo Meireles,Glovetrotter,1991
Brazilian,Cildo Meireles,Fontes,1992
Brazilian,Cildo Meireles,Strictu,1999
Brazilian,Claudio Tozzi,USA e abUSA,1966
Brazilian,Claudio Tozzi,Desta vez eu consigo fugir,1967
Brazilian,Claudio Tozzi,Guevara Vivo ou Morto,1967
Brazilian,Claudio Tozzi,Astronautas,1969
Brazilian,Claudio Tozzi,Third World,1973
Brazilian,Claudio Tozzi,Cidade,1984
Brazilian,Eliseu Visconti,Exhibition Catalogue,1901
Brazilian,Eliseu Visconti,Self-Portrait  ,1902
Brazilian,Eliseu Visconti,Ex Libris Bibliotheca Nacional ,1903
Brazilian,Eliseu Visconti,Garden in Luxembourg ,1905
Brazilian,Eliseu Visconti,Jardim de Luxemburgo ,1905
Brazilian,Eliseu Visconti,Maternidade,1906
Brazilian,Eliseu Visconti,Kiss ,1909
Brazilian,Eliseu Visconti,My Child Tobias at Six Months ,1910
Brazilian,Eliseu Visconti,"Latin American Presidental Inauguration, Brazil, 1891",1925
Brazilian,Eliseu Visconti,My House ,1929
Brazilian,Eliseu Visconti,In Alameda ,1931
Brazilian,Emiliano Di Cavalcanti,Pierrete,1922
Brazilian,Emiliano Di Cavalcanti,Samba,1925
Brazilian,Emiliano Di Cavalcanti,Mulatas,1928
Brazilian,Emiliano Di Cavalcanti,Mangue,1929
Brazilian,Emiliano Di Cavalcanti,Untitled (Heralds),1938
Brazilian,Emiliano Di Cavalcanti,Venezia,1956
Brazilian,Emiliano Di Cavalcanti,Untitled,1956
Brazilian,Emiliano Di Cavalcanti,A Carioca,1957
Brazilian,Emiliano Di Cavalcanti,Macumba,1958
Brazilian,Emiliano Di Cavalcanti,Natureza Morta,1968
Brazilian,Ernesto Neto,Navedenga,1998
Brazilian,Ernesto Neto,The Ovaloids' Meeting,1998
Brazilian,Ernesto Neto,We Fishing the Time (worm's holes and densities),1999
Brazilian,Helio Oiticica,Metaesquema,1957
Brazilian,Helio Oiticica,Metaesquema (Dois brancos),1958
Brazilian,Helio Oiticica,Metaesquema 19,1958
Brazilian,Helio Oiticica,Spatial Relief (red) REL 036,1959
Brazilian,Helio Oiticica,Grand Nucleus,1966
Brazilian,Helio Oiticica,"Magic Square #5, De Luxe",1977
Brazilian,Ivan Serpa,Formas,1951
Brazilian,Ivan Serpa,Untitled,1952
