Country,Artist_Name,Artwork_Name,Year
French,Andre Derain,Window at Vers ,1912
French,Andre Derain,"Drinker , ",1913
French,Andre Derain,"Landscape at Cadaques, ",1913
French,Andre Derain,"Portrait of a Man With a Newspaper, ",1913
French,Andre Derain,Portrait of a Woman,1913
French,Andre Derain,The offering,1913
French,Andre Derain,The portrait of woman,1913
French,Andre Derain,The Two Sisters,1913
French,Andre Derain,Trees on the Banks of the Seine,1913
French,Andre Derain,"Bust of a Woman, ",1914
French,Andre Derain,"Portrait of a Young Girl in Black, ",1914
French,Andre Derain,Portrait of Francesco Iturrino,1914
French,Andre Derain,Still life,1914
French,Andre Derain,Portrait of a man,1915
French,Andre Derain,Portrait II,1920
French,Andre Derain,The Artist in his Studio,1920
French,Andre Derain,"Portrait of Alice Derain, ",1921
French,Andre Derain,"Table, ",1922
French,Andre Derain,"Italian girl, ",1923
French,Andre Derain,The beautiful model,1923
French,Andre Derain,The female nude in front of green hanging,1923
French,Andre Derain,The nude female near the cat,1923
French,Andre Derain,Harlequin and Pierrot,1924
French,Andre Derain,"Female nude with a jug, ",1925
French,Andre Derain,Young girl,1925
French,Andre Derain,"Landscape, Provence ",1925
French,Andre Derain,"Portrait of Madame Paul Guillaume with a large hat, ",1928
French,Andre Derain,Still Life with Dead Game,1928
French,Andre Derain,The Path of forest,1928
French,Andre Derain,Landscape,1930
French,Andre Derain,Girl,1931
French,Andre Derain,Still Life with Oranges,1931
French,Andre Derain,The road,1932
French,Andre Derain,The Rehearsal ,1933
French,Andre Derain,Black Scarf,1935
French,Andre Derain,The Cup of Tea,1935
French,Andre Derain,Two naked women and still life,1935
French,Andre Derain,Deerstalking,1938
French,Andre Derain,Jane keeping an apple,1938
French,Andre Derain,Return of Ulysses,1938
French,Andre Derain,"The clearing, or the luncheon on the grass",1938
French,Andre Derain,The girl cutting apple,1938
French,Andre Derain,The Surprise,1938
French,Andre Derain,"Still life, ",1939
French,Andre Derain,The Painter and his Family,1939
French,Andre Derain,The Still life with Pumpkin,1939
French,Andre Derain,"Golden age, ",1940
French,Andre Derain,Female nude holding apple,1941
French,Andre Derain,"Black binge, ",1943
French,Andre Derain,Orgiastic women,1945
French,Andre Derain,Sorrowful Landscape,1946
French,Andre Derain,Ominous Landscape,1950
French,Andre Derain,Self-portrait with a pipe,1953
French,Andre Dunoyer de Segonzac,Baigneuses,1905
French,Andre Dunoyer de Segonzac,Still Life with a Cabbage,1920
French,Andre Dunoyer de Segonzac,Nude with a Newspaper,1921
French,Andre Dunoyer de Segonzac,The Farm on the Estate,1923
French,Andre Dunoyer de Segonzac,La Cure de Soleil,1927
French,Andre Dunoyer de Segonzac,La brouette,1934
French,Andre Dunoyer de Segonzac,"Crecy-la-Chapelle, la route de Voulangis",1935
French,Andre Dunoyer de Segonzac,Le Morin pres de Guerard,1935
French,Andre Dunoyer de Segonzac,The Road from Grimaud,1937
French,Andre Dunoyer de Segonzac,"Fenouil, poivrons et tomates",1960
French,Andre Dunoyer de Segonzac,Seine sur la Triel,1960
French,Andre Dunoyer de Segonzac,"Vase de fleurs, assiette de peches, ombrelle et le Figaro",1960
French,Andre Dunoyer de Segonzac,Les mimosas,1970
French,Andre Lanskoy,Abstract Composition,1955
French,Andre Lanskoy,Composition Spatiale,1955
French,Andre Lanskoy,La soeur de la Violette,1957
French,Andre Lanskoy,Untitled,1957
French,Andre Lanskoy,A l'ombre d'une montagne transparente,1958
French,Andre Lanskoy,Biographie d'un papillon,1958
French,Andre Lanskoy,Untitled,1959
French,Andre Lanskoy,Composition,1960
French,Andre Lanskoy,L'arque en ciel et l'arlequin,1960
French,Andre Lanskoy,Les joies des autres,1960
French,Andre Lanskoy,Ni moi ni toi,1960
French,Andre Lanskoy,Tout par terre,1961
French,Andre Lanskoy,La Naissance Attendue (Expected Birth),1962
French,Andre Lanskoy,Abstract Composition,1965
French,Andre Lanskoy,Composition,1966
French,Andre Lanskoy,Untitled,1967
French,Andre Lanskoy,Untitled,1968
French,Andre Lanskoy,Untitled,1968
French,Andre Lanskoy,Composition,1970
French,Andre Lanskoy,Untitled,1970
French,Andre Lanskoy,Untitled,1972
French,Andre Lanskoy,Untitled,1972
French,Andre Lanskoy,Composition,1973
French,Andre Masson,Portrait of Roland Tual ,1921
French,Andre Masson,Pedestal Table in the Studio,1922
French,Andre Masson,Card trick,1923
French,Andre Masson,Landscape with Rocks ,1923
French,Andre Masson,The meals,1923
French,Andre Masson,"Guitar and Profile, 192",1924
French,Andre Masson,Automatic Drawing,1924
French,Andre Masson,Woman holding a bird,1924
French,Andre Masson,The Sleeper,1924
French,Andre Masson,Two naked ,1924
French,Andre Masson,Birds and masks ,1924
French,Andre Masson,Armour,1925
French,Andre Masson,Furious Suns,1925
French,Andre Masson,Birth of Birds,1925
French,Andre Masson,Tribute to Saint-Pol Roux,1925
French,Andre Masson,The Star,1925
French,Andre Masson,The bird pierced with arrows ,1925
French,Andre Masson,Torso,1926
French,Andre Masson,Battle of Fishes,1926
French,Andre Masson,"Figure, 192",1927
French,Andre Masson,Battle of the Fishes,1927
French,Andre Masson,Fish drawn on the sand,1927
French,Andre Masson,Removal,1932
French,Andre Masson,Removal ,1933
French,Andre Masson,Montserrat,1934
French,Andre Masson,The horses of Diomedes ,1934
French,Andre Masson,Ibdes in Aragon,1935
French,Andre Masson,Landscape with miracles ,1935
French,Andre Masson,Pupae to Toledo ,1935
French,Andre Masson,The Andalusian Reapers,1935
French,Andre Masson,Dawn in Montserrat,1935
French,Andre Masson,Iconic views of Toledo ,1936
French,Andre Masson,The pianotaure,1937
French,Andre Masson,Dark Forest,1937
French,Andre Masson,Returning from the execution,1937
French,Andre Masson,Pasiphae ,1937
French,Andre Masson,Bullfighting,1937
French,Andre Masson,The bottom of the sea ,1937
French,Andre Masson,In the Tower of Sleep,1938
French,Andre Masson,The Metamorphosis of the Lovers,1938
French,Andre Masson,The painter and the time,1938
French,Andre Masson,The Workshop of Dedalus,1939
French,Andre Masson,Gradiva,1939
French,Andre Masson,Earth,1939
French,Andre Masson,Prisoner of the Mirror: Transfiguring Your Death,1939
French,Andre Masson,Portrait of the poet Kleist,1939
French,Andre Masson,Horse attacked by a fish,1939
French,Andre Masson,The Metaphysical Wall,1940
French,Andre Masson,Goethe or the metamorphosis of plants ,1940
French,Andre Masson,The street singer,1941
French,Andre Masson,Caribbean Landscape,1941
French,Andre Masson,Yard birds ,1941
French,Andre Masson,Meditation on an Oak Leaf,1942
French,Andre Masson,The Genius of the Species ,1942
French,Andre Masson,The Sand Crab,1942
French,Andre Masson,Emblem,1942
French,Andre Masson,Little Genius of Wheat,1942
French,Andre Masson,The Fruits of the Abyss,1942
French,Andre Masson,Pasiphae,1942
French,Andre Masson,There is no world ended ,1942
French,Andre Masson,Leonardo and Isabella d Este ,1942
French,Andre Masson,Seeded Earth,1942
French,Andre Masson,Andromeda,1943
French,Andre Masson,Meditation of the Painter,1943
French,Andre Masson,Portrait of an American teenager in the forest ,1943
French,Andre Masson,Nu au soleil noir,1944
French,Andre Masson,Werewolf,1944
French,Andre Masson,Nocturne,1944
French,Andre Masson,The Kill,1944
French,Andre Masson,Minors ,1945
French,Andre Masson,Pursued Woman,1946
French,Andre Masson,Sirens,1947
French,Andre Masson,The Red Lands and the Montagne Sainte Victoire,1948
French,Andre Masson,The Frogs ,1948
French,Andre Masson,Portrait of Tal Coat,1948
French,Andre Masson,Blue Bather,1950
French,Andre Masson,Reader with Red Book,1950
French,Andre Masson,Red Pomegranates,1950
French,Andre Masson,Ripe Pomegranates,1950
French,Andre Masson,Three Pomegranates,1950
French,Andre Masson,The Horse Tryout,1951
French,Andre Masson,Pomegranates in the Wind,1951
French,Andre Masson,Depressed Woodcock,1952
French,Andre Masson,Riez,1953
French,Andre Masson,"Star, Winged Being, Fish",1955
French,Andre Masson,Childbirth ,1955
French,Andre Masson,Les Hain-Teny,1955
French,Andre Masson,Bones and Chrysalids,1955
French,Andre Masson,Panic,1955
French,Andre Masson,Blue Vase,1956
French,Andre Masson,Attacked by birds,1956
French,Andre Masson,Street at Daybreak,1956
French,Andre Masson,Rose and Blue Mountain,1956
French,Andre Masson,Rome: Portico of Octavia,1956
French,Andre Masson,Reclining Nude,1956
French,Andre Masson,Pool at the Villa d'Este,1956
French,Andre Masson,Mist in the Valley of the Arc,1956
French,Andre Masson,Green Nude,1956
French,Andre Masson,The Camargue,1956
French,Andre Masson,Rut,1957
French,Andre Masson,Couple in the night,1958
French,Andre Masson,Villa d'Este,1958
French,Andre Masson,Florence at Dusk,1958
French,Andre Masson,The Sun in the Forest,1959
French,Andre Masson,Nuit fertile,1960
French,Andre Masson,Prison Gray,1961
French,Andre Masson,Games Centaurs,1961
French,Andre Masson,Metamorphoses,1961
French,Andre Masson,Kitchen-maids,1962
French,Andre Masson,Lamento ,1963
French,Andre Masson,Metamorphosis,1963
French,Andre Masson,The Vagabond ,1966
French,Andre Masson,Tracking the outbreak and germination ,1967
French,Andre Masson,The bird market,1970
French,Andre-Pierre Arnal,Pliage (Folded Painting),1971
French,Andre-Pierre Arnal,Pliage (Folded Painting),1971
French,Andre-Pierre Arnal,Pliage (Folded Painting),1971
French,Andre-Pierre Arnal,Pliage (Folded Painting),1972
French,Andre-Pierre Arnal,Pliage (Folded Painting),1972
French,Andre-Pierre Arnal,Pliage (Folded Painting),1973
French,Andre-Pierre Arnal,Pliage (Folded Painting),1975
French,Andre-Pierre Arnal,Arrachement,1989
French,Andre-Pierre Arnal,Arrachement,1989
French,Andre-Pierre Arnal,Arrachement,1990
French,Andre-Pierre Arnal,Arrachement,1990
French,Andre-Pierre Arnal,Arrachement,1990
French,Andre-Pierre Arnal,Arrachement,1990
French,Andre-Pierre Arnal,Arrachement,1990
French,Aristide Maillol,Nude (Venus),1900
French,Aristide Maillol,La nuit,1902
French,Aristide Maillol,Bust of Pierre-Auguste Renoir,1907
French,Aristide Maillol,Pomone,1910
