Country,Artist_Name,Artwork_Name,Year
Jewish,Gustav Metzger,"Historic Photographs: No. 1- Liquidation of the Warsaw Ghetto, April 19-28 days, 1943",1995
Jewish,Gustav Metzger,"Historic Photographs. Kill the Cars, Camden Town, London",1996
Jewish,Gustav Metzger,"Historic Photographs: To Crawl Into -- Anschluss, Vienna, March 1938",1996
Jewish,Gustav Metzger,"Historic Photographs: To Walk Into --Massacre on the Mount, Jerusalem, 8 November 1990",1996
Jewish,Gustav Metzger,"Historic Photographs- Hitler-Youth, Eigenschweisst",1997
Jewish,Gustav Metzger,"Historic Photographs: Jerusalem, Jerusalem",1998
Jewish,Hedda Sterne,Visages ,1930
Jewish,Hedda Sterne,Reclining Nude,1938
Jewish,Hedda Sterne,The Artist Saul Steiberg ,1944
Jewish,Hedda Sterne,"New York, N Y, Nox ",1948
Jewish,Hedda Sterne,Machine,1949
Jewish,Hedda Sterne,Antro II,1949
Jewish,Hedda Sterne,Machine 5,1950
Jewish,Hedda Sterne,Saul Steinberg ,1950
Jewish,Hedda Sterne,Tondo #22,1953
Jewish,Hedda Sterne,Portrait of Frederick Kiesler ,1954
Jewish,Hedda Sterne,N.Y. 1 (Road #4),1956
Jewish,Hedda Sterne,Alaska 1,1958
Jewish,Hedda Sterne,Vertical-Horizontal I,1963
Jewish,Hedda Sterne,Metaphores and Metamorphoses ,1967
Jewish,Hedda Sterne,Tondo,1973
Jewish,Hedda Sterne,Diary,1976
Jewish,Hedda Sterne,Untitled,1983
Jewish,Hedda Sterne,Further I ,1989
Jewish,Ilka Gedo,Self-Portrait,1944
Jewish,Ilka Gedo,"Machines at the Ganz factory, from Folder 57",1947
Jewish,Ilka Gedo,Self-Portrait,1947
Jewish,Ilka Gedo,Self-Portrait,1947
Jewish,Ilka Gedo,Self-Portrait in Pregnancy,1947
Jewish,Ilka Gedo,Ganz Factory,1948
Jewish,Ilka Gedo,Ganz Factory,1948
Jewish,Ilka Gedo,Self-Portrait,1948
Jewish,Ilka Gedo,Two Figures at Work at a Table,1948
Jewish,Ilka Gedo,Woman at Work at a Table,1948
Jewish,Ilka Gedo,Table #1,1949
Jewish,Ilka Gedo,Table 8,1949
Jewish,Ilka Gedo,Table,1949
Jewish,Ilka Gedo,Artificial Flower with Falling Leaves,1970
Jewish,Ilka Gedo,Domed Rose Garden,1972
Jewish,Ilka Gedo,Nodding Artificial Flower (Red Version),1972
Jewish,Ilka Gedo,Rose Garden in the Wind,1973
Jewish,Ilka Gedo,Spring,1973
Jewish,Ilka Gedo,Artificial Flowers with Daggers,1974
Jewish,Ilka Gedo,Artificial Flower with Inscriptions,1975
Jewish,Ilka Gedo,The Big Tree-trunk,1978
Jewish,Ilka Gedo,Artificial Flower on a Naples Yellow Background,1980
Jewish,Ilka Gedo,"Jardin des Plantes, Paris",1980
Jewish,Ilka Gedo,Mask Store,1980
Jewish,Ilka Gedo,Rose Garden with Triangular Window,1980
Jewish,Ilka Gedo,Artificial Flower with a Grey Background,1981
Jewish,Ilka Gedo,Monster and Boy,1981
Jewish,Ilka Gedo,Rose Garden with a Green Background,1981
Jewish,Ilka Gedo,The March of Triangles,1981
Jewish,Ilka Gedo,Witches in Preparation,1981
Jewish,Ilka Gedo,Man and Woman (Kidnap),1982
Jewish,Ilka Gedo,Self-Portrait with a Hat,1983
Jewish,Ilka Gedo,Pink Self-Portrait,1984
Jewish,Ilka Gedo,Self-Portrait with a Strawhat,1984
Jewish,Ilka Gedo,Double Self-Portrait,1985
Jewish,Iosif Iser,Nude with Book,1909
Jewish,Iosif Iser,Traditionalist Still Life,1916
Jewish,Iosif Iser,Tatar Family,1920
Jewish,Iosif Iser,Turks at the Cafe,1925
Jewish,Iosif Iser,Odalisque,1926
Jewish,Iosif Iser,Ballerina,1930
Jewish,Iosif Iser,Houses on the Outskirts of Bucharest,1930
Jewish,Iosif Iser,Landscape from Toledo,1930
Jewish,Iosif Iser,Bretania Port,1930
Jewish,Iosif Iser,Parisian Promenade,1930
Jewish,Iosif Iser,Tatar Family,1932
Jewish,Iosif Iser,Behind the Scenes,1932
Jewish,Iosif Iser,Woman in Yellow Chair,1933
Jewish,Iosif Iser,Tatar Interior,1933
Jewish,Iosif Iser,Woman from Muscel,1935
Jewish,Iosif Iser,Nude on the Chair,1935
Jewish,Iosif Iser,Tatar Woman,1935
Jewish,Iosif Iser,Turks at the Cafe,1937
Jewish,Iosif Iser,Nude on the Chair,1938
Jewish,Iosif Iser,Ballerina at Folies Bergeres,1939
Jewish,Iosif Iser,Odalisques,1940
Jewish,Iosif Iser,Tatar Women,1940
Jewish,Iosif Iser,Laid Back Nude,1941
Jewish,Iosif Iser,Odalisque with Mandoline,1943
Jewish,Iosif Iser,Pierrot and Columbine,1943
Jewish,Iosif Iser,Intimacy,1944
Jewish,Iosif Iser,Odalisques Resting,1945
Jewish,Iosif Iser,The Spanish Woman,1946
Jewish,Iosif Iser,Tatar Woman With Mandoline,1946
Jewish,Isaac Levitan,Early march,1900
Jewish,Isaac Levitan,Early spring. Botanical garden.,1900
Jewish,Isaac Levitan,Haystacking,1900
Jewish,Isaac Levitan,"Lake. Rus., ",1900
Jewish,Isaac Levitan,"Rainbow, ",1900
Jewish,Isaac Levitan,Spring in Crimea,1900
Jewish,Isaac Levitan,Springtime in the Crimea,1900
Jewish,Isaac Levitan,Sunset. Forest edge.,1900
Jewish,Isaac Levitan,Twilight,1900
Jewish,Isidore Isou,Untitled (from Les Journaux des Dieux),1950
Jewish,Isidore Isou,Untitled (from Les Nombres),1952
Jewish,Isidore Isou,Les Nombres XXXII,1952
Jewish,Isidore Isou,Self-Portrait,1952
Jewish,Isidore Isou,Amos,1953
Jewish,Isidore Isou,Chronographismes,1961
Jewish,Isidore Isou,Signes fauves,1961
Jewish,Isidore Isou,Untitled,1961
Jewish,Isidore Isou,Portrait Hypographique de Van Gogh,1962
Jewish,Isidore Isou,Rebus a Insinuation,1962
Jewish,Isidore Isou,Untitled,1964
Jewish,Isidore Isou,Hypergraphie,1971
Jewish,Isidore Isou,Hypergraphie/Pour Virginie Nr. 9,1971
Jewish,Isidore Isou,Power as it is ,1971
Jewish,Isidore Isou,Comment on Van Gogh (V.) ,1985
Jewish,Isidore Isou,Comment on Van Gogh (XIV.),1985
Jewish,Jacob Epstein,Nan Seated,1911
Jewish,Jacob Epstein,Female Figure in Flenite,1913
Jewish,Jacob Epstein,Mother and Child,1913
Jewish,Jacob Epstein,The Rock Drill,1914
Jewish,Jacob Epstein,Portrait of Iris Beerbohm Tree,1915
Jewish,Jacob Epstein,Isobel,1933
Jewish,Jacob Epstein,Haile Selassie,1936
Jewish,Jacob Epstein,Leda (with Coxcomb),1940
Jewish,Jacob Epstein,Jacob and the Angel,1941
Jewish,Jacob Epstein,Reclining Nude Turning,1946
Jewish,Jacques Lipchitz,Figure,1915
Jewish,Jacques Lipchitz,Head,1915
Jewish,Jacques Lipchitz,Man with a Guitar,1915
Jewish,Jacques Lipchitz,Seated Nude,1915
Jewish,Jacques Lipchitz,Sculpture,1916
Jewish,Jacques Lipchitz,Seated Man with Clarinet I,1920
Jewish,Jacques Lipchitz,Guitar Player in Armchair,1922
Jewish,Jacques Lipchitz,Seated Man,1925
Jewish,Jacques Lipchitz,Figure,1930
Jewish,Jacques Lipchitz,Mother and Child,1930
Jewish,Jankel Adler,Kubistische Komposition,1920
Jewish,Jankel Adler,Akt mit Stuhl und rotem Tuch,1930
Jewish,Jankel Adler,Reclining Nude,1940
Jewish,Jankel Adler,Woman with Hat,1940
Jewish,Jankel Adler,Composition,1943
Jewish,Jankel Adler,No Man's Land,1943
Jewish,Jankel Adler,The Mutilated,1943
Jewish,Jankel Adler,Woman with a Cat,1944
Jewish,Jankel Adler,Composition,1949
Jewish,Jean David,Woman with Braids (Yemenite),1934
Jewish,Jean David,Boats of Jewish Immigrants (Hamaapilim),1948
Jewish,Jean David,Jerusalem,1950
Jewish,Jean David,Still Life,1950
Jewish,Jean David,Untitled (Railroad),1950
Jewish,Jean David,Visit Israel,1950
Jewish,Jean David,The Royal Couple,1950
Jewish,Jean David,Jonah and the Whale (Israel Travel Poster),1954
Jewish,Jean David,S.S. Israel,1955
Jewish,Jean David,King David (Israel Travel Poster),1956
Jewish,Jean David,Bird,1958
Jewish,Jean David,Zim Israel Navigation Co. Ltd,1958
Jewish,Jean David,Portrait of a Woman (Ceramic),1959
Jewish,Jean David,Israel,1960
Jewish,Jean David,Life and Death On the Roads - Be Careful!,1960
Jewish,Jean David,Arab Parables,1962
Jewish,Jean David,Follow the Sun to Israel (El Al Poster),1962
Jewish,Jean David,El Al (Poster),1963
Jewish,Jean David,Holiday All Year Round,1965
Jewish,Jean David,Illustration for Haggadah of Pesach,1970
Jewish,Jean David,Illustration for Haggadah of Pesach,1970
Jewish,Jean David,Preparation Work for Heavenly Jerusalem,1971
Jewish,Jean David,"Heavenly Jerusalem (Vault Mural in the Sephardic Synagogue in the Old City, Jerusalem)",1971
Jewish,Jean David,Fly to Israel,1975
Jewish,Jean David,Cruel Game of Chess,1977
Jewish,Jean David,See Tel Aviv,1980
Jewish,Jean-Michel Atlan,Untitled,1943
Jewish,Jean-Michel Atlan,Untitled,1949
Jewish,Jean-Michel Atlan,Composition,1951
Jewish,Jean-Michel Atlan,L'Oiseau de Barbarie,1952
Jewish,Jean-Michel Atlan,Composition,1953
Jewish,Jean-Michel Atlan,Untitled,1953
Jewish,Jean-Michel Atlan,Untitled,1954
Jewish,Jean-Michel Atlan,Calypso II,1956
Jewish,Jean-Michel Atlan,Orient,1957
Jewish,Jean-Michel Atlan,Sais,1958
Jewish,Jean-Michel Atlan,Untitled,1958
Jewish,Jean-Michel Atlan,Agrigente,1959
Jewish,Jean-Michel Atlan,Opera Kurde,1959
Jewish,Jean-Michel Atlan,Untitled,1959
Jewish,Jean-Michel Atlan,Untitled,1959
Jewish,Jean-Michel Atlan,Untitled,1959
Jewish,Jo Baer,Bootless Boots,1960
Jewish,Jo Baer,Glass Slippers,1960
Jewish,Jo Baer,Sex Symbol,1961
Jewish,Jo Baer,Rook,1962
Jewish,Jo Baer,Untitled,1963
Jewish,Jo Baer,Hiccup,1964
Jewish,Jo Baer,"Primary Light Group: Red, Green, Blue, 196",1965
Jewish,Jo Baer,Untitled,1965
Jewish,Jo Baer,Untitled,1968
Jewish,Jo Baer,H. Arcuata,1971
Jewish,Jo Baer,Untitled (Double Bar Orange),1972
Jewish,Jo Baer,Untitled,1972
Jewish,Jo Baer,Cardinations,1974
Jewish,Jo Baer,Untitled (Vertical Flanking Diptych - Red),1974
Jewish,Jo Baer,Untitled (Lipstick),1977
Jewish,Jules Perahim,Untitled,1930
Jewish,Jules Perahim,Organic Landscape,1932
Jewish,Jules Perahim,Portrait of Gherasim Luca,1932
Jewish,Jules Perahim,The Spark,1934
Jewish,Jules Perahim,We Want Land (1907),1934
Jewish,Jules Perahim,The Council,1936
Jewish,Jules Perahim,Untitled,1937
Jewish,Jules Perahim,Untitled,1937
Jewish,Jules Perahim,The God of War,1937
Jewish,Jules Perahim,Untitled,1939
Jewish,Jules Perahim,"Cabaret (Visul lui Omero), ",1939
Jewish,Jules Perahim,Portrait of M.H. Maxy,1940
Jewish,Jules Perahim,United We Struggle Against Fascism,1944
Jewish,Jules Perahim,Fighting for Peace,1950
Jewish,Jules Perahim,The Argument,1958
Jewish,Jules Perahim,Go On!,1959
Jewish,Jules Perahim,The Partisan,1959
Jewish,Jules Perahim,Le repas sur les marches,1960
Jewish,Jules Perahim,Quatre marins,1960
Jewish,Jules Perahim,"Genesis (Mural for the House of Culture in Mangalia), 195",1962
Jewish,Jules Perahim,Figure with a dog,1964
Jewish,Jules Perahim,A Surrealistic Composition,1969
Jewish,Jules Perahim,Creatures,1969
Jewish,Jules Perahim,Poissons,1969
Jewish,Jules Perahim,Taureau,1969
Jewish,Jules Perahim,Family Misunderstanding,1969
Jewish,Jules Perahim,La Victoire de l'Inevitable,1970
Jewish,Jules Perahim,L'echappement,1970
Jewish,Jules Perahim,Rencontre mecanique,1970
Jewish,Jules Perahim,Untitled,1971
Jewish,Jules Perahim,Untitled,1972
Jewish,Jules Perahim,Drapeau rigide aux couleurs inconnues,1973
Jewish,Jules Perahim,Amorphous Figures,1975
Jewish,Jules Perahim,L'Ennemi artificiel,1975
Jewish,Jules Perahim,Creatures,1976
Jewish,Jules Perahim,La guerre africaine,1976
Jewish,Jules Perahim,Untitled,1976
Jewish,Jules Perahim,Creatures,1979
Jewish,Jules Perahim,Le Rendez-Vous Secret de Dante,1985
Jewish,Jules Perahim,Paysage traverse d'incantations,1986
Jewish,Jules Perahim,Peripherie singuliere,1986
Jewish,Jules Perahim,Untitled,1987
Jewish,Karoly Ferenczy,Joseph Sold into Slavery by His Brothers,1900
Jewish,Karoly Ferenczy,Abraham's Sacrifice,1901
Jewish,Karoly Ferenczy,Gipsies,1901
Jewish,Karoly Ferenczy,Evening in March,1902
Jewish,Karoly Ferenczy,Winter,1902
Jewish,Karoly Ferenczy,Deposition from the Cross,1903
Jewish,Karoly Ferenczy,October,1903
Jewish,Karoly Ferenczy,The Woman Painter,1903
Jewish,Karoly Ferenczy,Painter and Model,1904
Jewish,Karoly Ferenczy,Morning Sunshine,1905
Jewish,Karoly Ferenczy,Riding Children,1905
Jewish,Karoly Ferenczy,Summertime (Picnic in May),1906
Jewish,Karoly Ferenczy,Beech Forest,1908
Jewish,Karoly Ferenczy,Izvora in Autumn,1909
Jewish,Karoly Ferenczy,Red Wall,1910
Jewish,Karoly Ferenczy,Pineapple,1911
Jewish,Karoly Ferenczy,Sleeping Woman,1912
Jewish,Karoly Ferenczy,Gloomy Landscape with Bather,1913
Jewish,Lasar Segall,Aldeia Russa,1918
Jewish,Lasar Segall,Encontro,1924
Jewish,Lasar Segall,Brazilian Landscape,1925
Jewish,Lasar Segall,Morro Vermelho,1926
Jewish,Lasar Segall,Auto-retrato III,1927
Jewish,Lasar Segall,O bebedouro,1927
Jewish,Lasar Segall,Retrato de Mario de Andrade,1927
Jewish,Lasar Segall,Perfil de Zulmira,1928
Jewish,Lasar Segall,Dois nus,1930
Jewish,Lasar Segall,Maternidade,1931
Jewish,Lasar Segall,Duas Figuras,1933
Jewish,Lasar Segall,Three Young Girls,1939
Jewish,Leon Bakst,The Supper,1902
Jewish,Leon Bakst,Art open letter of Red Cross,1904
Jewish,Leon Bakst,Portrait of Boris Nikolayevich Bugaev (Andrey Bely),1905
Jewish,Leon Bakst,Downpour,1906
Jewish,Leon Bakst,Elisium,1906
Jewish,Leon Bakst,The poet Zinaida Gippius  ,1906
Jewish,Leon Bakst,Vase (self-portrait),1906
Jewish,Leon Bakst,An ancient horror,1908
Jewish,Leon Bakst,In the artist's studio  ,1908
Jewish,Leon Bakst,"Costume design for the ballet ""Cleopatra""""""",1909
Jewish,Leon Bakst,Cleopatre syrian dance,1909
Jewish,Leon Bakst,Front cover of Comoedia ,1909
Jewish,Leon Bakst,"Aide de camp of the Shah, costume design for Diaghilev's production of the ballet Scheherazade",1910
Jewish,Leon Bakst,Cleopatre danse juive,1910
Jewish,Leon Bakst,Cleopatre greek dancer,1910
Jewish,Leon Bakst,Costume Design for 'Scheherazade' ,1910
Jewish,Leon Bakst,Costume for Nijinsky,1910
Jewish,Leon Bakst,Fantasy on modern costume,1910
Jewish,Leon Bakst,"The Firebird, costume for Tamara Karsavina  ",1910
Jewish,Leon Bakst,"The Firebird, Michel Fokine as tsarevitch  ",1910
Jewish,Leon Bakst,The Firebird,1910
Jewish,Leon Bakst,"The Firebird, the tsarevna  ",1910
Jewish,Leon Bakst,Costume design for The Firebird,1910
Jewish,Leon Bakst,Scheherazade la sultane bleue  ,1910
Jewish,Leon Bakst,Scheherazade negre argent  ,1910
Jewish,Leon Bakst,Scheherazade shah shahriar  ,1910
Jewish,Leon Bakst,Scheherazade the chief eunuch  ,1910
Jewish,Leon Bakst,Scheherezade odalisque  ,1910
Jewish,Leon Bakst,Scheherezade odalisque  ,1910
Jewish,Leon Bakst,Set Design for Scheherazade,1910
Jewish,Leon Bakst,The carnival Chiarina  ,1910
Jewish,Leon Bakst,Costume design for a bacchante in 'Narcisse' by Tcherepnin,1911
Jewish,Leon Bakst,La peri Natasha Trouhanova as the Peri  ,1911
Jewish,Leon Bakst,Le dieu bleu a young rajah  ,1911
Jewish,Leon Bakst,Le dieu bleu Nijinsky in title role  ,1911
Jewish,Leon Bakst,Le martyre de Saint Sebastien act I set design  ,1911
Jewish,Leon Bakst,Le martyre de Saint Sebastien act IV set design  ,1911
Jewish,Leon Bakst,Le martyre de Saint Sebastien Ida Rubinstein as St. Sebastian  ,1911
Jewish,Leon Bakst,Narcisse a youth  ,1911
Jewish,Leon Bakst,Operatic costume designs,1911
Jewish,Leon Bakst,"Sketch for the ballet 'La Peri', by Paul Dukas",1911
Jewish,Leon Bakst,"""Narcisse""""-  Nymph Echo  """,1911
Jewish,Leon Bakst,Daphnis and Chloe costume,1912
Jewish,Leon Bakst,Daphnis and Chloe scenery for act II,1912
Jewish,Leon Bakst,Design for a lady's dress,1912
Jewish,Leon Bakst,Fantasy on modern costume (atalanta),1912
Jewish,Leon Bakst,Helene de Sparte act II set design,1912
Jewish,Leon Bakst,Helene de Sparte Ida Rubinstein in act IV,1912
Jewish,Leon Bakst,Helene de Sparte set design,1912
Jewish,Leon Bakst,Indo-persian dance  ,1912
Jewish,Leon Bakst,"L'apres midi d'un faune, a nymph  ",1912
Jewish,Leon Bakst,"L'apres midi d'un faune, another nymph  ",1912
Jewish,Leon Bakst,Le dieu bleu a pilgrim  ,1912
Jewish,Leon Bakst,Le dieu bleu bayadere  ,1912
Jewish,Leon Bakst,Le dieu bleu bayadere with peacock  ,1912
Jewish,Leon Bakst,Le dieu bleu the bride  ,1912
Jewish,Leon Bakst,Nijinsky's Faun Costume in 'L'Apres Midi d'un Faune' by Claude Debussy  from the front cover of the programme for the 7th season of the 'Ballets Russes',1912
Jewish,Leon Bakst,"""Le dieu bleu"""" - set design """,1912
Jewish,Leon Bakst,La legende de Joseph Potiphar  ,1914
Jewish,Leon Bakst,La legende de Joseph Potiphar's wife  ,1914
Jewish,Leon Bakst,The sleeping beauty eastern prince and his page  ,1916
Jewish,Leon Bakst,"Costume for the Englishman, from La Boutique Fantastique",1917
Jewish,Leon Bakst,Portrait of a Lady,1917
Jewish,Leon Bakst,Sadko one of the chorus  ,1917
Jewish,Leon Bakst,Sadko the Green Monster  ,1917
Jewish,Leon Bakst,"""Les femmes de bonne humeur"""" - set design  """,1917
Jewish,Leon Bakst,"Costume design for the Marchioness Hunting, from Sleeping Beauty",1921
Jewish,Leon Bakst,"Costume design for The Master of Ceremonies, from Sleeping Beauty ",1921
Jewish,Leon Bakst,The sleeping beauty design for scene IV (the awakening)  ,1921
Jewish,Leon Bakst,The sleeping beauty wolf  ,1921
Jewish,Leon Bakst,Le sultan vindicatif,1922
Jewish,Leon Bakst,Russian peasant woman  ,1922
Jewish,Leon Bakst,Samarkand Sultan,1922
Jewish,Leon Bakst,Istar Ida Rubinstein as Istar  ,1924
Jewish,Leon Bakst,Portrait of the Future Countess Henri de Boisgelin,1924
Jewish,Lesser Ury,Herbstliche Bachlandschaft im Abendlicht,1900
Jewish,Lesser Ury,Spring,1903
Jewish,Lesser Ury,Abraham Geiger,1905
Jewish,Lesser Ury,Lady in black evening dress with green scarf,1908
Jewish,Lesser Ury,Berlin street scene with horse-drawn cabs,1910
Jewish,Lesser Ury,Der blaue Berg,1910
Jewish,Lesser Ury,On the channel,1912
Jewish,Lesser Ury,Dame mit Kind im Tiergarten (Berlin),1920
Jewish,Lesser Ury,"Damen, einer Droschke entsteigend",1920
Jewish,Lesser Ury,Lady in the loge,1920
Jewish,Lesser Ury,Mutter mit Kind auf einer Strassenkreuzung,1920
Jewish,Lesser Ury,Unter den Linden im Regen,1920
Jewish,Lesser Ury,Self-portrait,1921
Jewish,Lesser Ury,Unter den Linden,1922
Jewish,Lesser Ury,Train station Nollendorfplatz at night,1925
Jewish,Lesser Ury,Boulevard in Paris,1928
Jewish,Louis Schanker,Abstract with Instruments,1932
Jewish,Louis Schanker,Beggars,1933
Jewish,Louis Schanker,Polo,1937
Jewish,Louis Schanker,Abstract Composition,1938
Jewish,Louis Schanker,Study in Green and Black,1939
Jewish,Louis Schanker,Untitled,1939
Jewish,Louis Schanker,Aerial Act,1940
Jewish,Louis Schanker,Football,1941
Jewish,Louis Schanker,Forms in Action,1941
Jewish,Louis Schanker,Wall Handball (study),1942
Jewish,Louis Schanker,Abstract Composition,1944
Jewish,Louis Schanker,Carnival,1948
Jewish,Louis Schanker,Untitled,1949
Jewish,Louis Schanker,Football #3,1950
Jewish,Louis Schanker,Circle Image No. 25,1954
Jewish,Louis Schanker,Green Forms,1957
Jewish,Louis Schanker,Untitled abstract composition,1968
Jewish,Louise Nevelson,Clown tight rope walker,1942
Jewish,Louise Nevelson,Atmosphere and Environment X,1969
Jewish,Louise Nevelson,Atmoshere and Environment XII,1970
Jewish,Louise Nevelson,Seventh Decade Garden IX-X,1970
Jewish,Louise Nevelson,Night Tree,1971
Jewish,Louise Nevelson,Sky Covenant,1973
Jewish,Louise Nevelson,Sky Jag IV,1974
Jewish,Louise Nevelson,Transparent Horizon,1975
Jewish,Louise Nevelson,Night Presence II,1976
Jewish,Louise Nevelson,Sky Hook (Maquette),1977
Jewish,Louise Nevelson,Sky Tree,1977
Jewish,Louise Nevelson,Full Moon,1980
Jewish,Louise Nevelson,Night Sail,1983
Jewish,Louise Nevelson,Sky Landscape,1988
Jewish,Marc Chagall,"Old Woman with a Ball of Yarn, ",1906
Jewish,Marc Chagall,Young Girl on a Sofa (Mariaska),1907
Jewish,Marc Chagall,A House in Liozna,1908
Jewish,Marc Chagall,Red Nude Sitting Up,1908
Jewish,Marc Chagall,Small Drawing Room,1908
Jewish,Marc Chagall,Window Vitebsk,1908
Jewish,Marc Chagall,The deceased (The Death),1908
Jewish,Marc Chagall,Circumcision,1909
Jewish,Marc Chagall,Russian Wedding,1909
Jewish,Marc Chagall,"Self Portrait with Brushes , ",1909
Jewish,Marc Chagall,The Couple (A Holy Family),1909
Jewish,Marc Chagall,Birth,1910
Jewish,Marc Chagall,Butcher,1910
Jewish,Marc Chagall,Portrait of artist's sister (Aniuta),1910
Jewish,Marc Chagall,Still Life with Lamp ,1910
Jewish,Marc Chagall,The Model,1910
Jewish,Marc Chagall,Woman with a Bouquet,1910
Jewish,Marc Chagall,Bride with a Fan,1911
Jewish,Marc Chagall,Cain and Abel,1911
Jewish,Marc Chagall,Daphnis and Chloe,1911
Jewish,Marc Chagall,I and the Village,1911
Jewish,Marc Chagall,Interior II,1911
Jewish,Marc Chagall,Man at table,1911
Jewish,Marc Chagall,Nude with flowers,1911
Jewish,Marc Chagall,Rain,1911
Jewish,Marc Chagall,Reclining Nude,1911
Jewish,Marc Chagall,Russian Village Under the Moon,1911
Jewish,Marc Chagall,Study for the painting Rain ,1911
Jewish,Marc Chagall,To My Betrothed,1911
Jewish,Marc Chagall,Adam and Eve,1912
Jewish,Marc Chagall,Birth,1912
Jewish,Marc Chagall,Golgotha,1912
Jewish,Marc Chagall,"Homage to Apollinaire , 191",1912
Jewish,Marc Chagall,"Jewish Wedding, ",1912
Jewish,Marc Chagall,"Mazin, the Poet , ",1912
Jewish,Marc Chagall,Soldiers,1912
Jewish,Marc Chagall,Still life,1912
Jewish,Marc Chagall,The Cattle Dealer,1912
Jewish,Marc Chagall,The Drunkard ,1912
Jewish,Marc Chagall,"The Holy Coachman, 191",1912
Jewish,Marc Chagall,The old Jew,1912
Jewish,Marc Chagall,The Pinch of Snuff,1912
Jewish,Marc Chagall,"The Poet, or Half Past Three , 191",1912
Jewish,Marc Chagall,The Soldier Drinks ,1912
Jewish,Marc Chagall,The Spoonful of Milk,1912
Jewish,Marc Chagall,"To Russia, with Asses and Others, ",1912
Jewish,Marc Chagall,Burning House,1913
Jewish,Marc Chagall,Jew at Prayer,1913
Jewish,Marc Chagall,Nude,1913
Jewish,Marc Chagall,Paris through the Window ,1913
Jewish,Marc Chagall,Self-Portrait with Seven Digits,1913
Jewish,Marc Chagall,The betrothed and Eiffel Tower,1913
Jewish,Marc Chagall,The Fiddler ,1913
Jewish,Marc Chagall,"A Group of People, ",1914
Jewish,Marc Chagall,"A jew, ",1914
Jewish,Marc Chagall,Apothecary in Vitebsk,1914
Jewish,Marc Chagall,Barber's Shop (Uncle Zusman),1914
Jewish,Marc Chagall,Blue Lovers,1914
Jewish,Marc Chagall,Clock,1914
Jewish,Marc Chagall,David,1914
Jewish,Marc Chagall,David in profile,1914
Jewish,Marc Chagall,Feast Day (Rabbi with Lemon),1914
Jewish,Marc Chagall,Jew in Green,1914
Jewish,Marc Chagall,Lisa with a Mandolin,1914
Jewish,Marc Chagall,Man with a Cat and Woman with a Child,1914
Jewish,Marc Chagall,Mania cutting bread,1914
Jewish,Marc Chagall,Mother by the oven,1914
Jewish,Marc Chagall,Newspaper Seller,1914
Jewish,Marc Chagall,Street,1914
Jewish,Marc Chagall,Nude Lying Down,1914
Jewish,Marc Chagall,Old Vitebsk,1914
Jewish,Marc Chagall,On the stretcher  (wounded soldier),1914
Jewish,Marc Chagall,Over Vitebesk,1914
Jewish,Marc Chagall,Portrait of Brother David with Mandolin,1914
Jewish,Marc Chagall,Portrait of Sister Maryasinka,1914
Jewish,Marc Chagall,Self Portrait,1914
Jewish,Marc Chagall,Self Portrait in Profile,1914
Jewish,Marc Chagall,Self Portrait with Easel,1914
Jewish,Marc Chagall,Shop,1914
Jewish,Marc Chagall,The Drunkard ,1914
Jewish,Marc Chagall,The Fiddler ,1914
Jewish,Marc Chagall,The house on the forest edge,1914
Jewish,Marc Chagall,The Praying Jew (Rabbi of Vitebsk),1914
Jewish,Marc Chagall,The Smolensk Newspaper,1914
Jewish,Marc Chagall,Street in Vitebsk ,1914
Jewish,Marc Chagall,Station in Vitebsk ,1914
Jewish,Marc Chagall,Wandering Jew,1914
Jewish,Marc Chagall,Wounded Soldier,1914
Jewish,Marc Chagall,Wounded Soldier,1914
Jewish,Marc Chagall,The street in Vitebsk,1914
Jewish,Marc Chagall,Green Lovers,1915
Jewish,Marc Chagall,Marching,1915
Jewish,Marc Chagall,"Old Man and Old Woman, ",1915
Jewish,Marc Chagall,Red Jew,1915
Jewish,Marc Chagall,Soldiers with Bread,1915
Jewish,Marc Chagall,The Birthday,1915
Jewish,Marc Chagall,The Poet Reclining,1915
Jewish,Marc Chagall,Visit to grandparents,1915
Jewish,Marc Chagall,War,1915
Jewish,Marc Chagall,Window in the Country,1915
Jewish,Marc Chagall,Mirror ,1915
Jewish,Marc Chagall,"Bathing of a Baby, ",1916
Jewish,Marc Chagall,Bella and Ida by the Window,1916
Jewish,Marc Chagall,Lilies of the Valley,1916
Jewish,Marc Chagall,Lovers in pink,1916
Jewish,Marc Chagall,Strawberries Bella and Ida at the Table,1916
Jewish,Marc Chagall,The Feast of the Tabernacles,1916
Jewish,Marc Chagall,Bella with White Collar,1917
Jewish,Marc Chagall,Cemetery Gates,1917
Jewish,Marc Chagall,Composition with goat,1917
Jewish,Marc Chagall,Grey Lovers,1917
Jewish,Marc Chagall,Homage to Gogol. Design for curtain for Gogol festival.,1917
Jewish,Marc Chagall,Lovers in green,1917
Jewish,Marc Chagall,Peasant Life (The Stable Night Man with Whip),1917
Jewish,Marc Chagall,Self portrait with palette,1917
Jewish,Marc Chagall,The Blue House ,1917
Jewish,Marc Chagall,The cowshed,1917
Jewish,Marc Chagall,The House in Grey,1917
Jewish,Marc Chagall,The painter to the moon,1917
Jewish,Marc Chagall,The red gateway,1917
Jewish,Marc Chagall,Vitebsk from mount Zadunov,1917
