"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Meghalaya",1,1972,2,44,"KHARKUTTA",28.39,53.98,"ST",4959,474,4,1,"Male","AHL",760,"PRITINGTON SANGMA",33.66,"WETHERSON MONIN","IND","M",NA
"Meghalaya",1,1972,2,45,"SONGSAK",21.88,74.93,"ST",4996,643,3,1,"Male","AHL",819,"ELWIN SANGMA",58.83,"PROJENGTON MOMIN","IND","M",NA
"Meghalaya",1,1972,2,46,"RESUBELAPARA",24.62,81.81,"ST",6722,1053,2,1,"Male","AHL",1354,"SALSENG MARAK",63.63,"POLYCARP JAMES MARAK","IND","M",NA
"Meghalaya",1,1972,2,47,"MENDIPATHAR",42.06,47.28,"General",5466,341,3,1,"Male","INC",1087,"SIBENDRA NARAYAN KOCH",14.83,"JOSENDRA CHRAVA","IND","M",NA
"Meghalaya",1,1972,2,48,"TIKRIKILLA",64.59,59.12,"General",7336,864,2,1,"Male","AHL",2801,"MANINDRA RAVA",18.24,"NURALI SLAM","IND","M",NA
"Meghalaya",1,1972,2,49,"PHULBARI",64.78,53.78,"General",5959,292,2,1,"Male","INC",2076,"AKRA MOZAMAN",7.56,"MAJIBHUR RAHMAN","IND","M",NA
"Meghalaya",1,1972,2,50,"RONGCHU GIRI",24.73,53.52,"ST",5508,398,3,1,"Male","AHL",729,"MEDISON A. SANGMA",29.22,"ARTHUR MOMIN","IND","M",NA
"Meghalaya",1,1972,2,51,"BAJENGDOBA",32.38,84.21,"ST",5614,1244,2,1,"Male","AHL",1531,"GROHONSING MARAK",68.43,"BROSON MOMIN","IND","M",NA
"Meghalaya",1,1972,2,52,"DADENGIRI",23.71,65.58,"ST",5969,441,2,1,"Male","AHL",928,"REIDSON MOMIN",31.17,"BRONSON MOMIN","IND","M",NA
"Meghalaya",1,1972,2,53,"RONGRAM",30.58,53.77,"ST",7279,355,3,1,"Male","AHL",1197,"PERCYLINA MARAK",15.95,"MIRIAM D SHIRA","IND","M",NA
"Meghalaya",1,1972,2,54,"SELSELLA",41.6,76.55,"ST",8007,2083,3,1,"Male","INC",2550,"WILLIAM CECIL R MARAK",62.53,"ROSENDRA HAJONG","CPI","M",NA
"Meghalaya",1,1972,2,55,"AMPATIGIRI",44.61,37.51,"ST",7351,106,3,1,"Male","INC",1230,"JAGABANDHU BARMAN",3.23,"LAKHINDRA HAJONG","IND","M",NA
"Meghalaya",1,1972,2,56,"RANGSAKONA",43.85,61.14,"ST",5722,559,2,1,"Male","AHL",1534,"SANDFORD MARKA",22.28,"JENDEN MARAK","IND","M",NA
"Meghalaya",1,1972,2,57,"TURA",41.61,51.34,"ST",6791,482,4,1,"Male","INC",1451,"SINGIJAN SANGMA",17.06,"JANGSAN SANGMA","IND","M",NA
"Meghalaya",1,1972,2,58,"KHERAPARA",26,81.65,"ST",5888,969,2,1,"Male","AHL",1250,"PLANSING MARAK",63.29,"JANATHON SANGMA","IND","M",NA
"Meghalaya",1,1972,2,59,"DALAMGIRI",0,NA,"ST",5931,0,1,1,"Male","AHL",0,"IRA MARAK (UNCONTESTED)",NA,NA,NA,NA,NA
"Meghalaya",1,1972,2,60,"SALMANPARA",0,NA,"ST",6321,0,1,1,"Male","AHL",0,"SAMARENDRA SANGMA (UNCONTESTED)",NA,NA,NA,NA,NA
"Meghalaya",2,1978,2,1,"WAR-JAINTIA",68.23,53.48,"ST",12393,932,3,1,"Male","AHL",4522,"JOHNDENG POHRMEN",11.02,"H.ENOWEL POHSHNA","INC","M",NA
"Meghalaya",2,1978,2,2,"RYMBAI",75.69,34.78,"ST",12129,335,5,1,"Male","HPD",3193,"OBIL KYNDAIT",3.65,"NIHON KSIH","INC","M",NA
"Meghalaya",2,1978,2,3,"SUTNGA-SHANGPUNG",78.04,33.96,"ST",10092,98,4,1,"Male","HPD",2675,"BARRISTER PAKEM",1.24,"BERYLE SUTNGA","AHL","M",NA
"Meghalaya",2,1978,2,4,"RALIANG",78.62,37.79,"ST",13674,1381,4,1,"Male","HPD",4062,"HUMPHREY HADEM",12.85,"M. JERVEYLIWIN GAROD","AHL","M",NA
"Meghalaya",2,1978,2,5,"NARTIANG",76.64,45.57,"ST",11773,1698,4,1,"Male","IND",4112,"H.BRITAINWAR DAN",18.82,"EDWINGSON BAREH","INC","M",NA
"Meghalaya",2,1978,2,6,"NONGBAH-WAHIAJER",77.93,52.05,"ST",10416,2516,5,1,"Male","AHL",4225,"ALBIN LAMARE",31,"B.BLOOMING SHALLAM","INC","M",NA
"Meghalaya",2,1978,2,7,"JOWAI",78.46,31.84,"ST",8925,488,7,1,"Male","IND",2230,"TYLLI KYNDIAH",6.97,"DISINGH SHALLAM","IND","M",NA
"Meghalaya",2,1978,2,8,"MAWHATI",61.44,40.09,"ST",9791,525,5,1,"Male","IND",2412,"MARTIN N. MAJAW",8.73,"SENWEL ROY MOKSHA","HPD","M",NA
"Meghalaya",2,1978,2,9,"UMROI",70.04,34.77,"ST",10372,561,8,1,"Male","IND",2526,"EVANSIUS KEK MAWLONG",7.72,"DLOSINGH LYNGDOH","HPD","M",NA
"Meghalaya",2,1978,2,10,"NONGPOH",62.1,34.89,"ST",10261,602,4,1,"Male","INC",2223,"D. DETHWELSON LAPANG",9.45,"ANDREAS KHONGJEE","AHL","M",NA
"Meghalaya",2,1978,2,11,"JIRANG",48.73,38.89,"ST",9234,462,5,1,"Male","INC",1750,"SNOMICK KALWING",10.27,"GERSON LYNGDOH","HPD","M",NA
"Meghalaya",2,1978,2,12,"MAIRANG",58.94,52.75,"ST",11246,1668,4,1,"Male","HPD",3496,"FULLER LYNGDOH MAWNAI",25.17,"IRAD MANIK SYIEM","AHL","M",NA
"Meghalaya",2,1978,2,13,"NONGSPUNG",73.9,62.06,"ST",10876,3084,4,1,"Male","HPD",4988,"WINSTONE SYIEMIONG",38.37,"HORISHON LYNGDOH B.","AHL","M",NA
"Meghalaya",2,1978,2,14,"SOHIONG",61.59,37.67,"ST",12013,459,4,1,"Male","HPD",2787,"MEDRAS MYLLIEM",6.2,"NIT SHABONG","IND","M",NA
"Meghalaya",2,1978,2,15,"MYLLIEM",72.54,30.01,"ST",9546,143,7,1,"Male","HPD",2078,"LAMBOURINE KHARLUKHI",2.06,"JOR MANIK SYIEM","AHL","M",NA
"Meghalaya",2,1978,2,16,"MALKI-NONGTHYMMAI",66.43,40.15,"ST",10138,437,5,1,"Male","INC",2704,"UPSTAR KHARBULI",6.49,"BINDO M. LANONG","AHL","M",NA
