"State_name","Year","AC_no","AC_name","AC_type","Electors"
"Goa_Daman_&_Diu",1980,2,"MANDREM","GEN",15712
"Goa_Daman_&_Diu",1980,3,"SIOLIM","GEN",18603
"Goa_Daman_&_Diu",1980,4,"CALANGUTE","GEN",20083
"Goa_Daman_&_Diu",1980,5,"MAPUSA","GEN",19210
"Goa_Daman_&_Diu",1980,6,"TIVIM","GEN",19788
"Goa_Daman_&_Diu",1980,7,"BICHOLIM","GEN",17813
"Goa_Daman_&_Diu",1980,8,"PALE","GEN",17967
"Goa_Daman_&_Diu",1980,9,"SATARI","GEN",16305
"Goa_Daman_&_Diu",1980,10,"PANAJI","GEN",16531
"Goa_Daman_&_Diu",1980,11,"SANTA CRUZ","GEN",15757
"Goa_Daman_&_Diu",1980,12,"CUMBARJUA","GEN",17191
"Goa_Daman_&_Diu",1980,13,"ST. ANDRE","GEN",14136
"Goa_Daman_&_Diu",1980,14,"NARCAIN","GEN",16272
"Goa_Daman_&_Diu",1980,15,"PONDA","GEN",19695
"Goa_Daman_&_Diu",1980,16,"SIRODA","GEN",17589
"Goa_Daman_&_Diu",1980,17,"SANGUEM","GEN",17874
"Goa_Daman_&_Diu",1980,18,"RIVONA","GEN",14124
"Goa_Daman_&_Diu",1980,19,"CANACONA","GEN",17463
"Goa_Daman_&_Diu",1980,20,"QUEPEM","GEN",19242
"Goa_Daman_&_Diu",1980,21,"CUNCOLI","GEN",19199
"Goa_Daman_&_Diu",1980,22,"BENAULIM","GEN",18049
"Goa_Daman_&_Diu",1980,23,"NAVELIM","GEN",16881
"Goa_Daman_&_Diu",1980,24,"MARGAO","GEN",15337
"Goa_Daman_&_Diu",1980,25,"CURTORIM","GEN",18171
"Goa_Daman_&_Diu",1980,26,"CORTALIM","GEN",16369
"Goa_Daman_&_Diu",1980,27,"DABOLIM","GEN",18663
"Goa_Daman_&_Diu",1980,28,"MORMUGAO","GEN",16108
"Goa_Daman_&_Diu",1980,29,"DAMAN","GEN",22251
"Goa_Daman_&_Diu",1980,30,"DIU","GEN",14842
"Goa_Daman_&_Diu",1984,1,"PERNEM","SC",16878
"Goa_Daman_&_Diu",1984,2,"MANDREM","GEN",16805
"Goa_Daman_&_Diu",1984,3,"SIOLIM","GEN",20354
"Goa_Daman_&_Diu",1984,4,"CALANGUTE","GEN",21605
"Goa_Daman_&_Diu",1984,5,"MAPUSA","GEN",19791
"Goa_Daman_&_Diu",1984,6,"TIVIM","GEN",22313
"Goa_Daman_&_Diu",1984,7,"BICHOLIM","GEN",20592
"Goa_Daman_&_Diu",1984,8,"PALE","GEN",20451
"Goa_Daman_&_Diu",1984,9,"SATARI","GEN",19361
"Goa_Daman_&_Diu",1984,10,"PANAJI","GEN",16457
"Goa_Daman_&_Diu",1984,11,"SANTA CRUZ","GEN",18617
"Goa_Daman_&_Diu",1984,12,"CHUM BARJUA","GEN",18651
"Goa_Daman_&_Diu",1984,13,"SANTO ANDRE","GEN",17068
"Goa_Daman_&_Diu",1984,14,"MARCAIM","GEN",17943
"Goa_Daman_&_Diu",1984,15,"PONDA","GEN",21338
"Goa_Daman_&_Diu",1984,16,"SIRODA","GEN",19385
"Goa_Daman_&_Diu",1984,17,"SANGUEM","GEN",19968
"Goa_Daman_&_Diu",1984,18,"RIVONA","GEN",16049
"Goa_Daman_&_Diu",1984,19,"CANACONA","GEN",19492
"Goa_Daman_&_Diu",1984,20,"QUEPEM","GEN",21711
"Goa_Daman_&_Diu",1984,21,"CUNCOLIM","GEN",20165
"Goa_Daman_&_Diu",1984,22,"BENAULIM","GEN",19030
"Goa_Daman_&_Diu",1984,23,"NAVELIM","GEN",20799
"Goa_Daman_&_Diu",1984,24,"MARGAO","GEN",17551
"Goa_Daman_&_Diu",1984,25,"CURTORIM","GEN",20375
"Goa_Daman_&_Diu",1984,26,"CORTALIM","GEN",18283
"Goa_Daman_&_Diu",1984,27,"DABOLIM","GEN",23537
"Goa_Daman_&_Diu",1984,28,"MORMUGAO","GEN",19929
"Goa_Daman_&_Diu",1984,29,"DAMAN","GEN",25296
"Goa_Daman_&_Diu",1984,30,"DIU","GEN",16863
