"State_name","Year","AC_no","Cand","Sex","Party","Votes","Age","Caste","Position"
"Goa_Daman_&_Diu",1967,9,"D . S . GOVINDRAD","M","PSP",209,NA,NA,4
"Goa_Daman_&_Diu",1967,9,"G . VAZ","M","IND",89,NA,NA,5
"Goa_Daman_&_Diu",1967,9,"P . S . SJIVBA","M","IND",46,NA,NA,6
"Goa_Daman_&_Diu",1967,10,"K . G . APPA","M","MAG",2962,NA,NA,1
"Goa_Daman_&_Diu",1967,10,"D . B . HIROJIRAO","M","IND",1068,NA,NA,2
"Goa_Daman_&_Diu",1967,10,"S . DATTARAM","M","UGS",751,NA,NA,3
"Goa_Daman_&_Diu",1967,10,"G . D . SHIROOKAR","M","IND",572,NA,NA,4
"Goa_Daman_&_Diu",1967,10,"T . A . KRISHNA","M","IND",530,NA,NA,5
"Goa_Daman_&_Diu",1967,10,"R . J . VYANKATRAO","M","PSP",449,NA,NA,6
"Goa_Daman_&_Diu",1967,10,"K . RANE","M","IND",424,NA,NA,7
"Goa_Daman_&_Diu",1967,10,"D . S . MAHADEO","M","IND",378,NA,NA,8
"Goa_Daman_&_Diu",1967,10,"A . A . DAWOOD","M","IND",184,NA,NA,9
"Goa_Daman_&_Diu",1967,10,"S . M . BORDEKAR","M","IND",50,NA,NA,10
"Goa_Daman_&_Diu",1967,10,"T . K . P . SHANU","M","IND",29,NA,NA,11
"Goa_Daman_&_Diu",1967,11,"Y . S . DESAI","M","UGS",3846,NA,NA,1
"Goa_Daman_&_Diu",1967,11,"T . M . UPENDRA","M","MAG",3776,NA,NA,2
"Goa_Daman_&_Diu",1967,11,"M . P . JAGANNATH","M","IND",1051,NA,NA,3
"Goa_Daman_&_Diu",1967,11,"K . S . RANU","M","IND",138,NA,NA,4
"Goa_Daman_&_Diu",1967,11,"P . C . HARI","M","IND",96,NA,NA,5
"Goa_Daman_&_Diu",1967,11,"L . V . NARAYAN","M","IND",73,NA,NA,6
"Goa_Daman_&_Diu",1967,11,"NATHURMAL","M","IND",38,NA,NA,7
"Goa_Daman_&_Diu",1967,11,"C . R . NAIK","M","IND",14,NA,NA,8
"Goa_Daman_&_Diu",1967,11,"N . V . BABLO","M","IND",4,NA,NA,9
"Goa_Daman_&_Diu",1967,11,"A . B . DIAS","M","IND",1,NA,NA,10
"Goa_Daman_&_Diu",1967,12,"S . J . DE","M","UGS",7087,NA,NA,1
"Goa_Daman_&_Diu",1967,12,"J . L . C . ARAUJO","M","UGF",4045,NA,NA,2
"Goa_Daman_&_Diu",1967,12,"V . V . S . DUKLE","M","IND",358,NA,NA,3
"Goa_Daman_&_Diu",1967,12,"F . P . J . VICENTE","M","IND",128,NA,NA,4
"Goa_Daman_&_Diu",1967,12,"A . AFONSO","M","MAG",121,NA,NA,5
"Goa_Daman_&_Diu",1967,12,"S . S . NAGOJI","M","IND",75,NA,NA,6
