"State_Name","PC_No","AC_No","PC_Name","PC_Type","AC_Name","AC_Type"
"Andhara_Pradesh",2,13,"Parvathipuram","GEN","Vunukuru","GEN"
"Andhara_Pradesh",2,13,"Parvathipuram","GEN","Vunukuru","GEN"
"Andhara_Pradesh",2,13,"Parvathipuram","GEN","Vunukuru","GEN"
"Andhara_Pradesh",2,14,"Parvathipuram","GEN","Palakonda","GEN"
"Andhara_Pradesh",2,14,"Parvathipuram","GEN","Palakonda","GEN"
"Andhara_Pradesh",2,14,"Parvathipuram","GEN","Palakonda","GEN"
"Andhara_Pradesh",2,14,"Parvathipuram","GEN","Palakonda","GEN"
"Andhara_Pradesh",3,11,"Bobbili","GEN","Bobbili","GEN"
"Andhara_Pradesh",3,11,"Bobbili","GEN","Bobbili","GEN"
"Andhara_Pradesh",3,11,"Bobbili","GEN","Bobbili","GEN"
"Andhara_Pradesh",3,11,"Bobbili","GEN","Bobbili","GEN"
"Andhara_Pradesh",3,12,"Bobbili","GEN","Therlam","GEN"
"Andhara_Pradesh",3,12,"Bobbili","GEN","Therlam","GEN"
"Andhara_Pradesh",3,12,"Bobbili","GEN","Therlam","GEN"
"Andhara_Pradesh",3,12,"Bobbili","GEN","Therlam","GEN"
"Andhara_Pradesh",3,17,"Bobbili","GEN","Etcherla","GEN"
"Andhara_Pradesh",3,17,"Bobbili","GEN","Etcherla","GEN"
"Andhara_Pradesh",3,17,"Bobbili","GEN","Etcherla","GEN"
"Andhara_Pradesh",3,17,"Bobbili","GEN","Etcherla","GEN"
"Andhara_Pradesh",3,18,"Bobbili","GEN","Cheepurupalli","GEN"
"Andhara_Pradesh",3,18,"Bobbili","GEN","Cheepurupalli","GEN"
"Andhara_Pradesh",3,18,"Bobbili","GEN","Cheepurupalli","GEN"
"Andhara_Pradesh",3,18,"Bobbili","GEN","Cheepurupalli","GEN"
"Andhara_Pradesh",3,19,"Bobbili","GEN","Gajapathinagaram","GEN"
"Andhara_Pradesh",3,19,"Bobbili","GEN","Gajapathinagaram","GEN"
"Andhara_Pradesh",3,19,"Bobbili","GEN","Gajapathinagaram","GEN"
"Andhara_Pradesh",3,19,"Bobbili","GEN","Gajapathinagaram","GEN"
"Andhara_Pradesh",3,20,"Bobbili","GEN","Vizianagaram","GEN"
"Andhara_Pradesh",3,20,"Bobbili","GEN","Vizianagaram","GEN"
"Andhara_Pradesh",3,20,"Bobbili","GEN","Vizianagaram","GEN"
"Andhara_Pradesh",3,20,"Bobbili","GEN","Vizianagaram","GEN"
"Andhara_Pradesh",3,21,"Bobbili","GEN","Sathivada","GEN"
"Andhara_Pradesh",3,21,"Bobbili","GEN","Sathivada","GEN"
"Andhara_Pradesh",3,21,"Bobbili","GEN","Sathivada","GEN"
"Andhara_Pradesh",3,21,"Bobbili","GEN","Sathivada","GEN"
"Andhara_Pradesh",4,22,"Visakhapatnam","GEN","Bhogapuram","GEN"
"Andhara_Pradesh",4,22,"Visakhapatnam","GEN","Bhogapuram","GEN"
"Andhara_Pradesh",4,22,"Visakhapatnam","GEN","Bhogapuram","GEN"
"Andhara_Pradesh",4,22,"Visakhapatnam","GEN","Bhogapuram","GEN"
"Andhara_Pradesh",4,22,"Visakhapatnam","GEN","Bhogapuram","GEN"
"Andhara_Pradesh",4,22,"Visakhapatnam","GEN","Bhogapuram","GEN"
"Andhara_Pradesh",4,23,"Visakhapatnam","GEN","Bheemunipatnam","GEN"
"Andhara_Pradesh",4,23,"Visakhapatnam","GEN","Bheemunipatnam","GEN"
"Andhara_Pradesh",4,23,"Visakhapatnam","GEN","Bheemunipatnam","GEN"
"Andhara_Pradesh",4,23,"Visakhapatnam","GEN","Bheemunipatnam","GEN"
"Andhara_Pradesh",4,23,"Visakhapatnam","GEN","Bheemunipatnam","GEN"
"Andhara_Pradesh",4,23,"Visakhapatnam","GEN","Bheemunipatnam","GEN"
"Andhara_Pradesh",4,24,"Visakhapatnam","GEN","Visakhapatnam-I","GEN"
"Andhara_Pradesh",4,24,"Visakhapatnam","GEN","Visakhapatnam-I","GEN"
"Andhara_Pradesh",4,24,"Visakhapatnam","GEN","Visakhapatnam-I","GEN"
"Andhara_Pradesh",4,24,"Visakhapatnam","GEN","Visakhapatnam-I","GEN"
"Andhara_Pradesh",4,24,"Visakhapatnam","GEN","Visakhapatnam-I","GEN"
"Andhara_Pradesh",4,24,"Visakhapatnam","GEN","Visakhapatnam-I","GEN"
"Andhara_Pradesh",4,25,"Visakhapatnam","GEN","Visakhapatnam-II","GEN"
"Andhara_Pradesh",4,25,"Visakhapatnam","GEN","Visakhapatnam-II","GEN"
"Andhara_Pradesh",4,25,"Visakhapatnam","GEN","Visakhapatnam-II","GEN"
"Andhara_Pradesh",4,25,"Visakhapatnam","GEN","Visakhapatnam-II","GEN"
"Andhara_Pradesh",4,25,"Visakhapatnam","GEN","Visakhapatnam-II","GEN"
"Andhara_Pradesh",4,25,"Visakhapatnam","GEN","Visakhapatnam-II","GEN"
"Andhara_Pradesh",4,26,"Visakhapatnam","GEN","Pendurthi","GEN"
"Andhara_Pradesh",4,26,"Visakhapatnam","GEN","Pendurthi","GEN"
"Andhara_Pradesh",4,26,"Visakhapatnam","GEN","Pendurthi","GEN"
"Andhara_Pradesh",4,26,"Visakhapatnam","GEN","Pendurthi","GEN"
"Andhara_Pradesh",4,26,"Visakhapatnam","GEN","Pendurthi","GEN"
"Andhara_Pradesh",4,26,"Visakhapatnam","GEN","Pendurthi","GEN"
"Andhara_Pradesh",4,27,"Visakhapatnam","GEN","Uttarapalli","GEN"
"Andhara_Pradesh",4,27,"Visakhapatnam","GEN","Uttarapalli","GEN"
"Andhara_Pradesh",4,27,"Visakhapatnam","GEN","Uttarapalli","GEN"
"Andhara_Pradesh",4,27,"Visakhapatnam","GEN","Uttarapalli","GEN"
"Andhara_Pradesh",4,27,"Visakhapatnam","GEN","Uttarapalli","GEN"
"Andhara_Pradesh",4,27,"Visakhapatnam","GEN","Uttarapalli","GEN"
"Andhara_Pradesh",4,28,"Visakhapatnam","GEN","Srungavarapukota","GEN"
"Andhara_Pradesh",4,28,"Visakhapatnam","GEN","Srungavarapukota","GEN"
"Andhara_Pradesh",4,28,"Visakhapatnam","GEN","Srungavarapukota","GEN"
"Andhara_Pradesh",4,28,"Visakhapatnam","GEN","Srungavarapukota","GEN"
"Andhara_Pradesh",4,28,"Visakhapatnam","GEN","Srungavarapukota","GEN"
"Andhara_Pradesh",4,28,"Visakhapatnam","GEN","Srungavarapukota","GEN"
"Andhara_Pradesh",5,29,"Bhadrachalam","GEN","Paderu","GEN"
"Andhara_Pradesh",5,29,"Bhadrachalam","GEN","Paderu","GEN"
"Andhara_Pradesh",5,29,"Bhadrachalam","GEN","Paderu","GEN"
"Andhara_Pradesh",5,29,"Bhadrachalam","GEN","Paderu","GEN"
"Andhara_Pradesh",5,29,"Bhadrachalam","GEN","Paderu","GEN"
"Andhara_Pradesh",5,29,"Bhadrachalam","GEN","Paderu","GEN"
"Andhara_Pradesh",5,37,"Bhadrachalam","GEN","Chintapalli","GEN"
"Andhara_Pradesh",5,37,"Bhadrachalam","GEN","Chintapalli","GEN"
"Andhara_Pradesh",5,37,"Bhadrachalam","GEN","Chintapalli","GEN"
"Andhara_Pradesh",5,37,"Bhadrachalam","GEN","Chintapalli","GEN"
"Andhara_Pradesh",5,37,"Bhadrachalam","GEN","Chintapalli","GEN"
"Andhara_Pradesh",5,37,"Bhadrachalam","GEN","Chintapalli","GEN"
"Andhara_Pradesh",5,38,"Bhadrachalam","GEN","Yellavaram","GEN"
"Andhara_Pradesh",5,38,"Bhadrachalam","GEN","Yellavaram","GEN"
"Andhara_Pradesh",5,38,"Bhadrachalam","GEN","Yellavaram","GEN"
"Andhara_Pradesh",5,38,"Bhadrachalam","GEN","Yellavaram","GEN"
"Andhara_Pradesh",5,38,"Bhadrachalam","GEN","Yellavaram","GEN"
"Andhara_Pradesh",5,38,"Bhadrachalam","GEN","Yellavaram","GEN"
"Andhara_Pradesh",5,71,"Bhadrachalam","GEN","Gopalpuram","GEN"
"Andhara_Pradesh",5,71,"Bhadrachalam","GEN","Gopalpuram","GEN"
"Andhara_Pradesh",5,71,"Bhadrachalam","GEN","Gopalpuram","GEN"
"Andhara_Pradesh",5,71,"Bhadrachalam","GEN","Gopalpuram","GEN"
"Andhara_Pradesh",5,71,"Bhadrachalam","GEN","Gopalpuram","GEN"
"Andhara_Pradesh",5,71,"Bhadrachalam","GEN","Gopalpuram","GEN"
"Andhara_Pradesh",5,73,"Bhadrachalam","GEN","Polavaram","GEN"
"Andhara_Pradesh",5,73,"Bhadrachalam","GEN","Polavaram","GEN"
"Andhara_Pradesh",5,73,"Bhadrachalam","GEN","Polavaram","GEN"
"Andhara_Pradesh",5,73,"Bhadrachalam","GEN","Polavaram","GEN"
"Andhara_Pradesh",5,73,"Bhadrachalam","GEN","Polavaram","GEN"
"Andhara_Pradesh",5,73,"Bhadrachalam","GEN","Polavaram","GEN"
"Andhara_Pradesh",5,274,"Bhadrachalam","GEN","Bhadrachalam","GEN"
"Andhara_Pradesh",5,274,"Bhadrachalam","GEN","Bhadrachalam","GEN"
"Andhara_Pradesh",5,274,"Bhadrachalam","GEN","Bhadrachalam","GEN"
"Andhara_Pradesh",5,274,"Bhadrachalam","GEN","Bhadrachalam","GEN"
"Andhara_Pradesh",5,274,"Bhadrachalam","GEN","Bhadrachalam","GEN"
"Andhara_Pradesh",5,274,"Bhadrachalam","GEN","Bhadrachalam","GEN"
"Andhara_Pradesh",5,275,"Bhadrachalam","GEN","Burgampahad","GEN"
"Andhara_Pradesh",5,275,"Bhadrachalam","GEN","Burgampahad","GEN"
"Andhara_Pradesh",5,275,"Bhadrachalam","GEN","Burgampahad","GEN"
"Andhara_Pradesh",5,275,"Bhadrachalam","GEN","Burgampahad","GEN"
"Andhara_Pradesh",5,275,"Bhadrachalam","GEN","Burgampahad","GEN"
"Andhara_Pradesh",5,275,"Bhadrachalam","GEN","Burgampahad","GEN"
"Andhara_Pradesh",6,30,"Anakapalli","GEN","Madugula","GEN"
"Andhara_Pradesh",6,30,"Anakapalli","GEN","Madugula","GEN"
"Andhara_Pradesh",6,30,"Anakapalli","GEN","Madugula","GEN"
"Andhara_Pradesh",6,30,"Anakapalli","GEN","Madugula","GEN"
"Andhara_Pradesh",6,31,"Anakapalli","GEN","Chodavaram","GEN"
"Andhara_Pradesh",6,31,"Anakapalli","GEN","Chodavaram","GEN"
"Andhara_Pradesh",6,31,"Anakapalli","GEN","Chodavaram","GEN"
"Andhara_Pradesh",6,31,"Anakapalli","GEN","Chodavaram","GEN"
"Andhara_Pradesh",6,32,"Anakapalli","GEN","Anakapalli","GEN"
"Andhara_Pradesh",6,32,"Anakapalli","GEN","Anakapalli","GEN"
"Andhara_Pradesh",6,32,"Anakapalli","GEN","Anakapalli","GEN"
"Andhara_Pradesh",6,32,"Anakapalli","GEN","Anakapalli","GEN"
"Andhara_Pradesh",6,33,"Anakapalli","GEN","Paravada","GEN"
"Andhara_Pradesh",6,33,"Anakapalli","GEN","Paravada","GEN"
"Andhara_Pradesh",6,33,"Anakapalli","GEN","Paravada","GEN"
"Andhara_Pradesh",6,33,"Anakapalli","GEN","Paravada","GEN"
"Andhara_Pradesh",6,34,"Anakapalli","GEN","Elamanchili","GEN"
"Andhara_Pradesh",6,34,"Anakapalli","GEN","Elamanchili","GEN"
"Andhara_Pradesh",6,34,"Anakapalli","GEN","Elamanchili","GEN"
"Andhara_Pradesh",6,34,"Anakapalli","GEN","Elamanchili","GEN"
"Andhara_Pradesh",6,35,"Anakapalli","GEN","Payakaraopeta","GEN"
"Andhara_Pradesh",6,35,"Anakapalli","GEN","Payakaraopeta","GEN"
"Andhara_Pradesh",6,35,"Anakapalli","GEN","Payakaraopeta","GEN"
"Andhara_Pradesh",6,35,"Anakapalli","GEN","Payakaraopeta","GEN"
"Andhara_Pradesh",6,36,"Anakapalli","GEN","Narsipatnam","GEN"
"Andhara_Pradesh",6,36,"Anakapalli","GEN","Narsipatnam","GEN"
"Andhara_Pradesh",6,36,"Anakapalli","GEN","Narsipatnam","GEN"
"Andhara_Pradesh",6,36,"Anakapalli","GEN","Narsipatnam","GEN"
"Andhara_Pradesh",7,42,"Kakinada","GEN","Jaggampeta","GEN"
"Andhara_Pradesh",7,42,"Kakinada","GEN","Jaggampeta","GEN"
"Andhara_Pradesh",7,42,"Kakinada","GEN","Jaggampeta","GEN"
"Andhara_Pradesh",7,42,"Kakinada","GEN","Jaggampeta","GEN"
"Andhara_Pradesh",7,42,"Kakinada","GEN","Jaggampeta","GEN"
"Andhara_Pradesh",7,42,"Kakinada","GEN","Jaggampeta","GEN"
"Andhara_Pradesh",7,42,"Kakinada","GEN","Jaggampeta","GEN"
"Andhara_Pradesh",7,43,"Kakinada","GEN","Peddapuram","GEN"
"Andhara_Pradesh",7,43,"Kakinada","GEN","Peddapuram","GEN"
"Andhara_Pradesh",7,43,"Kakinada","GEN","Peddapuram","GEN"
"Andhara_Pradesh",7,43,"Kakinada","GEN","Peddapuram","GEN"
"Andhara_Pradesh",7,43,"Kakinada","GEN","Peddapuram","GEN"
"Andhara_Pradesh",7,43,"Kakinada","GEN","Peddapuram","GEN"
"Andhara_Pradesh",7,43,"Kakinada","GEN","Peddapuram","GEN"
"Andhara_Pradesh",7,44,"Kakinada","GEN","Prathipadu","GEN"
"Andhara_Pradesh",7,44,"Kakinada","GEN","Prathipadu","GEN"
"Andhara_Pradesh",7,44,"Kakinada","GEN","Prathipadu","GEN"
"Andhara_Pradesh",7,44,"Kakinada","GEN","Prathipadu","GEN"
"Andhara_Pradesh",7,44,"Kakinada","GEN","Prathipadu","GEN"
"Andhara_Pradesh",7,44,"Kakinada","GEN","Prathipadu","GEN"
"Andhara_Pradesh",7,44,"Kakinada","GEN","Prathipadu","GEN"
"Andhara_Pradesh",7,45,"Kakinada","GEN","Tuni","GEN"
"Andhara_Pradesh",7,45,"Kakinada","GEN","Tuni","GEN"
"Andhara_Pradesh",7,45,"Kakinada","GEN","Tuni","GEN"
"Andhara_Pradesh",7,45,"Kakinada","GEN","Tuni","GEN"
"Andhara_Pradesh",7,45,"Kakinada","GEN","Tuni","GEN"
"Andhara_Pradesh",7,45,"Kakinada","GEN","Tuni","GEN"
"Andhara_Pradesh",7,45,"Kakinada","GEN","Tuni","GEN"
"Andhara_Pradesh",7,46,"Kakinada","GEN","Pithapuram","GEN"
"Andhara_Pradesh",7,46,"Kakinada","GEN","Pithapuram","GEN"
"Andhara_Pradesh",7,46,"Kakinada","GEN","Pithapuram","GEN"
"Andhara_Pradesh",7,46,"Kakinada","GEN","Pithapuram","GEN"
"Andhara_Pradesh",7,46,"Kakinada","GEN","Pithapuram","GEN"
"Andhara_Pradesh",7,46,"Kakinada","GEN","Pithapuram","GEN"
"Andhara_Pradesh",7,46,"Kakinada","GEN","Pithapuram","GEN"
"Andhara_Pradesh",7,47,"Kakinada","GEN","Sampara","GEN"
"Andhara_Pradesh",7,47,"Kakinada","GEN","Sampara","GEN"
"Andhara_Pradesh",7,47,"Kakinada","GEN","Sampara","GEN"
"Andhara_Pradesh",7,47,"Kakinada","GEN","Sampara","GEN"
"Andhara_Pradesh",7,47,"Kakinada","GEN","Sampara","GEN"
"Andhara_Pradesh",7,47,"Kakinada","GEN","Sampara","GEN"
"Andhara_Pradesh",7,47,"Kakinada","GEN","Sampara","GEN"
"Andhara_Pradesh",7,48,"Kakinada","GEN","Kakinada","GEN"
"Andhara_Pradesh",7,48,"Kakinada","GEN","Kakinada","GEN"
"Andhara_Pradesh",7,48,"Kakinada","GEN","Kakinada","GEN"
"Andhara_Pradesh",7,48,"Kakinada","GEN","Kakinada","GEN"
"Andhara_Pradesh",7,48,"Kakinada","GEN","Kakinada","GEN"
"Andhara_Pradesh",7,48,"Kakinada","GEN","Kakinada","GEN"
"Andhara_Pradesh",7,48,"Kakinada","GEN","Kakinada","GEN"
"Andhara_Pradesh",8,39,"Rajahmundry","GEN","Burugupudi","GEN"
"Andhara_Pradesh",8,39,"Rajahmundry","GEN","Burugupudi","GEN"
"Andhara_Pradesh",8,39,"Rajahmundry","GEN","Burugupudi","GEN"
"Andhara_Pradesh",8,39,"Rajahmundry","GEN","Burugupudi","GEN"
"Andhara_Pradesh",8,39,"Rajahmundry","GEN","Burugupudi","GEN"
"Andhara_Pradesh",8,39,"Rajahmundry","GEN","Burugupudi","GEN"
"Andhara_Pradesh",8,39,"Rajahmundry","GEN","Burugupudi","GEN"
"Andhara_Pradesh",8,40,"Rajahmundry","GEN","Rajahmundry","GEN"
"Andhara_Pradesh",8,40,"Rajahmundry","GEN","Rajahmundry","GEN"
"Andhara_Pradesh",8,40,"Rajahmundry","GEN","Rajahmundry","GEN"
"Andhara_Pradesh",8,40,"Rajahmundry","GEN","Rajahmundry","GEN"
"Andhara_Pradesh",8,40,"Rajahmundry","GEN","Rajahmundry","GEN"
"Andhara_Pradesh",8,40,"Rajahmundry","GEN","Rajahmundry","GEN"
"Andhara_Pradesh",8,40,"Rajahmundry","GEN","Rajahmundry","GEN"
"Andhara_Pradesh",8,41,"Rajahmundry","GEN","Kadiam","GEN"
"Andhara_Pradesh",8,41,"Rajahmundry","GEN","Kadiam","GEN"
"Andhara_Pradesh",8,41,"Rajahmundry","GEN","Kadiam","GEN"
"Andhara_Pradesh",8,41,"Rajahmundry","GEN","Kadiam","GEN"
"Andhara_Pradesh",8,41,"Rajahmundry","GEN","Kadiam","GEN"
"Andhara_Pradesh",8,41,"Rajahmundry","GEN","Kadiam","GEN"
"Andhara_Pradesh",8,41,"Rajahmundry","GEN","Kadiam","GEN"
"Andhara_Pradesh",8,50,"Rajahmundry","GEN","Anaparthy","GEN"
"Andhara_Pradesh",8,50,"Rajahmundry","GEN","Anaparthy","GEN"
"Andhara_Pradesh",8,50,"Rajahmundry","GEN","Anaparthy","GEN"
"Andhara_Pradesh",8,50,"Rajahmundry","GEN","Anaparthy","GEN"
"Andhara_Pradesh",8,50,"Rajahmundry","GEN","Anaparthy","GEN"
"Andhara_Pradesh",8,50,"Rajahmundry","GEN","Anaparthy","GEN"
"Andhara_Pradesh",8,50,"Rajahmundry","GEN","Anaparthy","GEN"
"Andhara_Pradesh",8,51,"Rajahmundry","GEN","Ramachandrapuram","GEN"
"Andhara_Pradesh",8,51,"Rajahmundry","GEN","Ramachandrapuram","GEN"
"Andhara_Pradesh",8,51,"Rajahmundry","GEN","Ramachandrapuram","GEN"
"Andhara_Pradesh",8,51,"Rajahmundry","GEN","Ramachandrapuram","GEN"
"Andhara_Pradesh",8,51,"Rajahmundry","GEN","Ramachandrapuram","GEN"
"Andhara_Pradesh",8,51,"Rajahmundry","GEN","Ramachandrapuram","GEN"
"Andhara_Pradesh",8,51,"Rajahmundry","GEN","Ramachandrapuram","GEN"
"Andhara_Pradesh",8,52,"Rajahmundry","GEN","Alamuru","GEN"
"Andhara_Pradesh",8,52,"Rajahmundry","GEN","Alamuru","GEN"
"Andhara_Pradesh",8,52,"Rajahmundry","GEN","Alamuru","GEN"
"Andhara_Pradesh",8,52,"Rajahmundry","GEN","Alamuru","GEN"
"Andhara_Pradesh",8,52,"Rajahmundry","GEN","Alamuru","GEN"
"Andhara_Pradesh",8,52,"Rajahmundry","GEN","Alamuru","GEN"
"Andhara_Pradesh",8,52,"Rajahmundry","GEN","Alamuru","GEN"
"Andhara_Pradesh",8,72,"Rajahmundry","GEN","Kovvur","GEN"
"Andhara_Pradesh",8,72,"Rajahmundry","GEN","Kovvur","GEN"
"Andhara_Pradesh",8,72,"Rajahmundry","GEN","Kovvur","GEN"
"Andhara_Pradesh",8,72,"Rajahmundry","GEN","Kovvur","GEN"
"Andhara_Pradesh",8,72,"Rajahmundry","GEN","Kovvur","GEN"
"Andhara_Pradesh",8,72,"Rajahmundry","GEN","Kovvur","GEN"
"Andhara_Pradesh",8,72,"Rajahmundry","GEN","Kovvur","GEN"
"Andhara_Pradesh",9,49,"Amalapuram","GEN","Tallarevu","GEN"
"Andhara_Pradesh",9,49,"Amalapuram","GEN","Tallarevu","GEN"
"Andhara_Pradesh",9,49,"Amalapuram","GEN","Tallarevu","GEN"
"Andhara_Pradesh",9,49,"Amalapuram","GEN","Tallarevu","GEN"
"Andhara_Pradesh",9,49,"Amalapuram","GEN","Tallarevu","GEN"
"Andhara_Pradesh",9,53,"Amalapuram","GEN","Mummidivaram","GEN"
"Andhara_Pradesh",9,53,"Amalapuram","GEN","Mummidivaram","GEN"
"Andhara_Pradesh",9,53,"Amalapuram","GEN","Mummidivaram","GEN"
"Andhara_Pradesh",9,53,"Amalapuram","GEN","Mummidivaram","GEN"
"Andhara_Pradesh",9,53,"Amalapuram","GEN","Mummidivaram","GEN"
"Andhara_Pradesh",9,54,"Amalapuram","GEN","Allavaram","GEN"
"Andhara_Pradesh",9,54,"Amalapuram","GEN","Allavaram","GEN"
"Andhara_Pradesh",9,54,"Amalapuram","GEN","Allavaram","GEN"
"Andhara_Pradesh",9,54,"Amalapuram","GEN","Allavaram","GEN"
"Andhara_Pradesh",9,54,"Amalapuram","GEN","Allavaram","GEN"
"Andhara_Pradesh",9,55,"Amalapuram","GEN","Amalapuram","GEN"
"Andhara_Pradesh",9,55,"Amalapuram","GEN","Amalapuram","GEN"
"Andhara_Pradesh",9,55,"Amalapuram","GEN","Amalapuram","GEN"
"Andhara_Pradesh",9,55,"Amalapuram","GEN","Amalapuram","GEN"
"Andhara_Pradesh",9,55,"Amalapuram","GEN","Amalapuram","GEN"
"Andhara_Pradesh",9,56,"Amalapuram","GEN","Kothapeta","GEN"
"Andhara_Pradesh",9,56,"Amalapuram","GEN","Kothapeta","GEN"
"Andhara_Pradesh",9,56,"Amalapuram","GEN","Kothapeta","GEN"
"Andhara_Pradesh",9,56,"Amalapuram","GEN","Kothapeta","GEN"
"Andhara_Pradesh",9,56,"Amalapuram","GEN","Kothapeta","GEN"
"Andhara_Pradesh",9,57,"Amalapuram","GEN","Nagaram","GEN"
"Andhara_Pradesh",9,57,"Amalapuram","GEN","Nagaram","GEN"
"Andhara_Pradesh",9,57,"Amalapuram","GEN","Nagaram","GEN"
"Andhara_Pradesh",9,57,"Amalapuram","GEN","Nagaram","GEN"
"Andhara_Pradesh",9,57,"Amalapuram","GEN","Nagaram","GEN"
"Andhara_Pradesh",9,58,"Amalapuram","GEN","Razole","GEN"
"Andhara_Pradesh",9,58,"Amalapuram","GEN","Razole","GEN"
"Andhara_Pradesh",9,58,"Amalapuram","GEN","Razole","GEN"
"Andhara_Pradesh",9,58,"Amalapuram","GEN","Razole","GEN"
"Andhara_Pradesh",9,58,"Amalapuram","GEN","Razole","GEN"
"Andhara_Pradesh",10,59,"Narasapur","GEN","Narasapur","GEN"
"Andhara_Pradesh",10,59,"Narasapur","GEN","Narasapur","GEN"
"Andhara_Pradesh",10,59,"Narasapur","GEN","Narasapur","GEN"
"Andhara_Pradesh",10,60,"Narasapur","GEN","Palacole","GEN"
"Andhara_Pradesh",10,60,"Narasapur","GEN","Palacole","GEN"
"Andhara_Pradesh",10,60,"Narasapur","GEN","Palacole","GEN"
"Andhara_Pradesh",10,61,"Narasapur","GEN","Achanta","GEN"
"Andhara_Pradesh",10,61,"Narasapur","GEN","Achanta","GEN"
"Andhara_Pradesh",10,61,"Narasapur","GEN","Achanta","GEN"
"Andhara_Pradesh",10,62,"Narasapur","GEN","Bhimavaram","GEN"
"Andhara_Pradesh",10,62,"Narasapur","GEN","Bhimavaram","GEN"
"Andhara_Pradesh",10,62,"Narasapur","GEN","Bhimavaram","GEN"
"Andhara_Pradesh",10,63,"Narasapur","GEN","Undi","GEN"
"Andhara_Pradesh",10,63,"Narasapur","GEN","Undi","GEN"
"Andhara_Pradesh",10,63,"Narasapur","GEN","Undi","GEN"
"Andhara_Pradesh",10,64,"Narasapur","GEN","Penugonda","GEN"
