"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Mizoram",3,1979,2,5,"DEMAGIRI",55.96,36.16,"General",6405,21,4,1,"Male","INC(I)",1296,"HARI KRISTO CHAKMA",0.59,"KIS-TO MOHAN","IND","M",NA
"Mizoram",3,1979,2,6,"BUARPUI",53.97,79.94,"General",5155,1889,3,1,"Male","PPC",2224,"K. LALSANGA",67.9,"H. KIAUTUMA","IND","M",NA
"Mizoram",3,1979,2,7,"LUNGLEI",68.97,58.11,"General",9597,1597,3,1,"Male","PPC",3846,"LALHMINGTHANGA",24.13,"R. ROMAWIA","IND","M",NA
"Mizoram",3,1979,2,8,"TAWIPUI",69.14,43.02,"General",6707,138,3,1,"Male","PPC",1995,"B. LALCHUNGUNGA",2.98,"SANGHLIRA COLBERT","INC(I)","M",NA
"Mizoram",3,1979,2,9,"HNAHTHIAAL",67.59,52.38,"General",10305,1163,4,1,"Male","PPC",3648,"ELLIS SAIDENGA",16.7,"K. L. ROICHAMA","INC(I)","M",NA
"Mizoram",3,1979,2,10,"N. VANLAIPHAI",65.14,23.45,"General",5519,106,6,1,"Male","IND",843,"NGURCHHINA",2.95,"LALNGHENGA","PPC","M",NA
"Mizoram",3,1979,2,11,"KHAWBUNG",62.02,26.41,"General",7252,45,5,1,"Male","PPC",1188,"J. NGURDAWLA",1,"C. LALRUATA","INC(I)","M",NA
"Mizoram",3,1979,2,12,"CHAMPHAI",73.18,31.91,"General",8364,588,5,1,"Male","INC(I)",1953,"LALTHANHAWLA",9.61,"DUHVEA","JNP","M",NA
"Mizoram",3,1979,2,13,"KHAWHAI",67.65,23.07,"General",6383,41,5,1,"Male","IND",996,"J. H. ROUTHUAMA",0.95,"J. H. LIANCHUNGNUNGA","PPC","M",NA
"Mizoram",3,1979,2,14,"SAITUAL",69.61,26.23,"General",8901,237,6,1,"Male","PPC",1625,"L. PIANDENGA",3.83,"R. D. SANGKHUMA","IND","M",NA
"Mizoram",3,1979,2,15,"NGOPA",66.7,51.28,"General",7786,1196,4,1,"Male","PPC",2663,"P. B. ROSANGA",23.03,"P. B. NIKHUMA","INC(I)","M",NA
"Mizoram",3,1979,2,16,"SUANPUILAWN",79.43,46.41,"General",8232,139,5,1,"Male","PPC",3035,"F. MALSAWMA",2.13,"H. THANSANGA","INC(I)","M",NA
"Mizoram",3,1979,2,17,"RATU",71.4,37.19,"General",7875,967,5,1,"Male","PPC",2091,"J. THANKUNGA",17.2,"D. HNUNLIANA","IND","M",NA
"Mizoram",3,1979,2,18,"KAWNPUI",69.65,33.71,"General",9950,152,5,1,"Male","PPC",2336,"KENNETH CHAWNGLIANA",2.19,"ROBERT LALCHHUANA","INC(I)","M",NA
"Mizoram",3,1979,2,19,"KOLASIB",68.55,34.77,"General",9408,677,5,1,"Male","PPC",2242,"C. CHAWNGKUNGA",10.5,"ZALAWMA","INC(I)","M",NA
"Mizoram",3,1979,2,20,"KAWRTHAH",53.66,28.59,"General",9920,405,7,1,"Male","INC(I)",1522,"SAIKAPTHIANGA",7.61,"F. C. NGHINA","IND","M",NA
"Mizoram",3,1979,2,21,"SAISANG",64.69,35.8,"General",8083,502,6,1,"Male","PPC",1872,"C. VULLUAIA",9.6,"K. PAHLIRA","IND","M",NA
"Mizoram",3,1979,2,22,"PHULDUNGSEI",65.68,45.38,"General",6110,998,7,1,"Male","IND",1821,"P. LALUPA",24.87,"RUALYAPA","INC(I)","M",NA
"Mizoram",3,1979,2,23,"SATEEK",74.92,31.71,"General",6915,656,7,1,"Male","IND",1643,"LALTHANZAUVA",12.66,"THANGTINKHUMA","IND","M",NA
"Mizoram",3,1979,2,24,"SERCHHIP",74.46,37.3,"General",7687,133,5,1,"Male","PPC",2135,"BUALHRANGA",2.32,"VAIVENGA","INC(I)","M",NA
"Mizoram",3,1979,2,25,"LUNGPO",68.41,53.17,"General",6290,481,5,1,"Male","PPC",2288,"K. BIAKCHUNGNUNGA",11.18,"F. LALTHLAMUANA","INC(I)","M",NA
"Mizoram",3,1979,2,26,"TLUNGVEL",76.08,40.23,"General",6874,113,5,1,"Male","INC(I)",2104,"C. L. RUALA",2.16,"TLANGCHHUNGA","PPC","M",NA
"Mizoram",3,1979,2,27,"AIZAWL NORTH",74.47,37.69,"General",10515,149,5,1,"Male","PPC",2951,"THENPHUNGA SAILO",1.9,"P. C. BAWITLUANGA","INC(I)","M",NA
"Mizoram",3,1979,2,28,"AIZAWL EAST",62.54,34.63,"General",10052,42,5,1,"Female","PPC",2177,"THANMAWIL",0.67,"LALSANGZUALA","INC(I)","M",NA
"Mizoram",3,1979,2,29,"AIZAWL WEST",67.86,35.95,"General",10034,1019,7,1,"Male","PPC",2448,"ZAIREMTHANGA",14.97,"R. THANGLIANA","INC(I)","M",NA
"Mizoram",3,1979,2,30,"AIZAWL SOUTH",67.92,33.64,"General",11510,352,5,1,"Male","INC(I)",2630,"SAINGHAKA",4.5,"SAKHAWLIANA","IND","M",NA
"Mizoram",4,1984,2,1,"TUIPANG",80.67,55.79,"General",7981,746,2,1,"Male","INC",3592,"HIPHEI",11.59,"R.T. ZACHONO","PC","M",NA
"Mizoram",4,1984,2,2,"SANGAU",76.29,37.09,"General",6368,3,9,1,"Male","INC",1802,"K. SANGCHHUM",0.06,"H. RAMMAWI","PC","M",NA
"Mizoram",4,1984,2,3,"SAIHA",62.75,52.76,"General",14044,753,4,1,"Male","INC",4649,"F. LALRAMLIANA",8.55,"L. CHINZAH","PC","M",NA
"Mizoram",4,1984,2,4,"CHAWNGTEA",50.23,36.13,"General",11711,217,4,1,"Male","INC",2125,"ARUN BIKASH",3.69,"N.B. CHAKMA","IND","M",NA
"Mizoram",4,1984,2,5,"DEMAGIRI",63.72,35.54,"General",7768,122,8,1,"Male","INC",1759,"HARIKRISTO",2.46,"KISTOMOHAN CHAKMA","IND","M",NA
"Mizoram",4,1984,2,6,"BUARPUI",68.77,48.9,"General",6423,826,4,1,"Male","PC",2160,"BRIG. T. SAILO",18.7,"P.B. NAKHUMA","INC","M",NA
"Mizoram",4,1984,2,7,"LUNGLEI",78.07,46.53,"General",10942,846,4,1,"Male","PC",3975,"LALHMINGTHANA",9.9,"LALDUHAWMA","INC","M",NA
"Mizoram",4,1984,2,8,"TAWIPUI",74.45,31.07,"General",7163,283,5,1,"Male","INC",1657,"Z.D. SANGLIANA",5.31,"B. LALCHUNCNUNGA","IND","M",NA
"Mizoram",4,1984,2,9,"HNAHTHIAL",78.37,48.32,"General",9734,4,3,1,"Male","INC",3686,"VANLALNGHAKA",0.05,"F. PAZAWNA","PC","M",NA
"Mizoram",4,1984,2,10,"NIVANLAIPHAI",0,NA,"General",5796,0,1,1,"Male","INC",0,"C.L. RUALA",NA,NA,NA,NA,NA
"Mizoram",4,1984,2,11,"KHAWBUNG",72.92,36.83,"General",7574,50,4,1,"Male","INC",2034,"ROCHHUNGA RALTE",0.91,"C. LALSAWIVELA","PC","M",NA
"Mizoram",4,1984,2,12,"CHAMPHAI",76.82,40.2,"General",8720,276,4,1,"Male","INC",2693,"LALHLIRA",4.12,"P.B. ROSANGA","PC","M",NA
"Mizoram",4,1984,2,13,"KHAWHAI",74.23,25.2,"General",5678,33,6,1,"Male","IND",1062,"R. LALAWIA",0.78,"J.H. LIANCHUNGNUNGA","PC","M",NA
"Mizoram",4,1984,2,14,"SAITUAL",72.05,31.22,"General",9119,29,5,1,"Male","PC",2051,"K. BIAKCHUNGNUNGA",0.44,"R. ZOLIANA","INC","M",NA
"Mizoram",4,1984,2,15,"NGOPA",77.06,47.4,"General",7981,222,5,1,"Male","PC",2915,"ZOSIAMA PACHUAU",3.61,"H. ZATHUAMA","INC","M",NA
"Mizoram",4,1984,2,16,"SUANGPUILAWN",83.77,46.8,"General",7096,128,4,1,"Male","INC",2782,"H. THANSANGA",2.15,"DR. KENETH CHAWNGLIANA","PC","M",NA
