"state","year","ac_no","ac_name","ac_type","cand1","party1","votes1","position","vote_percent"
"Mizoram",1972,13,"KHAW ZAWL","GEN","V. LALTHANZAUVA","INC",961,2,22.88
"Mizoram",1972,13,"KHAW ZAWL","GEN","K. LALHNVNA","IND",738,3,17.57
"Mizoram",1972,13,"KHAW ZAWL","GEN","V. L. BIAKENGA","IND",337,4,8.02
"Mizoram",1972,13,"KHAW ZAWL","GEN","VANLALCHHUANGA","SOP",37,5,0.88
"Mizoram",1972,14,"RATU","GEN","SANGKHUMA","IND",1979,1,46.09
"Mizoram",1972,14,"RATU","GEN","J. THANKUNGH","IND",1322,2,30.79
"Mizoram",1972,14,"RATU","GEN","PACHHUNGA","INC",776,3,18.07
"Mizoram",1972,14,"RATU","GEN","H. SAPHELA","SOP",133,4,3.1
"Mizoram",1972,14,"RATU","GEN","R. DOVA","IND",43,5,1
"Mizoram",1972,14,"RATU","GEN","H. LIANDAWLA","IND",41,6,0.95
"Mizoram",1972,15,"SUANGPUILWAN","GEN","H. THANSANGA","IND",1630,1,39.25
"Mizoram",1972,15,"SUANGPUILWAN","GEN","C. LA. MAWIA","INC",1180,2,28.41
"Mizoram",1972,15,"SUANGPUILWAN","GEN","F. LAWMKIMA","IND",1092,3,26.29
"Mizoram",1972,15,"SUANGPUILWAN","GEN","KHIANGTE THANGHUNGA","IND",223,4,5.37
"Mizoram",1972,15,"SUANGPUILWAN","GEN","K. CHALTHUAMA","SOP",28,5,0.67
"Mizoram",1972,16,"SAITUAL","GEN","KHAWTINKHUMA","IND",1399,1,42.16
"Mizoram",1972,16,"SAITUAL","GEN","THANGMAWIA","IND",756,2,22.78
"Mizoram",1972,16,"SAITUAL","GEN","SAINGHAKA","INC",617,3,18.6
"Mizoram",1972,16,"SAITUAL","GEN","K. SANGLIANCHHUNGI","IND",253,4,7.63
"Mizoram",1972,16,"SAITUAL","GEN","CHALTHNGA","IND",165,5,4.97
"Mizoram",1972,16,"SAITUAL","GEN","B. LAL RUATA","SOP",78,6,2.35
"Mizoram",1972,16,"SAITUAL","GEN","LALHMING THANGA","IND",50,7,1.51
"Mizoram",1972,17,"ILUNGVEL","GEN","HRANGAIA","IND",2606,1,55.93
"Mizoram",1972,17,"ILUNGVEL","GEN","BAWITLUANGA","INC",1619,2,34.75
"Mizoram",1972,17,"ILUNGVEL","GEN","C. PAHLIRA","IND",309,3,6.63
"Mizoram",1972,17,"ILUNGVEL","GEN","ZATHANGI","SOP",125,4,2.68
"Mizoram",1972,18,"KHAWHAI","GEN","J. THANGHDAMA","INC",1447,1,45.81
"Mizoram",1972,18,"KHAWHAI","GEN","LAL TINBIAKA","IND",924,2,29.25
"Mizoram",1972,18,"KHAWHAI","GEN","J.H. ROTHUAMA","IND",660,3,20.89
"Mizoram",1972,18,"KHAWHAI","GEN","THANGRIDEMA","SOP",128,4,4.05
"Mizoram",1972,19,"LUNGPHO","GEN","C LALRUATA","IND",2081,1,52.08
"Mizoram",1972,19,"LUNGPHO","GEN","C CHHUNBURA","INC",1488,2,37.24
"Mizoram",1972,19,"LUNGPHO","GEN","R. ROMAWIA","IND",388,3,9.71
"Mizoram",1972,19,"LUNGPHO","GEN","HMARLIANA","SOP",39,4,0.98
"Mizoram",1972,20,"SERCHHIP","GEN","VAIVENGA","IND",1776,1,44.54
"Mizoram",1972,20,"SERCHHIP","GEN","Z.V LALMAWIA","INC",1393,2,34.94
"Mizoram",1972,20,"SERCHHIP","GEN","LALHMUAKLIANA SAILO","IND",500,3,12.54
"Mizoram",1972,20,"SERCHHIP","GEN","LALLIANA","IND",231,4,5.79
"Mizoram",1972,20,"SERCHHIP","GEN","SAPCHHAWNNGURA","IND",47,5,1.18
"Mizoram",1972,20,"SERCHHIP","GEN","RAIZATAWNA","SOP",40,6,1
"Mizoram",1972,21,"PHULDUNGSEI","GEN","LALKUNGA","INC",1230,1,44.91
"Mizoram",1972,21,"PHULDUNGSEI","GEN","LALNUNTL VANGA","IND",1170,2,42.72
"Mizoram",1972,21,"PHULDUNGSEI","GEN","HNUNA","IND",260,3,9.49
"Mizoram",1972,21,"PHULDUNGSEI","GEN","R. THANSANGA","IND",40,4,1.46
"Mizoram",1972,21,"PHULDUNGSEI","GEN","ZADINGA","SOP",39,5,1.42
"Mizoram",1972,22,"SATEEK","GEN","RAITE ZOLIANA","IND",1434,1,36.85
"Mizoram",1972,22,"SATEEK","GEN","HRANHCHHUANA","INC",1343,2,34.52
"Mizoram",1972,22,"SATEEK","GEN","LIANTLUANGA","IND",469,3,12.05
"Mizoram",1972,22,"SATEEK","GEN","V. THANZAUVA","IND",280,4,7.2
"Mizoram",1972,22,"SATEEK","GEN","DENGCHHUNGI","IND",185,5,4.75
"Mizoram",1972,22,"SATEEK","GEN","T.L. PARLIANA","SOP",180,6,4.63
"Mizoram",1972,23,"AIZAWL SOUTH","GEN","LAISANGUALA","INC",1462,1,44.12
"Mizoram",1972,23,"AIZAWL SOUTH","GEN","LALBUAIA","IND",1307,2,39.44
"Mizoram",1972,23,"AIZAWL SOUTH","GEN","THANGTINKHUMA","IND",399,3,12.04
"Mizoram",1972,23,"AIZAWL SOUTH","GEN","R. ZUALA","IND",77,4,2.32
"Mizoram",1972,23,"AIZAWL SOUTH","GEN","THANGDELA","SOP",69,5,2.08
"Mizoram",1972,24,"AIZAWL CENTRAL","GEN","LALRINLIANA","IND",1061,1,40.6
"Mizoram",1972,24,"AIZAWL CENTRAL","GEN","VANLALCHHUNANGA","INC",554,2,21.2
"Mizoram",1972,24,"AIZAWL CENTRAL","GEN","H.K. BAWICHHUAILA","IND",346,3,13.24
"Mizoram",1972,24,"AIZAWL CENTRAL","GEN","LALHMINGTHANGA","IND",296,4,11.33
"Mizoram",1972,24,"AIZAWL CENTRAL","GEN","B. LALMAWIA","SOP",205,5,7.85
"Mizoram",1972,24,"AIZAWL CENTRAL","GEN","SHYAM KUMAR","IND",151,6,5.78
"Mizoram",1972,25,"AIZAWAL NORTH","GEN","R. THANGLIANA","IND",2258,1,40.16
"Mizoram",1972,25,"AIZAWAL NORTH","GEN","LALTHANHAWLA","INC",1774,2,31.55
"Mizoram",1972,25,"AIZAWAL NORTH","GEN","VANLALHRVAIA","IND",1292,3,22.98
"Mizoram",1972,25,"AIZAWAL NORTH","GEN","JACOBA","IND",224,4,3.98
"Mizoram",1972,25,"AIZAWAL NORTH","GEN","M ROBERT COLMAN","SOP",75,5,1.33
"Mizoram",1972,26,"KAWNPUI","GEN","CH SAPRAWNGA","IND",2305,1,46.55
"Mizoram",1972,26,"KAWNPUI","GEN","VANLALBAWNA","INC",1608,2,32.47
"Mizoram",1972,26,"KAWNPUI","GEN","ZAIREMTHANGA","IND",897,3,18.11
"Mizoram",1972,26,"KAWNPUI","GEN","V L HLUNA","SOP",142,4,2.87
"Mizoram",1972,27,"KOLASIB","GEN","CH CHHUNGA","IND",2290,1,44.99
"Mizoram",1972,27,"KOLASIB","GEN","DOSANGA","IND",1377,2,27.05
"Mizoram",1972,27,"KOLASIB","GEN","LALTHANSANGA","INC",927,3,18.21
"Mizoram",1972,27,"KOLASIB","GEN","VANLALHRUAIA","IND",496,4,9.74
"Mizoram",1972,28,"SAIRANG","GEN","NG VRDAWLA","IND",1357,1,40.54
"Mizoram",1972,28,"SAIRANG","GEN","B CHAWNC THUAMA","INC",1215,2,36.3
"Mizoram",1972,28,"SAIRANG","GEN","SAKHAWLIANA","IND",439,3,13.12
"Mizoram",1972,28,"SAIRANG","GEN","J F MANLIANA","IND",220,4,6.57
"Mizoram",1972,28,"SAIRANG","GEN","LIANSANGA","SOP",116,5,3.47
"Mizoram",1972,29,"MAMIT","GEN","C CHAWNGKUNGA","IND",1138,1,52.25
"Mizoram",1972,29,"MAMIT","GEN","FC GHINA","INC",633,2,29.06
"Mizoram",1972,29,"MAMIT","GEN","C LALHMING THANGA","IND",203,3,9.32
"Mizoram",1972,29,"MAMIT","GEN","THANGOHUNGNUNGA","IND",163,4,7.48
"Mizoram",1972,29,"MAMIT","GEN","ROVA","SOP",41,5,1.88
