"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Nagaland",1,1964,2,34,"ZHUNHEBOTO",86.98,55.05,"General",2972,261,2,1,"Male","IND",1423,"SHRI KIHOTO",10.1,"SHRI TOKHENO","IND","M",NA
"Nagaland",1,1964,2,35,"SATAKHA",0,NA,"General",3372,0,1,1,"Male","IND",0,"SHRI YESHITO",NA,NA,NA,NA,NA
"Nagaland",1,1964,2,36,"TYUILONGCHUM",89.63,45.94,"General",2776,116,3,1,"Male","IND",1143,"SHRI TSANTHUNGO NGULLIE",4.66,"SHRI S. EZUNG","IND","M",NA
"Nagaland",1,1964,2,37,"WOKHA",87.84,54.13,"General",2755,200,2,1,"Male","IND",1310,"SHRI N.L. ODYO",8.26,"SHRI TSATHEO MURRY","IND","M",NA
"Nagaland",1,1964,2,38,"MOILAN WOZHURO",80.63,76.08,"General",2302,968,2,1,"Male","IND",1412,"SHRI NSEMO OVUNG",52.16,"SHRI MHONDAMO","IND","M",NA
"Nagaland",1,1964,2,39,"SANIS",82.65,57.83,"General",2651,343,2,1,"Male","IND",1267,"SHRI MHODAMO KITHAN",15.65,"SHRI ETSSORHOMO EZUNG","IND","M",NA
"Nagaland",1,1964,2,40,"BHANDARI",0,NA,"General",1438,0,1,1,"Male","IND",0,"SHRI TSENLAMO KIKON",NA,NA,NA,NA,NA
"Nagaland",2,1969,2,1,"DIMAPUR TOWN",57.29,58.91,"General",7917,808,2,1,"Male","NNO",2672,"GOBINDA CH . PAIRA",17.81,"A . KEVICHUSA","UFN","M",NA
"Nagaland",2,1969,2,2,"DIMAPUR",70.11,81.86,"General",5551,2480,2,1,"Male","NNO",3186,"DEBALAL MECH",63.72,"A . KEVICHUSA","UFN","M",NA
"Nagaland",2,1969,2,3,"GHASPANI",69.28,41.63,"General",5863,768,6,1,"Male","NNO",1691,"LANGKAM KUKI",18.91,"VIKHALTE","IND","M",NA
"Nagaland",2,1969,2,4,"TENING",79.44,32.62,"General",3828,349,7,1,"Male","IND",992,"N . AZU MEWMAI",11.48,"KAIKHOLAL","UFN","M",NA
"Nagaland",2,1969,2,5,"PEREN",79.04,36.25,"General",3850,293,4,1,"Male","UFN",1103,"T . HARALU",9.63,"KIELU","IND","M",NA
"Nagaland",2,1969,2,6,"WESTERN ANGAMI",68.24,67.4,"General",4203,998,2,1,"Male","NNO",1933,"THEPFULO NAKHRO",34.8,"RAVOLE U","UFN","F",NA
"Nagaland",2,1969,2,7,"KOHIMA TOWN",55.49,65.38,"General",6210,1484,3,1,"Male","NNO",2253,"JOHN BOSCO JASOKIE",43.06,"KHYOMO LOTHA","IND","M",NA
"Nagaland",2,1969,2,8,"NORTHERN ANGAMI I",72.48,56.69,"General",4230,1014,3,1,"Male","UFN",1738,"SHURHDZELIE",33.07,"MEZHUVILIE","NNO","M",NA
"Nagaland",2,1969,2,9,"NORTHERN ANGAMI I I",79.52,29.51,"General",4752,234,5,1,"Male","NNO",1115,"K . VITSORE KEDITSU",6.19,"LHOUSAO","IND","M",NA
"Nagaland",2,1969,2,10,"TSEMINYU",85.83,53.19,"General",4856,266,2,1,"Male","NNO",2217,"RIGA THONG",6.38,"VIVEKHA","UFN","M",NA
"Nagaland",2,1969,2,11,"PUGHOBOTO",78.71,41.13,"General",5326,324,4,1,"Male","IND",1724,"HOSHETO SEMA",7.73,"KIYELHO SEMA","NNO","M",NA
"Nagaland",2,1969,2,12,"SOUTHERN ANGAMI I",83.08,53.94,"General",3593,756,3,1,"Male","UFN",1610,"VITSONI",25.33,"KEHOZOL","NNO","M",NA
"Nagaland",2,1969,2,13,"SOUTHERN ANGAMI I I",80.71,51.64,"General",3779,100,2,1,"Male","NNO",1575,"HOSAL KIN",3.28,"NIZA","UFN","M",NA
"Nagaland",2,1969,2,14,"PFUTSERO",79.56,48.05,"General",3895,487,3,1,"Male","IND",1489,"WEPRENYI KAPFO",15.71,"WEZULHI KROME","NNO","M",NA
"Nagaland",2,1969,2,15,"CHAZOUBA I",94.18,63.15,"General",2648,656,2,1,"Male","UFN",1575,"VAMUZO",26.3,"P . DEMO","NNO","M",NA
"Nagaland",2,1969,2,16,"CHAZOUBA I I",80.62,24.2,"General",4407,18,5,1,"Male","IND",860,"PUNUHU",0.51,"ZHOVEPRA","IND","M",NA
"Nagaland",2,1969,2,17,"PHEK",80.04,22.27,"General",5111,10,6,1,"Male","IND",911,"YEVEHE LOHE",0.24,"LHUTHIPRU","IND","M",NA
"Nagaland",2,1969,2,18,"CHIZAMI",85.79,36.57,"General",3258,404,6,1,"Male","IND",1022,"WETEZULO",14.45,"SOYIE","IND","M",NA
"Nagaland",2,1969,2,19,"MELURI",85.93,35.1,"General",3554,264,4,1,"Male","UFN",1072,"MARHUTHO",8.64,"MOSES","IND","M",NA
"Nagaland",2,1969,2,20,"TULI",99.41,49.3,"General",2875,263,3,1,"Male","NNO",1409,"MERACHIBA",9.2,"LAKATO","UFN","M",NA
"Nagaland",2,1969,2,21,"ARKAKONG",83.28,31.67,"General",4804,42,4,1,"Male","NNO",1267,"R . C . CHITEN JAMIR",1.05,"NOKLEN JAMIR","UFN","M",NA
"Nagaland",2,1969,2,22,"YISEMYONG",80.16,40.02,"General",4183,80,3,1,"Male","UFN",1342,"SENTICHUBA",2.39,"KARIBA","IND","M",NA
"Nagaland",2,1969,2,23,"MONGOYA",90.4,36.94,"General",2947,23,3,1,"Male","UFN",984,"TAKOMEREN",0.86,"IMTIMEREN","NNO","M",NA
"Nagaland",2,1969,2,24,"MOKOKCHUNG TOWN",53.61,57.19,"General",4867,741,3,1,"Male","NNO",1492,"ASSAMWATI",28.4,"KILENSUWA","IND","M",NA
"Nagaland",2,1969,2,25,"ANUGLENDEN",89.32,26.65,"General",4214,8,6,1,"Male","UFN",1003,"BENDANGANGSHI",0.21,"KILANGMEREN","IND","M",NA
"Nagaland",2,1969,2,26,"KORIDANG",82.11,34.74,"General",3800,318,4,1,"Male","UFN",1084,"TAJEN AO",10.19,"SUBONGMEREN","IND","M",NA
"Nagaland",2,1969,2,27,"IMPUR",88.64,51.88,"General",4851,162,2,1,"Male","NNO",2231,"M . KORAMOA JAMIR",3.77,"SHILOKABA","IND","M",NA
"Nagaland",2,1969,2,28,"JANGPETKONG",75.63,40.86,"General",4896,90,3,1,"Male","IND",1513,"I . ARIENBA",2.43,"IMCHALENBA","NNO","M",NA
"Nagaland",2,1969,2,29,"ALONGTAKI",83.9,33.63,"General",4200,329,6,1,"Male","NNO",1185,"ZULUTEMBA",9.34,"YIMSENTSULAK","IND","M",NA
