"State_name","Year","AC_no","AC_name","AC_type","Electors"
"Mizoram",1984,23,"SATEEK","GEN",6248
"Mizoram",1984,24,"SERCHHIP","GEN",6636
"Mizoram",1984,25,"LUNGPHO","GEN",5168
"Mizoram",1984,26,"TLUNGVEL","GEN",5711
"Mizoram",1984,27,"AIZAWAL NORTH","GEN",11293
"Mizoram",1984,28,"AIZAWAL EAST","GEN",11782
"Mizoram",1984,29,"AIZAWAL WEST","GEN",11217
"Mizoram",1984,30,"AIZAWAL SOUTH","GEN",12887
"Mizoram",1987,1,"TUIPANG","ST",6935
"Mizoram",1987,2,"SAIHA","ST",8843
"Mizoram",1987,3,"SANGAU","ST",6624
"Mizoram",1987,4,"LAWNGTLAI","ST",12337
"Mizoram",1987,5,"CHAWNGTE","ST",9835
"Mizoram",1987,6,"TLABUNG","ST",8544
"Mizoram",1987,7,"BUARPUI","ST",7078
"Mizoram",1987,8,"LUNGLEI SOUTH","GEN",7486
"Mizoram",1987,9,"LUNGLEI NORTH","ST",7736
"Mizoram",1987,10,"TAWIPUI","ST",8073
"Mizoram",1987,11,"VANVA","ST",5742
"Mizoram",1987,12,"HNAHTHIAL","ST",6937
"Mizoram",1987,13,"NORTH VANLAIPHAI","ST",6539
"Mizoram",1987,14,"KHAWBUNG","ST",8963
"Mizoram",1987,15,"CHAMPHAI","ST",11254
"Mizoram",1987,16,"KHAWHAI","ST",5746
"Mizoram",1987,17,"SAITUAL","ST",5347
"Mizoram",1987,18,"KHAWZAWL","ST",6911
"Mizoram",1987,19,"NGOPA","ST",9786
"Mizoram",1987,20,"SUANGPUILAWN","ST",6310
"Mizoram",1987,21,"RATU","ST",9665
"Mizoram",1987,22,"KAWNPUI","ST",9422
"Mizoram",1987,23,"KOLASIB","ST",7735
"Mizoram",1987,24,"BILKHAWTHLIR","ST",5237
"Mizoram",1987,25,"LOKICHERRA","GEN",6097
"Mizoram",1987,26,"KAWRTHAH","ST",5511
"Mizoram",1987,27,"MAMIT","ST",7313
"Mizoram",1987,28,"PHULDUNGSEI","ST",8627
"Mizoram",1987,29,"SATEEK","ST",7122
"Mizoram",1987,30,"SERCHHIP","ST",8763
"Mizoram",1987,31,"LUNGPHO","ST",7625
"Mizoram",1987,32,"TLUNGVEL","ST",5825
"Mizoram",1987,33,"AIZAWL NORTH-I","ST",7723
"Mizoram",1987,34,"AIZAWL NORTH II","ST",9386
"Mizoram",1987,35,"AIZAWL EAST-I","ST",10161
"Mizoram",1987,36,"AIZAWL EAST-II","ST",8204
"Mizoram",1987,37,"AIZAWL WEST I","ST",11203
"Mizoram",1987,38,"AIZAWL WEST-II","ST",9345
"Mizoram",1987,39,"AIZAWL SOUTH - I","ST",10011
"Mizoram",1987,40,"AIZAWL SOUTH - II","ST",10065
"Mizoram",1989,1,"TUIPANG","ST",7544
"Mizoram",1989,2,"SAIHA","ST",10091
"Mizoram",1989,3,"SANGAU","ST",6549
"Mizoram",1989,4,"LAWNGTLAI","ST",13993
"Mizoram",1989,5,"CHAWNGTE","ST",11145
"Mizoram",1989,6,"TLABUNG","ST",8290
"Mizoram",1989,7,"BUARPUI","ST",7774
"Mizoram",1989,8,"LUNGLEI SOUTH","GEN",8849
"Mizoram",1989,9,"LUNGLEI NORTH","ST",9011
"Mizoram",1989,10,"TAWIPUI","ST",8483
"Mizoram",1989,11,"VANVA","ST",5336
"Mizoram",1989,12,"HNAHTHIAL","ST",7181
"Mizoram",1989,13,"NORTH VANLAIPHAI","ST",6944
"Mizoram",1989,14,"KHAWBUNG","ST",8298
"Mizoram",1989,15,"CHAMPHAI","ST",11803
"Mizoram",1989,16,"KHAWHAI","ST",5915
"Mizoram",1989,17,"SAITUAL","ST",6457
"Mizoram",1989,18,"KHAWZAWL","ST",7396
"Mizoram",1989,19,"NGOPA","ST",9052
"Mizoram",1989,20,"SUANGPUILAWN","ST",6072
"Mizoram",1989,21,"RATU","ST",10106
"Mizoram",1989,22,"KAWNPUI","ST",9029
"Mizoram",1989,23,"KOLASIB","ST",8974
"Mizoram",1989,24,"BILKHAWTHLIR","ST",7115
"Mizoram",1989,25,"LOKICHERRA","ST",6815
"Mizoram",1989,26,"KAWRTHAH","ST",6332
"Mizoram",1989,27,"MAMIT","ST",8097
"Mizoram",1989,28,"PHULDUNGSEI","ST",9899
"Mizoram",1989,29,"SATEEK","ST",8195
"Mizoram",1989,30,"SERCHHIP","ST",9468
"Mizoram",1989,31,"LUNGPHO","ST",7306
"Mizoram",1989,32,"TLUNGVEL","ST",5779
"Mizoram",1989,33,"AIZAWL NORTH-I","ST",7866
"Mizoram",1989,34,"AIZAWL NORTH II","ST",9161
"Mizoram",1989,35,"AIZAWL EAST-I","ST",8423
"Mizoram",1989,36,"AIZAWL EAST-II","ST",7291
"Mizoram",1989,37,"AIZAWL WEST I","ST",10490
"Mizoram",1989,38,"AIZAWL WEST-II","ST",9160
"Mizoram",1989,39,"AIZAWL SOUTH - I","ST",8730
"Mizoram",1989,40,"AIZAWL SOUTH - II","ST",9314
"Mizoram",1993,1,"TUIPANG","ST",8718
"Mizoram",1993,2,"SAIHA","ST",11758
"Mizoram",1993,3,"SANGAU","ST",6711
"Mizoram",1993,4,"LAWNGTLAI","ST",17153
"Mizoram",1993,5,"CHAWNGTE","ST",15093
"Mizoram",1993,6,"TLABUNG","ST",12322
"Mizoram",1993,7,"BUARPUI","ST",9145
"Mizoram",1993,8,"LUNGLEI SOUTH","GEN",9082
"Mizoram",1993,9,"LUNGLEI NORTH","ST",9664
"Mizoram",1993,10,"TAWIPUI","ST",8984
"Mizoram",1993,11,"VANVA","ST",5961
"Mizoram",1993,12,"HNAHTHIAL","ST",7620
"Mizoram",1993,13,"NORTH VANLAIPHAI","ST",7279
"Mizoram",1993,14,"KHAWBUNG","ST",8882
"Mizoram",1993,15,"CHAMPHAI","ST",13911
"Mizoram",1993,16,"KHAWHAI","ST",5784
"Mizoram",1993,17,"SAITUAL","ST",7748
"Mizoram",1993,18,"KHAWZAWL","ST",8378
"Mizoram",1993,19,"NGOPA","ST",10257
"Mizoram",1993,20,"SUANGPUILAWN","ST",6052
"Mizoram",1993,21,"RATU","ST",10122
"Mizoram",1993,22,"KAWNPUI","ST",9921
"Mizoram",1993,23,"KOLASIB","ST",9934
"Mizoram",1993,24,"BILKHAWTHLIR","ST",7969
"Mizoram",1993,25,"LOKICHERRA","ST",7697
"Mizoram",1993,26,"KAWRTHAH","ST",7976
"Mizoram",1993,27,"MAMIT","ST",9178
"Mizoram",1993,28,"PHULDUNGSEI","ST",11423
"Mizoram",1993,29,"SATEEK","ST",9715
"Mizoram",1993,30,"SERCHHIP","ST",11364
"Mizoram",1993,31,"LUNGPHO","ST",8536
"Mizoram",1993,32,"TLUNGVEL","ST",7581
"Mizoram",1993,33,"AIZAWL NORTH-I","ST",10858
"Mizoram",1993,34,"AIZAWL NORTH II","ST",12969
"Mizoram",1993,35,"AIZAWL EAST-I","ST",12033
"Mizoram",1993,36,"AIZAWL EAST-II","ST",10117
"Mizoram",1993,37,"AIZAWL WEST I","ST",15345
"Mizoram",1993,38,"AIZAWL WEST-II","ST",13140
"Mizoram",1993,39,"AIZAWL SOUTH - I","ST",12603
"Mizoram",1993,40,"AIZAWL SOUTH - II","ST",12686
"Mizoram",1998,1,"TUIPANG","ST",10444
"Mizoram",1998,2,"SAIHA","ST",14388
"Mizoram",1998,3,"SANGAU","ST",9530
"Mizoram",1998,4,"LAWNGTLAI","ST",19644
"Mizoram",1998,5,"CHAWNGTE","ST",16048
"Mizoram",1998,6,"TLABUNG","ST",8639
"Mizoram",1998,7,"BUARPUI","ST",9370
"Mizoram",1998,8,"LUNGLEI SOUTH","GEN",12215
"Mizoram",1998,9,"LUNGLEI NORTH","ST",11426
"Mizoram",1998,10,"TAWIPUI","ST",10393
"Mizoram",1998,11,"VANVA","ST",7314
"Mizoram",1998,12,"HNAHTHIAL","ST",8907
"Mizoram",1998,13,"NORTH VANLAIPHAI","ST",8057
"Mizoram",1998,14,"KHAWBUNG","ST",10702
"Mizoram",1998,15,"CHAMPHAI","ST",15213
"Mizoram",1998,16,"KHAWHAI","ST",6475
"Mizoram",1998,17,"SAITUAL","ST",8756
"Mizoram",1998,18,"KHAWZAWL","ST",10621
"Mizoram",1998,19,"NGOPA","ST",11079
"Mizoram",1998,20,"SUANGPUILAWN","ST",7018
"Mizoram",1998,21,"RATU","ST",11464
"Mizoram",1998,22,"KAWNPUI","ST",10649
"Mizoram",1998,23,"KOLASIB","ST",11272
"Mizoram",1998,24,"BILKHAWTHLIR","ST",8067
"Mizoram",1998,25,"LOKICHERRA","ST",6682
"Mizoram",1998,26,"KAWRTHAH","ST",5744
"Mizoram",1998,27,"MAMIT","ST",8892
"Mizoram",1998,28,"PHULDUNGSEI","ST",10240
"Mizoram",1998,29,"SATEEK","ST",10208
"Mizoram",1998,30,"SERCHHIP","ST",12457
"Mizoram",1998,31,"LUNGPHO","ST",9624
"Mizoram",1998,32,"TLUNGVEL","ST",8642
"Mizoram",1998,33,"AIZAWL NORTH-I","ST",13116
"Mizoram",1998,34,"AIZAWL NORTH II","ST",16322
"Mizoram",1998,35,"AIZAWL EAST-I","ST",13097
"Mizoram",1998,36,"AIZAWL EAST-II","ST",11090
"Mizoram",1998,37,"AIZAWL WEST I","ST",17557
"Mizoram",1998,38,"AIZAWL WEST-II","ST",15052
"Mizoram",1998,39,"AIZAWL SOUTH - I","ST",14112
"Mizoram",1998,40,"AIZAWL SOUTH - II","ST",14840
"Mizoram",2003,1,"TUIPANG","ST",10717
"Mizoram",2003,2,"SAIHA","ST",16529
"Mizoram",2003,3,"SANGAU","ST",10478
"Mizoram",2003,4,"LAWNGTLAI","ST",21834
"Mizoram",2003,5,"CHAWNGTE","ST",16933
"Mizoram",2003,6,"TLABUNG","ST",10645
"Mizoram",2003,7,"BUARPUI","ST",10145
"Mizoram",2003,8,"LUNGLEI SOUTH","GEN",14959
"Mizoram",2003,9,"LUNGLEI NORTH","ST",13639
"Mizoram",2003,10,"TAWIPUI","ST",11069
"Mizoram",2003,11,"VANVA","ST",7923
"Mizoram",2003,12,"HNAHTHIAL","ST",9450
"Mizoram",2003,13,"NORTH VANLAIPHAI","ST",9351
"Mizoram",2003,14,"KHAWBUNG","ST",11859
"Mizoram",2003,15,"CHAMPHAI","ST",18657
"Mizoram",2003,16,"KHAWHAI","ST",7495
"Mizoram",2003,17,"SAITUAL","ST",9858
"Mizoram",2003,18,"KHAWZAWL","ST",11490
"Mizoram",2003,19,"NGOPA","ST",12796
"Mizoram",2003,20,"SUANGPUILAWN","ST",7816
"Mizoram",2003,21,"RATU","ST",13206
"Mizoram",2003,22,"KAWNPUI","ST",12969
"Mizoram",2003,23,"KOLASIB","ST",13377
"Mizoram",2003,24,"BILKHAWTHLIR","ST",10058
"Mizoram",2003,25,"LOKICHERRA","ST",7334
"Mizoram",2003,26,"KAWRTHAH","ST",7557
"Mizoram",2003,27,"MAMIT","ST",9875
"Mizoram",2003,28,"PHULDUNGSEI","ST",12862
"Mizoram",2003,29,"SATEEK","ST",11857
"Mizoram",2003,30,"SERCHHIP","ST",15568
"Mizoram",2003,31,"LUNGPHO","ST",10813
"Mizoram",2003,32,"TLUNGVEL","ST",10466
"Mizoram",2003,33,"AIZAWL NORTH-I","ST",17360
"Mizoram",2003,34,"AIZAWL NORTH II","ST",22669
"Mizoram",2003,35,"AIZAWL EAST-I","ST",16577
"Mizoram",2003,36,"AIZAWL EAST-II","ST",13710
"Mizoram",2003,37,"AIZAWL WEST I","ST",21907
"Mizoram",2003,38,"AIZAWL WEST-II","ST",22418
"Mizoram",2003,39,"AIZAWL SOUTH - I","ST",18817
"Mizoram",2003,40,"AIZAWL SOUTH - II","ST",18985
"Mizoram",2008,1,"HACHHEK","ST",16029
"Mizoram",2008,2,"DAMPA","ST",13981
"Mizoram",2008,3,"MAMIT","ST",16266
"Mizoram",2008,4,"TUIRIAL","ST",14538
"Mizoram",2008,5,"KOLASIB","ST",16011
"Mizoram",2008,6,"SERLUI","ST",14637
"Mizoram",2008,7,"TUIVAWL","ST",14281
"Mizoram",2008,8,"CHALFILH","ST",16091
