Country,Artist_Name,Artwork_Name,Year
Swiss,"Dieter Roth","Self-Portrait as Pile of Dog Dirt",1973
Swiss,"Dieter Roth","Literature Sausage",1974
Swiss,"Dieter Roth","Self-Portrait as a Drowning Man",1974
Swiss,"Dieter Roth",Untitled,1974
Swiss,"Dieter Roth",Untitled,1975
Swiss,"Dieter Roth","Self-Portrait at a Table",1976
Swiss,"Dieter Roth","Brush Action",1977
Swiss,"Dieter Roth","Lorelei, The Long Distance Sonata",1978
Swiss,"Dieter Roth",Untitled,1978
Swiss,"Dieter Roth","Girl Mat",1979
Swiss,"Dieter Roth",Bats,1981
Swiss,"Dieter Roth","Untitled (Migros)",1988
Swiss,"Dieter Roth","1994 Notebook & Diary (detail)",1994
Swiss,"Dieter Roth","Tischmatte, BÃ¼ro Hegenheimerstrasse, Base",1994
Swiss,"Dieter Roth","Garden Sculpture",1996
Swiss,"Dieter Roth","Tischmatte, Bali-Mosfellssveit",1996
Swiss,"Ferdinand Hodler","Emotion ",1900
Swiss,"Ferdinand Hodler",Self-portrait,1900
Swiss,"Ferdinand Hodler","The day",1900
Swiss,"Ferdinand Hodler",Sensation,1901
Swiss,"Ferdinand Hodler",Spring,1901
Swiss,"Ferdinand Hodler","Young Man standing on a hill, ",1901
Swiss,"Ferdinand Hodler","Character study, ",1902
Swiss,"Ferdinand Hodler","Forest with a mountain stream",1902
Swiss,"Ferdinand Hodler","The Lady of the Isenfluh",1902
Swiss,"Ferdinand Hodler","The Consecrated One",1903
Swiss,"Ferdinand Hodler","The Forest near Reichenbach",1903
Swiss,"Ferdinand Hodler","The truth",1903
Swiss,"Ferdinand Hodler","View of the Horn of Fromberg from Reichenbach",1903
Swiss,"Ferdinand Hodler","Forest Brook at Leissingen",1904
Swiss,"Ferdinand Hodler","Lake Geneva from Chexbres",1904
Swiss,"Ferdinand Hodler","Lake Geneva in Chexbres",1904
Swiss,"Ferdinand Hodler","Lake Thun from Lessig",1904
Swiss,"Ferdinand Hodler","Thun, Stockhornkette",1904
Swiss,"Ferdinand Hodler","Cherry Tree in Bloom",1905
Swiss,"Ferdinand Hodler","Lake Geneva from Chexbres, ",1905
Swiss,"Ferdinand Hodler","Lake Thun, Symmetric reflection",1905
Swiss,"Ferdinand Hodler","The Black Lutschina",1905
Swiss,"Ferdinand Hodler","View of Lake Leman from Chexbres",1905
Swiss,"Ferdinand Hodler","Character study",1906
Swiss,"Ferdinand Hodler","Lake Geneva, overlooking the Savoyerberge, ",1906
Swiss,"Ferdinand Hodler","Lake Thun from the path to the plate Schynigen",1906
Swiss,"Ferdinand Hodler","Lake Thun from the path to the plate Schynigen",1906
Swiss,"Ferdinand Hodler","Landscape on Lake Geneva",1906
Swiss,"Ferdinand Hodler","The Grammont",1906
Swiss,"Ferdinand Hodler","Transfiguration, ",1906
Swiss,"Ferdinand Hodler","Tree on the Lake of Brienz near BÃ¶deli",1906
Swiss,"Ferdinand Hodler","Lake Geneva with Savoyerbergen, ",1907
Swiss,"Ferdinand Hodler","Snow in the Engadine",1907
Swiss,"Ferdinand Hodler","The fall in Silvaplana",1907
Swiss,"Ferdinand Hodler","Cavalryman striding a horse ",1908
Swiss,"Ferdinand Hodler","Eiger, Monch and Jungfrau in Moonlight",1908
Swiss,"Ferdinand Hodler","Eiger, Monch and Jungfrau in Moonlight",1908
Swiss,"Ferdinand Hodler","Evening mist on Lake Thun",1908
Swiss,"Ferdinand Hodler","Farewell participating female figure",1908
Swiss,"Ferdinand Hodler","Jena Students Depart for the War of Liberation, 1813",1908
Swiss,"Ferdinand Hodler","Jenenser Student",1908
Swiss,"Ferdinand Hodler","Lake Thun from the path to the plate Schynigen",1908
Swiss,"Ferdinand Hodler","Lake Thun from the path to the plate Schynigen",1908
Swiss,"Ferdinand Hodler","Landscape with of rhythm",1908
Swiss,"Ferdinand Hodler","Pulling soldiers",1908
Swiss,"Ferdinand Hodler","Pulling soldiers",1908
Swiss,"Ferdinand Hodler","Pulling soldiers",1908
Swiss,"Ferdinand Hodler","Rhythmic landscape on Lake Geneva",1908
Swiss,"Ferdinand Hodler","The German students in the War of Liberation of 1813",1908
Swiss,"Ferdinand Hodler","The German students in the War of Liberation of 1813",1908
Swiss,"Ferdinand Hodler","The German students in the War of Liberation of 1813",1908
Swiss,"Ferdinand Hodler","The maiden of the mist over the sea",1908
Swiss,"Ferdinand Hodler","Fusilier Marching to the left",1909
Swiss,"Ferdinand Hodler","Schynige plate",1909
Swiss,"Ferdinand Hodler","Student, appealing his tunic ",1909
Swiss,"Ferdinand Hodler","The working mower",1909
Swiss,"Ferdinand Hodler","Thun with symmetric mirroring",1909
Swiss,"Ferdinand Hodler","A day, ",1910
Swiss,"Ferdinand Hodler",Ahasver,1910
Swiss,"Ferdinand Hodler","Giulia Leonardi ",1910
Swiss,"Ferdinand Hodler","Hilly Landscape with Ravens, in the Bernese Oberland",1910
Swiss,"Ferdinand Hodler",Lumberjack,1910
Swiss,"Ferdinand Hodler",Niesen,1910
Swiss,"Ferdinand Hodler","Portrait of Giulia Leonardi",1910
Swiss,"Ferdinand Hodler","The Reaper",1910
Swiss,"Ferdinand Hodler","The Woodman",1910
Swiss,"Ferdinand Hodler","Thun, Stockhornkette",1910
Swiss,"Ferdinand Hodler","Thun, Stockhornkette",1910
Swiss,"Ferdinand Hodler","Jungfrau massif and Schwarzmonch",1911
Swiss,"Ferdinand Hodler","Lake Geneva in Chexbres",1911
Swiss,"Ferdinand Hodler","Portrait of Willy Russ",1911
Swiss,"Ferdinand Hodler","Studies of self-portrait",1911
Swiss,"Ferdinand Hodler","The Grand Muveran",1911
Swiss,"Ferdinand Hodler","The Lake",1911
Swiss,"Ferdinand Hodler","The Monk with clouds",1911
Swiss,"Ferdinand Hodler",Unity,1911
Swiss,"Ferdinand Hodler","Woman in Ecstasy",1911
Swiss,"Ferdinand Hodler","Five swearing, ",1912
Swiss,"Ferdinand Hodler","From Le Grand Muveran Villars",1912
Swiss,"Ferdinand Hodler","Grand Muveran",1912
Swiss,"Ferdinand Hodler","Grand Muveran",1912
Swiss,"Ferdinand Hodler","Portrait of Gertrud Mueller, ",1912
Swiss,"Ferdinand Hodler","Self portrait",1912
Swiss,"Ferdinand Hodler",Self-portrait,1912
Swiss,"Ferdinand Hodler","Swearing from behind, ",1912
Swiss,"Ferdinand Hodler","Swearing to the front, ",1912
Swiss,"Ferdinand Hodler","Swearing to the left, ",1912
Swiss,"Ferdinand Hodler","Swearing to the right, ",1912
Swiss,"Ferdinand Hodler","Swearing to the right, ",1912
Swiss,"Ferdinand Hodler","Swearing to the right, ",1912
Swiss,"Ferdinand Hodler","The Dents du Midi from Chesieres",1912
Swiss,"Ferdinand Hodler","The Grindelwald glacier",1912
Swiss,"Ferdinand Hodler","The Lake Geneva from Lausanne",1912
Swiss,"Ferdinand Hodler","The Orator, ",1912
Swiss,"Ferdinand Hodler","Thun, Stockhornkette, evening, ",1912
Swiss,"Ferdinand Hodler","Thun, Stockhornkette, in clouds, ",1912
Swiss,"Ferdinand Hodler","Two swearing, ",1912
Swiss,"Ferdinand Hodler","Wetterhorn, ",1912
Swiss,"Ferdinand Hodler","Landscape near Champery",1913
Swiss,"Ferdinand Hodler","Left border woman, ",1913
Swiss,"Ferdinand Hodler","Left border woman, ",1913
Swiss,"Ferdinand Hodler","Standing draped figure, ",1913
Swiss,"Ferdinand Hodler","Standing draped figure, ",1913
Swiss,"Ferdinand Hodler","Standing draped figure, ",1913
Swiss,"Ferdinand Hodler","Thirteen standing draped figures, ",1913
Swiss,"Ferdinand Hodler","Unity, ",1913
Swiss,"Ferdinand Hodler","Valentine Gode Darel, with disheveled hair",1913
Swiss,"Ferdinand Hodler","Lake Geneva with six swans",1914
Swiss,"Ferdinand Hodler","Self-portrait with roses",1914
Swiss,"Ferdinand Hodler","The Monk",1914
Swiss,"Ferdinand Hodler","Valentine Gode Darel in hospital bed",1914
Swiss,"Ferdinand Hodler","Border woman figure in blue Gwand",1915
Swiss,"Ferdinand Hodler",Montanasee,1915
Swiss,"Ferdinand Hodler","Peaks in the morning",1915
Swiss,"Ferdinand Hodler","Portrait of General Ulrich Wille",1915
Swiss,"Ferdinand Hodler","Portrait of James Vibert",1915
Swiss,"Ferdinand Hodler","Standing female figure in a blue dress, ",1915
Swiss,"Ferdinand Hodler","The river Aare in Solothurn",1915
