CATASTROPHE,START_YEAR,END_YEAR
Boxer Rebellion,1900,1901
World War I,1914,1918
Uprising in West Hungary,1921,1921
World War II,1935,1945
War in Afghanistan,2001,2016
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
