"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Sikkim",1,1979,2,32,"SANGHA",36.8,94.22,"General",2114,688,2,1,"Male","IND",733,"LHACHEN GANCHEN RIMPUCHHI",88.43,"PEMA LAMA","SPC","M",NA
"Sikkim",2,1985,2,1,"YOKSAM",58.14,49.37,"General",5347,989,8,1,"Male","SSP",1535,"SANCHA MAN SUBBA",31.81,"SHRIJETHA SUBBA","INC","M",NA
"Sikkim",2,1985,2,2,"TASHIDING",62,65.95,"ST",3879,943,6,1,"Male","SSP",1586,"UGEN PINTSO BHUTIA",39.21,"DAWGYAL PINTSO BHUTIA","INC","M",NA
"Sikkim",2,1985,2,3,"GEYZING",60.06,54.99,"General",5153,1013,9,1,"Male","SSP",1702,"MAN BAHADUR DAHAL",32.73,"DAWA NORBU KAZI","IND","M",NA
"Sikkim",2,1985,2,4,"DENTAM",64.11,77.19,"General",4759,1840,7,1,"Male","SSP",2355,"PADAM LALL GURUNG",60.31,"LAXMI PRASAD SUBBA","INC","M",NA
"Sikkim",2,1985,2,5,"BARMIOK",69.74,43.79,"General",4214,71,8,1,"Male","SSP",1287,"BIRBAL SUBBA",2.42,"MANITA PRDHAN","INC","F",NA
"Sikkim",2,1985,2,6,"RINCHENPONG",60.47,45.93,"ST",5105,760,6,1,"Male","SSP",1418,"ONGDI BHUTIA",24.62,"DEGAY BHUTIA","IND","M",NA
"Sikkim",2,1985,2,7,"CHAKUNG",66.29,57.18,"General",5129,669,5,1,"Male","SSP",1944,"TARAMAN RAI",19.68,"BHIM BAHADUR GURUNG","INC","M",NA
"Sikkim",2,1985,2,8,"SOREONG",65.56,80.48,"General",5618,2331,5,1,"Male","SSP",2964,"NAR BAHADUR BHANDARI",63.29,"DURGA LAMA PRADHAN","INC","F",NA
"Sikkim",2,1985,2,9,"DARAMDIN",65.74,63.71,"General",5088,1080,5,1,"Male","SSP",2131,"PADAM BAHADUR GURUNG",32.29,"RAM BAHADUR SUBBA","INC","M",NA
"Sikkim",2,1985,2,10,"JORTHANG-NAYABAZAR",69.76,68.89,"General",5510,2075,8,1,"Male","SSP",2648,"BHIM RAJ RAI",53.98,"ASHARMAN RAI","INC","M",NA
"Sikkim",2,1985,2,11,"RALONG",65.84,67.42,"ST",3823,1121,7,1,"Male","SSP",1697,"SONAM GYATSO",44.54,"KAZI LHENDUP DORJEE KHANGSHARPA","INC","M",NA
"Sikkim",2,1985,2,12,"WAK",61.71,69.1,"General",3996,1066,6,1,"Male","SSP",1704,"BEDU SINGH CHETTRI",43.23,"CHANDRA DAS RAI","INC","M",NA
"Sikkim",2,1985,2,13,"DAMTHANG",62.94,73.79,"General",4911,1762,8,1,"Male","SSP",2281,"PAWAN KUMAR CHAMLING",57,"PRADEEP YONZONG","INC","M",NA
"Sikkim",2,1985,2,14,"MELLI",68.2,70.81,"General",5094,1646,5,1,"Male","SSP",2460,"DILLI RAM BASNET",47.38,"GRISH CHANDRA RAI","INC","M",NA
"Sikkim",2,1985,2,15,"RATEYPANI - WEST PENDAM",64.43,68.45,"SC",5381,1789,5,1,"Male","SSP",2373,"CHANDRA KUMAR MIHORA",51.6,"BADRI THATAL","INC","M",NA
"Sikkim",2,1985,2,16,"TEMI-TARKU",64.05,69.83,"General",4579,1733,8,1,"Male","SSP",2048,"INDRA BAHADUR RAI",59.09,"D. B. BASNET","INC","M",NA
"Sikkim",2,1985,2,17,"CENTRAL PENDAM-EAST PENDAM",58.57,63.44,"General",7379,1336,6,1,"Male","SSP",2742,"SUKUMAR PRADHAN",30.91,"B. KHREL","INC","M",NA
"Sikkim",2,1985,2,18,"RHENOCK",66.16,59.74,"General",4577,1100,7,1,"Male","SSP",1809,"K. N. UPRETTI",36.33,"B. P. DAHAL","INC","M",NA
"Sikkim",2,1985,2,19,"REGU",63.57,45.76,"General",5026,549,7,1,"Male","SSP",1462,"TULSHI SHARMA",17.18,"KARNA BAHADUR","INC","M",NA
"Sikkim",2,1985,2,20,"PATHING",66.59,72.72,"ST",4971,1567,4,1,"Male","SSP",2407,"RAM LEPCHA",47.34,"SANGAY DORJEE BHUTIA","INC","M",NA
"Sikkim",2,1985,2,21,"LOOSING PACHEKHANI",60.14,67.48,"General",4403,942,3,1,"Male","SSP",1787,"BHAKIA BHADUR KHULAL",35.57,"RAM CHANDRA PANDYAL","INC","M",NA
"Sikkim",2,1985,2,22,"KHAMDONG",65.07,80.76,"SC",5393,2243,5,1,"Male","SSP",2834,"BIRKHAMAN RAMUKAMI",63.92,"PURNA BAHADUR","INC","M",NA
"Sikkim",2,1985,2,23,"DJONGU",65.14,62.83,"ST",3589,704,5,1,"Male","SSP",1469,"SONAM CHODA LEPCHA",30.11,"ATHUP LEPCHA","INC","M",NA
"Sikkim",2,1985,2,24,"LACHEN MANGSHILA",61.79,59.06,"ST",4760,660,4,1,"Male","SSP",1737,"THOKCHOK BHUTIA",22.44,"TENZING DADUL","INC","M",NA
"Sikkim",2,1985,2,25,"KABI TINGDA",62.1,48.7,"ST",3644,339,7,1,"Male","INC",1102,"KALZANG GYATSO",14.98,"GEYCHING BHUTIA","SSP","M",NA
"Sikkim",2,1985,2,26,"RAKDONG TENTEK",62.66,62.53,"ST",4668,1263,6,1,"Male","SSP",1829,"PHUCHUNG BHUTIA",43.18,"SONAM TSHERING BHUTIA","INC","M",NA
"Sikkim",2,1985,2,27,"MARTAM",70.2,73.6,"ST",4090,1467,4,1,"Male","SSP",2113,"CHAMLA TSERING BHUTIA",51.1,"PALDEN WANGCHUN","INC","M",NA
"Sikkim",2,1985,2,28,"RUMTEK",58.19,61.44,"General",5406,1299,6,1,"Male","SSP",1933,"ONGAY TOB SHUTIA",41.29,"RINZING ONGMO","INC","F",NA
"Sikkim",2,1985,2,29,"ASSAM-LINGJEY",66.28,55.88,"ST",3621,517,6,1,"Male","SSP",1341,"SONAM DAPDEN LEPCHA",21.54,"SHERAB PALDEN","INC","M",NA
"Sikkim",2,1985,2,30,"RANKA",66.5,65.57,"ST",4311,960,5,1,"Male","SSP",1880,"DORJEE TSHERING BHUTIA",33.48,"NAMGYAL TOPGAY BHUTIA","INC","M",NA
"Sikkim",2,1985,2,31,"GANGTOK",49.95,43.17,"General",9321,261,12,1,"Male","IND",2010,"BALCHAND SARDA",5.61,"DIL KUMARI BHANDARI","SSP","F",NA
"Sikkim",2,1985,2,32,"SANGHA",31.88,52.32,"General",2296,34,2,1,"Male","SSP",383,"NAMKHA GYALTSEN",4.64,"LACHEN GOMCHEN RINPOCHI","INC","M",NA
"Sikkim",3,1989,2,1,"YOKSAM",60.11,60.27,"General",7202,1069,4,1,"Male","SSP",2609,"SANCHAMAN SUBBA",24.69,"ASHOK KUMAR SUBBA","INC","M",NA
"Sikkim",3,1989,2,2,"TASHIDING BL",67.12,89.06,"General",5435,2902,3,1,"Male","SSP",3249,"UGEN PRITSO BHUTIA",79.55,"CHEWANG BHUTIA","INC","M",NA
"Sikkim",3,1989,2,3,"GEYZING",67.75,72.41,"General",6472,2243,3,1,"Male","SSP",3175,"MAN BAHADUR DAHAL",51.15,"GARJAMAN SUBBA","RIS","M",NA
"Sikkim",3,1989,2,4,"DENTAM",68.62,74.14,"General",6097,2536,3,1,"Male","SSP",3102,"PADAM LALL GURUNG",60.61,"PUSPA MANI CHETTRI","RIS","M",NA
"Sikkim",3,1989,2,5,"BARMIOK",68.99,69.25,"General",5492,1623,5,1,"Male","SSP",2624,"BIR BAL SUBBA",42.83,"RAM CHANDRA POUDYAL","RIS","M",NA
"Sikkim",3,1989,2,6,"RINCHENPONG BL",64.05,70.05,"General",6495,1903,5,1,"Female","SSP",2914,"CHONG LAMU BHUTIA",45.75,"PHUR TSERING LEPCHA","INC","M",NA
"Sikkim",3,1989,2,7,"CHAKUNG",67.62,83.27,"General",6755,3254,5,1,"Male","SSP",3804,"TARA MAN RAI",71.23,"RASTAMAN RAI","IND","M",NA
"Sikkim",3,1989,2,8,"SOREONG",69.99,91.53,"General",7355,4312,3,1,"Male","SSP",4712,"NAR BAHADUR BHANDARI",83.76,"PAHAL MAN SUBBA","INC","M",NA
"Sikkim",3,1989,2,9,"DARAMDIN",68.32,77.94,"General",7033,2788,4,1,"Male","SSP",3745,"PADAM BAHADUR GURUNG",58.02,"RAM BAHADUR LIMBU","INC","M",NA
"Sikkim",3,1989,2,10,"JORTHANG-NAYABAZAR",71.86,76.11,"General",7356,2961,3,1,"Male","SSP",4023,"BHIM RAJ RAI",56.02,"RAJAN GURUNG","INC","M",NA
"Sikkim",3,1989,2,11,"RALONG BL",66.73,89.74,"General",4848,2612,3,1,"Male","SSP",2903,"SONAM GYATSO KALEON",80.74,"DORJEE DOZOM BHUTIA","INC","M",NA
"Sikkim",3,1989,2,12,"WAK",62.94,88.63,"General",5253,2699,3,1,"Male","SSP",2930,"BEDU SINGH PANT",81.64,"SUK BAHADUR RAI","INC","M",NA
"Sikkim",3,1989,2,13,"DAMTHANG",70.21,94.27,"General",6387,3970,2,1,"Male","SSP",4227,"PAWAN KUMAR CHAMLING",88.54,"SURAJ KUMAR KHARTAN","INC","M",NA
"Sikkim",3,1989,2,14,"MELLI",70.17,75.69,"General",6402,2773,4,1,"Male","SSP",3400,"DILLIRAM BASNET",61.73,"GIRISH CHANDRA RAI","IND","M",NA
"Sikkim",3,1989,2,15,"RATEYPANI - WEST PENDAM",65.74,75.21,"SC",6879,2798,3,1,"Male","SSP",3401,"CHANDRA KUMAR MOHORA",61.88,"MADHUKAR DARJEE","INC","M",NA
"Sikkim",3,1989,2,16,"TEMI-TARKU",65.71,75.1,"General",6264,2384,4,1,"Male","SSP",3091,"I. B. RAI",57.92,"BADRINATH PRADHAN","IND","M",NA
"Sikkim",3,1989,2,17,"CENTRAL PENDAM-EAST PENDAM",72.49,58.85,"General",7426,1351,3,1,"Male","SSP",3168,"SUKUMAR PRADHAN",25.1,"YOGANIDHI BHANDARI","RIS","M",NA
"Sikkim",3,1989,2,18,"RHENOCK",75.08,60.27,"General",5072,1024,4,1,"Male","SSP",2295,"KHARANANDA UPRETY",26.89,"KIRAN CHETTRI","INC","M",NA
"Sikkim",3,1989,2,19,"REGU",77.68,57.69,"General",5532,921,5,1,"Male","SSP",2479,"RAJENDRA PRASAD UPRETY",21.43,"KARNA BAHADUR","INC","M",NA
"Sikkim",3,1989,2,20,"PATHING BL",73.54,68.75,"General",6379,1865,3,1,"Male","SSP",3225,"RAM LEPCHA",39.76,"SANGEY DORJEE","INC","M",NA
"Sikkim",3,1989,2,21,"LOOSING PACHEKHANI",73.78,52.26,"General",4821,293,3,1,"Male","SSP",1859,"RUPRAJ RAI",8.24,"RAM CHANDRA POUDYAL","RIS","M",NA
"Sikkim",3,1989,2,22,"KHAMDONG",66.35,71.26,"SC",7043,2357,5,1,"Male","SSP",3330,"BIRKHAMAN RAMUDAMU",50.44,"GANGA DARJEE","RIS","M",NA
"Sikkim",3,1989,2,23,"DJONGU BL",77.52,73.02,"General",4102,1512,3,1,"Male","SSP",2322,"SONAM CHHYODA LEPCHA",47.55,"ATHUP LEPCHA","INC","M",NA
"Sikkim",3,1989,2,24,"LACHEN MANGSHILA BL",71,68.09,"General",5072,1420,4,1,"Male","SSP",2452,"TASA TENGEY LEPCHA",39.43,"NIMCHING LEPCHA","INC","M",NA
