"State_name","Year","AC_no","Cand","Sex","Party","Votes","Age","Caste","Position"
"Goa",1989,11,"MANOHAR VASANT POI","M","IND",65,NA,NA,8
"Goa",1989,11,"KANNU GOPALAN VAZHAIL","M","IND",46,NA,NA,9
"Goa",1989,12,"VICTOR BENAMIN GONSALVES","M","INC",5729,NA,NA,1
"Goa",1989,12,"VICTORIA ROMEO FERNANDES","F","GLP",4432,NA,NA,2
"Goa",1989,12,"MAHENDRA NARAYAN RAIKAR","M","MAG",3674,NA,NA,3
"Goa",1989,12,"AUDIT RAMCHANDRA SHIRODKAR","M","GBS",103,NA,NA,4
"Goa",1989,12,"JAIRAM YESHWNAT SAWANT","M","IND",24,NA,NA,5
"Goa",1989,13,"CARMO RAFAEL ANDRE JOSE PEGADO","M","IND",5097,NA,NA,1
"Goa",1989,13,"AMILKAR ADELINO ALVARES","M","INC",3727,NA,NA,2
"Goa",1989,13,"KASHINATH MAHADEV GOVENKAR","M","MAG",3282,NA,NA,3
"Goa",1989,13,"DASHARATH YESHWANT SAWANT","M","IND",282,NA,NA,4
"Goa",1989,13,"DILIP DHARMA BORKAR","M","GLP",183,NA,NA,5
"Goa",1989,13,"JOSE SEBASTIAO FERNANDES","M","IND",31,NA,NA,6
"Goa",1989,13,"FRANCISCO DO REGO","M","IND",26,NA,NA,7
"Goa",1989,13,"CUSTODIO ABREU LUIS","M","IND",24,NA,NA,8
"Goa",1989,14,"DHARMA VASSUDEO CHODANKAR","M","MAG",5645,NA,NA,1
"Goa",1989,14,"NIRMALA PRABHAKAR SAWANT","F","INC",5189,NA,NA,2
"Goa",1989,14,"EMIDIO FENELON MONTEIRO","M","IND",2466,NA,NA,3
"Goa",1989,14,"CRISTOPHER LOURENCE FONSECA","M","CPI",697,NA,NA,4
"Goa",1989,14,"SHRIPAD YESSO NAIK","M","BJP",451,NA,NA,5
"Goa",1989,14,"ANAND NARAYAN CHONDANKAR","M","IND",125,NA,NA,6
"Goa",1989,14,"GHANSHAM SADASHIV SATOSKAR","M","IND",38,NA,NA,7
"Goa",1989,14,"PRAKASH JAGANNATH PHADTE","M","IND",23,NA,NA,8
"Goa",1989,14,"KUSTA OMNO SALELKAR","M","IND",14,NA,NA,9
"Goa",1989,14,"MUKUND MORTU SHET","M","IND",11,NA,NA,10
"Goa",1989,15,"RAUT PANDURANG DATTARAM","M","MAG",6465,NA,NA,1
"Goa",1989,15,"PRABHU ZANTYE HARISH NARAYAN","M","INC",4897,NA,NA,2
"Goa",1989,15,"LAWANIS RAJANIKANT GAJANAN","M","IND",879,NA,NA,3
"Goa",1989,15,"PHADTYE ANIRUDHA","M","GBS",279,NA,NA,4
"Goa",1989,15,"DESAI RAMNATH PURUSHOTTAM","M","BJP",221,NA,NA,5
"Goa",1989,16,"KAKODKAR SHASHIKALAL GURUDUTT","F","MAG",7218,NA,NA,1
"Goa",1989,16,"PARAB GAONKAR MANOHAR GANGARAM","M","INC",2606,NA,NA,2
"Goa",1989,16,"RANE SARDESSAI JEETENDRARAO JAIBA","M","IND",719,NA,NA,3
