"State_name","DelimID","AC_no","AC_name","AC_type","District_Name","Sub_Region","Source"
"Delhi",4,18,"MODEL TOWN","GEN","CHANDNI CHOWK","CHANDNI CHOWK","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,19,"SADAR BAZAR","GEN","CHANDNI CHOWK","CHANDNI CHOWK","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,20,"CHANDNI CHOWK","GEN","CHANDNI CHOWK","CHANDNI CHOWK","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,21,"MATIA MAHAL","GEN","CHANDNI CHOWK","CHANDNI CHOWK","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,22,"BALLIMARAN","GEN","CHANDNI CHOWK","CHANDNI CHOWK","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,23,"KAROL BAGH","SC","NEW DELHI","NEW DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,24,"PATEL NAGAR","SC","NEW DELHI","NEW DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,25,"MOTI NAGAR","GEN","NEW DELHI","NEW DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,26,"MADIPUR","SC","WEST DELHI","WEST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,27,"RAJOURI GARDEN","GEN","WEST DELHI","WEST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,28,"HARI NAGAR","GEN","WEST DELHI","WEST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,29,"TILAK NAGAR","GEN","WEST DELHI","WEST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,30,"JANAKPURI","GEN","WEST DELHI","WEST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,31,"VIKASPURI","GEN","WEST DELHI","WEST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,32,"UTTAM NAGAR","GEN","WEST DELHI","WEST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,33,"DWARKA","GEN","WEST DELHI","WEST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,34,"MATIALA","GEN","WEST DELHI","WEST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,35,"NAJAFGARH","GEN","WEST DELHI","WEST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,36,"BIJWASAN","GEN","SOUTH DELHI","SOUTH DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,37,"PALAM","GEN","SOUTH DELHI","SOUTH DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,38,"DELHI CANTT","GEN","NEW DELHI","NEW DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,39,"RAJINDER NAGAR","GEN","NEW DELHI","NEW DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,40,"NEW DELHI","GEN","NEW DELHI","NEW DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,41,"JANGPURA","GEN","EAST DELHI","EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,42,"KASTURBA NAGAR","GEN","NEW DELHI","NEW DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,43,"MALVIYA NAGAR","GEN","NEW DELHI","NEW DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,44,"R K PURAM","GEN","NEW DELHI","NEW DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
