"Year","PC_Name","PC_No","PC_Type","AC_Name","AC_No","AC_Type","CandID","Cand","Party","Votes_In_AC","State_Name"
2004,"CHATRA",4,"GEN","Manika",73,"GEN",11,"ABID ALI","IND",360,"Jharkhand"
2004,"CHATRA",4,"GEN","Manika",73,"GEN",12,"BHARAT PRASAD SINGH","IND",342,"Jharkhand"
2004,"CHATRA",4,"GEN","Manika",73,"GEN",15,"BINDHYACHAL SINGH","IND",188,"Jharkhand"
2004,"CHATRA",4,"GEN","Manika",73,"GEN",14,"AWADH KISHORE SINGH","IND",229,"Jharkhand"
2004,"CHATRA",4,"GEN","Manika",73,"GEN",13,"BINOD BIHARI","IND",218,"Jharkhand"
2004,"CHATRA",4,"GEN","Latehar",74,"GEN",15,"BINDHYACHAL SINGH","IND",268,"Jharkhand"
2004,"CHATRA",4,"GEN","Latehar",74,"GEN",1,"DHIRENDRA AGARWAL","RJD",14538,"Jharkhand"
2004,"CHATRA",4,"GEN","Latehar",74,"GEN",4,"RAMLAL ORAON","IND",10298,"Jharkhand"
2004,"CHATRA",4,"GEN","Latehar",74,"GEN",16,"CHAMARI RAM","IND",117,"Jharkhand"
2004,"CHATRA",4,"GEN","Latehar",74,"GEN",5,"SURESH YADAV","SP",263,"Jharkhand"
2004,"CHATRA",4,"GEN","Latehar",74,"GEN",6,"RAMPATI RANJAN","BSP",1062,"Jharkhand"
2004,"CHATRA",4,"GEN","Latehar",74,"GEN",12,"BHARAT PRASAD SINGH","IND",147,"Jharkhand"
2004,"CHATRA",4,"GEN","Latehar",74,"GEN",2,"INDER SINGH NAMDHARI","JD(U)",14464,"Jharkhand"
2004,"CHATRA",4,"GEN","Latehar",74,"GEN",3,"NAGMANI","BJP",15568,"Jharkhand"
2004,"CHATRA",4,"GEN","Latehar",74,"GEN",13,"BINOD BIHARI","IND",108,"Jharkhand"
2004,"CHATRA",4,"GEN","Latehar",74,"GEN",14,"AWADH KISHORE SINGH","IND",119,"Jharkhand"
2004,"CHATRA",4,"GEN","Latehar",74,"GEN",7,"DR. SITA RAM SINGH","IND",1071,"Jharkhand"
2004,"CHATRA",4,"GEN","Latehar",74,"GEN",8,"BIRJU RAM","CPI(ML)(L)",281,"Jharkhand"
2004,"CHATRA",4,"GEN","Latehar",74,"GEN",9,"RAJ KUMAR SHARMA","IND",530,"Jharkhand"
2004,"CHATRA",4,"GEN","Latehar",74,"GEN",11,"ABID ALI","IND",305,"Jharkhand"
2004,"CHATRA",4,"GEN","Latehar",74,"GEN",10,"MUNESHWAR SINGH","IND",264,"Jharkhand"
2004,"CHATRA",4,"GEN","Panki",75,"GEN",6,"RAMPATI RANJAN","BSP",2172,"Jharkhand"
2004,"CHATRA",4,"GEN","Panki",75,"GEN",1,"DHIRENDRA AGARWAL","RJD",17565,"Jharkhand"
2004,"CHATRA",4,"GEN","Panki",75,"GEN",2,"INDER SINGH NAMDHARI","JD(U)",25143,"Jharkhand"
2004,"CHATRA",4,"GEN","Panki",75,"GEN",7,"DR. SITA RAM SINGH","IND",1657,"Jharkhand"
2004,"CHATRA",4,"GEN","Panki",75,"GEN",8,"BIRJU RAM","CPI(ML)(L)",4568,"Jharkhand"
2004,"CHATRA",4,"GEN","Panki",75,"GEN",3,"NAGMANI","BJP",17425,"Jharkhand"
2004,"CHATRA",4,"GEN","Panki",75,"GEN",4,"RAMLAL ORAON","IND",9601,"Jharkhand"
2004,"CHATRA",4,"GEN","Panki",75,"GEN",5,"SURESH YADAV","SP",1532,"Jharkhand"
2004,"CHATRA",4,"GEN","Panki",75,"GEN",9,"RAJ KUMAR SHARMA","IND",726,"Jharkhand"
2004,"CHATRA",4,"GEN","Panki",75,"GEN",10,"MUNESHWAR SINGH","IND",572,"Jharkhand"
2004,"CHATRA",4,"GEN","Panki",75,"GEN",13,"BINOD BIHARI","IND",288,"Jharkhand"
2004,"CHATRA",4,"GEN","Panki",75,"GEN",14,"AWADH KISHORE SINGH","IND",311,"Jharkhand"
2004,"CHATRA",4,"GEN","Panki",75,"GEN",15,"BINDHYACHAL SINGH","IND",291,"Jharkhand"
2004,"CHATRA",4,"GEN","Panki",75,"GEN",16,"CHAMARI RAM","IND",266,"Jharkhand"
2004,"CHATRA",4,"GEN","Panki",75,"GEN",12,"BHARAT PRASAD SINGH","IND",468,"Jharkhand"
2004,"CHATRA",4,"GEN","Panki",75,"GEN",11,"ABID ALI","IND",525,"Jharkhand"
2004,"KODARMA",5,"GEN","Kodarma",19,"GEN",10,"YOGENDRA KUMAR SINHA","IND",1129,"Jharkhand"
2004,"KODARMA",5,"GEN","Kodarma",19,"GEN",8,"KRISHNADEO YADAV","SP",1258,"Jharkhand"
2004,"KODARMA",5,"GEN","Kodarma",19,"GEN",9,"UMESH CHANDRA TRIVEDI","JKP",1269,"Jharkhand"
2004,"KODARMA",5,"GEN","Kodarma",19,"GEN",2,"CHAMPA VERMA","JMM",18319,"Jharkhand"
2004,"KODARMA",5,"GEN","Kodarma",19,"GEN",5,"MAHESH RAM","BSP",2978,"Jharkhand"
2004,"KODARMA",5,"GEN","Kodarma",19,"GEN",7,"DEO CHARAN DAS","IND",2116,"Jharkhand"
2004,"KODARMA",5,"GEN","Kodarma",19,"GEN",3,"RAJ KUMAR YADAV","CPI(ML)(L)",24236,"Jharkhand"
2004,"KODARMA",5,"GEN","Kodarma",19,"GEN",4,"TILAKDHARI PRASAD SINGH","INC",9577,"Jharkhand"
2004,"KODARMA",5,"GEN","Kodarma",19,"GEN",6,"RAM BALAK CHOUDHARY","IND",3095,"Jharkhand"
2004,"KODARMA",5,"GEN","Kodarma",19,"GEN",1,"BABULAL MARANDI","BJP",76764,"Jharkhand"
2004,"KODARMA",5,"GEN","Barkatha",20,"GEN",3,"RAJ KUMAR YADAV","CPI(ML)(L)",14298,"Jharkhand"
2004,"KODARMA",5,"GEN","Barkatha",20,"GEN",2,"CHAMPA VERMA","JMM",29630,"Jharkhand"
2004,"KODARMA",5,"GEN","Barkatha",20,"GEN",7,"DEO CHARAN DAS","IND",1455,"Jharkhand"
2004,"KODARMA",5,"GEN","Barkatha",20,"GEN",4,"TILAKDHARI PRASAD SINGH","INC",14700,"Jharkhand"
2004,"KODARMA",5,"GEN","Barkatha",20,"GEN",5,"MAHESH RAM","BSP",2263,"Jharkhand"
2004,"KODARMA",5,"GEN","Barkatha",20,"GEN",6,"RAM BALAK CHOUDHARY","IND",2499,"Jharkhand"
2004,"KODARMA",5,"GEN","Barkatha",20,"GEN",8,"KRISHNADEO YADAV","SP",891,"Jharkhand"
2004,"KODARMA",5,"GEN","Barkatha",20,"GEN",9,"UMESH CHANDRA TRIVEDI","JKP",968,"Jharkhand"
2004,"KODARMA",5,"GEN","Barkatha",20,"GEN",1,"BABULAL MARANDI","BJP",68421,"Jharkhand"
2004,"KODARMA",5,"GEN","Barkatha",20,"GEN",10,"YOGENDRA KUMAR SINHA","IND",850,"Jharkhand"
2004,"KODARMA",5,"GEN","Dhanwar",28,"GEN",8,"KRISHNADEO YADAV","SP",1013,"Jharkhand"
2004,"KODARMA",5,"GEN","Dhanwar",28,"GEN",2,"CHAMPA VERMA","JMM",22532,"Jharkhand"
2004,"KODARMA",5,"GEN","Dhanwar",28,"GEN",3,"RAJ KUMAR YADAV","CPI(ML)(L)",36612,"Jharkhand"
2004,"KODARMA",5,"GEN","Dhanwar",28,"GEN",4,"TILAKDHARI PRASAD SINGH","INC",4644,"Jharkhand"
2004,"KODARMA",5,"GEN","Dhanwar",28,"GEN",9,"UMESH CHANDRA TRIVEDI","JKP",786,"Jharkhand"
2004,"KODARMA",5,"GEN","Dhanwar",28,"GEN",10,"YOGENDRA KUMAR SINHA","IND",675,"Jharkhand"
2004,"KODARMA",5,"GEN","Dhanwar",28,"GEN",5,"MAHESH RAM","BSP",1939,"Jharkhand"
2004,"KODARMA",5,"GEN","Dhanwar",28,"GEN",6,"RAM BALAK CHOUDHARY","IND",1778,"Jharkhand"
2004,"KODARMA",5,"GEN","Dhanwar",28,"GEN",7,"DEO CHARAN DAS","IND",1584,"Jharkhand"
2004,"KODARMA",5,"GEN","Dhanwar",28,"GEN",1,"BABULAL MARANDI","BJP",75851,"Jharkhand"
2004,"KODARMA",5,"GEN","Bagodar",29,"GEN",10,"YOGENDRA KUMAR SINHA","IND",1154,"Jharkhand"
2004,"KODARMA",5,"GEN","Bagodar",29,"GEN",1,"BABULAL MARANDI","BJP",45070,"Jharkhand"
2004,"KODARMA",5,"GEN","Bagodar",29,"GEN",2,"CHAMPA VERMA","JMM",40502,"Jharkhand"
2004,"KODARMA",5,"GEN","Bagodar",29,"GEN",3,"RAJ KUMAR YADAV","CPI(ML)(L)",36899,"Jharkhand"
2004,"KODARMA",5,"GEN","Bagodar",29,"GEN",4,"TILAKDHARI PRASAD SINGH","INC",4756,"Jharkhand"
2004,"KODARMA",5,"GEN","Bagodar",29,"GEN",5,"MAHESH RAM","BSP",2442,"Jharkhand"
2004,"KODARMA",5,"GEN","Bagodar",29,"GEN",6,"RAM BALAK CHOUDHARY","IND",3186,"Jharkhand"
2004,"KODARMA",5,"GEN","Bagodar",29,"GEN",7,"DEO CHARAN DAS","IND",2262,"Jharkhand"
2004,"KODARMA",5,"GEN","Bagodar",29,"GEN",8,"KRISHNADEO YADAV","SP",1413,"Jharkhand"
2004,"KODARMA",5,"GEN","Bagodar",29,"GEN",9,"UMESH CHANDRA TRIVEDI","JKP",1103,"Jharkhand"
2004,"KODARMA",5,"GEN","Jamua",30,"GEN",7,"DEO CHARAN DAS","IND",1019,"Jharkhand"
2004,"KODARMA",5,"GEN","Jamua",30,"GEN",1,"BABULAL MARANDI","BJP",55618,"Jharkhand"
2004,"KODARMA",5,"GEN","Jamua",30,"GEN",2,"CHAMPA VERMA","JMM",49927,"Jharkhand"
2004,"KODARMA",5,"GEN","Jamua",30,"GEN",3,"RAJ KUMAR YADAV","CPI(ML)(L)",15240,"Jharkhand"
2004,"KODARMA",5,"GEN","Jamua",30,"GEN",4,"TILAKDHARI PRASAD SINGH","INC",9584,"Jharkhand"
2004,"KODARMA",5,"GEN","Jamua",30,"GEN",5,"MAHESH RAM","BSP",3431,"Jharkhand"
2004,"KODARMA",5,"GEN","Jamua",30,"GEN",6,"RAM BALAK CHOUDHARY","IND",1806,"Jharkhand"
2004,"KODARMA",5,"GEN","Jamua",30,"GEN",8,"KRISHNADEO YADAV","SP",670,"Jharkhand"
2004,"KODARMA",5,"GEN","Jamua",30,"GEN",9,"UMESH CHANDRA TRIVEDI","JKP",776,"Jharkhand"
2004,"KODARMA",5,"GEN","Jamua",30,"GEN",10,"YOGENDRA KUMAR SINHA","IND",938,"Jharkhand"
2004,"KODARMA",5,"GEN","Gandey",31,"GEN",4,"TILAKDHARI PRASAD SINGH","INC",10545,"Jharkhand"
2004,"KODARMA",5,"GEN","Gandey",31,"GEN",8,"KRISHNADEO YADAV","SP",486,"Jharkhand"
2004,"KODARMA",5,"GEN","Gandey",31,"GEN",5,"MAHESH RAM","BSP",4000,"Jharkhand"
2004,"KODARMA",5,"GEN","Gandey",31,"GEN",6,"RAM BALAK CHOUDHARY","IND",1765,"Jharkhand"
2004,"KODARMA",5,"GEN","Gandey",31,"GEN",7,"DEO CHARAN DAS","IND",779,"Jharkhand"
2004,"KODARMA",5,"GEN","Gandey",31,"GEN",9,"UMESH CHANDRA TRIVEDI","JKP",638,"Jharkhand"
2004,"KODARMA",5,"GEN","Gandey",31,"GEN",10,"YOGENDRA KUMAR SINHA","IND",568,"Jharkhand"
2004,"KODARMA",5,"GEN","Gandey",31,"GEN",3,"RAJ KUMAR YADAV","CPI(ML)(L)",9269,"Jharkhand"
2004,"KODARMA",5,"GEN","Gandey",31,"GEN",2,"CHAMPA VERMA","JMM",50799,"Jharkhand"
2004,"KODARMA",5,"GEN","Gandey",31,"GEN",1,"BABULAL MARANDI","BJP",44922,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Giridih",32,"GEN",3,"INDERDEO MAHATO","JD(U)",5417,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Giridih",32,"GEN",1,"TEK LAL MAHTO","JMM",55252,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Giridih",32,"GEN",2,"RAVINDRA KUMAR PANDEY","BJP",35537,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Giridih",32,"GEN",9,"SUKHDEO MAHTO","RLD",453,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Giridih",32,"GEN",12,"BUDHI NATH TIWARI","IND",403,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Giridih",32,"GEN",10,"KAILASH CHANDRA MAHTO","JKP",306,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Giridih",32,"GEN",4,"RAJ KISHORE MAHATO","AJSU",850,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Giridih",32,"GEN",5,"KAMAL SAHU","BSP",3163,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Giridih",32,"GEN",6,"SANJAY KUMAR SINGH","IND",1067,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Giridih",32,"GEN",7,"IBNUL HASAN BASRU","CPI(ML)(L)",574,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Giridih",32,"GEN",8,"ABHAY KUMAR SINGH","SP",599,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Giridih",32,"GEN",11,"KIRAN RAJ","LJNSP",1063,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Dumri",33,"GEN",1,"TEK LAL MAHTO","JMM",44260,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Dumri",33,"GEN",5,"KAMAL SAHU","BSP",2021,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Dumri",33,"GEN",6,"SANJAY KUMAR SINGH","IND",1853,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Dumri",33,"GEN",10,"KAILASH CHANDRA MAHTO","JKP",609,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Dumri",33,"GEN",11,"KIRAN RAJ","LJNSP",376,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Dumri",33,"GEN",2,"RAVINDRA KUMAR PANDEY","BJP",18009,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Dumri",33,"GEN",7,"IBNUL HASAN BASRU","CPI(ML)(L)",390,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Dumri",33,"GEN",8,"ABHAY KUMAR SINGH","SP",715,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Dumri",33,"GEN",9,"SUKHDEO MAHTO","RLD",653,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Dumri",33,"GEN",4,"RAJ KISHORE MAHATO","AJSU",8345,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Dumri",33,"GEN",12,"BUDHI NATH TIWARI","IND",448,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Dumri",33,"GEN",3,"INDERDEO MAHATO","JD(U)",27700,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Gomia",34,"GEN",12,"BUDHI NATH TIWARI","IND",381,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Gomia",34,"GEN",11,"KIRAN RAJ","LJNSP",451,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Gomia",34,"GEN",10,"KAILASH CHANDRA MAHTO","JKP",627,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Gomia",34,"GEN",9,"SUKHDEO MAHTO","RLD",817,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Gomia",34,"GEN",8,"ABHAY KUMAR SINGH","SP",797,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Gomia",34,"GEN",6,"SANJAY KUMAR SINGH","IND",1233,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Gomia",34,"GEN",7,"IBNUL HASAN BASRU","CPI(ML)(L)",1493,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Gomia",34,"GEN",5,"KAMAL SAHU","BSP",2407,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Gomia",34,"GEN",4,"RAJ KISHORE MAHATO","AJSU",5602,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Gomia",34,"GEN",3,"INDERDEO MAHATO","JD(U)",8103,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Gomia",34,"GEN",1,"TEK LAL MAHTO","JMM",63502,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Gomia",34,"GEN",2,"RAVINDRA KUMAR PANDEY","BJP",22286,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Bermo",35,"GEN",1,"TEK LAL MAHTO","JMM",64077,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Bermo",35,"GEN",2,"RAVINDRA KUMAR PANDEY","BJP",46777,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Bermo",35,"GEN",4,"RAJ KISHORE MAHATO","AJSU",4561,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Bermo",35,"GEN",5,"KAMAL SAHU","BSP",1552,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Bermo",35,"GEN",6,"SANJAY KUMAR SINGH","IND",1690,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Bermo",35,"GEN",3,"INDERDEO MAHATO","JD(U)",12470,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Bermo",35,"GEN",7,"IBNUL HASAN BASRU","CPI(ML)(L)",2604,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Bermo",35,"GEN",10,"KAILASH CHANDRA MAHTO","JKP",771,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Bermo",35,"GEN",11,"KIRAN RAJ","LJNSP",494,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Bermo",35,"GEN",12,"BUDHI NATH TIWARI","IND",433,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Bermo",35,"GEN",8,"ABHAY KUMAR SINGH","SP",1126,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Bermo",35,"GEN",9,"SUKHDEO MAHTO","RLD",724,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Tundi",42,"GEN",5,"KAMAL SAHU","BSP",1619,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Tundi",42,"GEN",12,"BUDHI NATH TIWARI","IND",640,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Tundi",42,"GEN",6,"SANJAY KUMAR SINGH","IND",1947,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Tundi",42,"GEN",7,"IBNUL HASAN BASRU","CPI(ML)(L)",745,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Tundi",42,"GEN",3,"INDERDEO MAHATO","JD(U)",7592,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Tundi",42,"GEN",4,"RAJ KISHORE MAHATO","AJSU",10157,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Tundi",42,"GEN",8,"ABHAY KUMAR SINGH","SP",1122,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Tundi",42,"GEN",9,"SUKHDEO MAHTO","RLD",872,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Tundi",42,"GEN",10,"KAILASH CHANDRA MAHTO","JKP",858,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Tundi",42,"GEN",11,"KIRAN RAJ","LJNSP",634,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Tundi",42,"GEN",1,"TEK LAL MAHTO","JMM",64926,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Tundi",42,"GEN",2,"RAVINDRA KUMAR PANDEY","BJP",35166,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Baghmara",43,"GEN",2,"RAVINDRA KUMAR PANDEY","BJP",42685,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Baghmara",43,"GEN",3,"INDERDEO MAHATO","JD(U)",20440,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Baghmara",43,"GEN",6,"SANJAY KUMAR SINGH","IND",2020,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Baghmara",43,"GEN",1,"TEK LAL MAHTO","JMM",58232,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Baghmara",43,"GEN",11,"KIRAN RAJ","LJNSP",613,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Baghmara",43,"GEN",12,"BUDHI NATH TIWARI","IND",529,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Baghmara",43,"GEN",4,"RAJ KISHORE MAHATO","AJSU",2769,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Baghmara",43,"GEN",5,"KAMAL SAHU","BSP",2858,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Baghmara",43,"GEN",10,"KAILASH CHANDRA MAHTO","JKP",610,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Baghmara",43,"GEN",7,"IBNUL HASAN BASRU","CPI(ML)(L)",629,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Baghmara",43,"GEN",8,"ABHAY KUMAR SINGH","SP",957,"Jharkhand"
2004,"GIRIDIH",6,"GEN","Baghmara",43,"GEN",9,"SUKHDEO MAHTO","RLD",710,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",6,"DILIP BAURI","IND",3260,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",7,"PYARE LAL MAHATO","IND",767,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",12,"SATYANARAYAN JHA","IND",1773,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",13,"MD. YUNUS ANSARI","LJNSP",594,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",14,"SHAKUNTALA MISHRA","SHS",446,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",15,"TEKLAL MAHATO","IND",347,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",16,"C. P. PANDEY","IND",367,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",11,"SWAPAN MUKHERJEE","CPI(ML)(L)",783,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",3,"A. K. ROY","MCO",21146,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",4,"SAMRESH SINGH","IND",37385,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",8,"SHANKAR KUMAR MUKHERJE","IND",1313,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",9,"JAGDISH KEWAT","BSP",1838,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",10,"SUNIL BAURI","IND",1644,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",17,"MILONI MADI","IND",326,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",18,"ISHWAR LAL MAHATO","IND",291,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",19,"MUNSI HEMBRAM","IND",303,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",5,"DINA BANDHU SINGH","SLP(L)",5872,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",1,"CHANDRA SHEKHAR DUBEY","INC",92762,"Jharkhand"
2004,"DHANBAD",7,"GEN","Bokaro",36,"GEN",2,"RITA VERMA","BJP",56130,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",16,"C. P. PANDEY","IND",328,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",11,"SWAPAN MUKHERJEE","CPI(ML)(L)",292,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",15,"TEKLAL MAHATO","IND",314,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",12,"SATYANARAYAN JHA","IND",1174,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",13,"MD. YUNUS ANSARI","LJNSP",568,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",10,"SUNIL BAURI","IND",1905,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",9,"JAGDISH KEWAT","BSP",598,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",17,"MILONI MADI","IND",226,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",14,"SHAKUNTALA MISHRA","SHS",575,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",18,"ISHWAR LAL MAHATO","IND",282,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",19,"MUNSI HEMBRAM","IND",217,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",7,"PYARE LAL MAHATO","IND",664,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",8,"SHANKAR KUMAR MUKHERJE","IND",909,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",5,"DINA BANDHU SINGH","SLP(L)",4479,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",6,"DILIP BAURI","IND",2450,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",1,"CHANDRA SHEKHAR DUBEY","INC",16707,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",4,"SAMRESH SINGH","IND",54026,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",2,"RITA VERMA","BJP",9719,"Jharkhand"
2004,"DHANBAD",7,"GEN","Chandankiyari",37,"GEN",3,"A. K. ROY","MCO",18098,"Jharkhand"
2004,"DHANBAD",7,"GEN","Sindri",38,"GEN",9,"JAGDISH KEWAT","BSP",1227,"Jharkhand"
2004,"DHANBAD",7,"GEN","Sindri",38,"GEN",10,"SUNIL BAURI","IND",1353,"Jharkhand"
2004,"DHANBAD",7,"GEN","Sindri",38,"GEN",2,"RITA VERMA","BJP",30657,"Jharkhand"
2004,"DHANBAD",7,"GEN","Sindri",38,"GEN",8,"SHANKAR KUMAR MUKHERJE","IND",1988,"Jharkhand"
2004,"DHANBAD",7,"GEN","Sindri",38,"GEN",11,"SWAPAN MUKHERJEE","CPI(ML)(L)",2166,"Jharkhand"
2004,"DHANBAD",7,"GEN","Sindri",38,"GEN",1,"CHANDRA SHEKHAR DUBEY","INC",47760,"Jharkhand"
2004,"DHANBAD",7,"GEN","Sindri",38,"GEN",15,"TEKLAL MAHATO","IND",562,"Jharkhand"
2004,"DHANBAD",7,"GEN","Sindri",38,"GEN",3,"A. K. ROY","MCO",35626,"Jharkhand"
2004,"DHANBAD",7,"GEN","Sindri",38,"GEN",4,"SAMRESH SINGH","IND",6885,"Jharkhand"
2004,"DHANBAD",7,"GEN","Sindri",38,"GEN",5,"DINA BANDHU SINGH","SLP(L)",3279,"Jharkhand"
2004,"DHANBAD",7,"GEN","Sindri",38,"GEN",6,"DILIP BAURI","IND",2325,"Jharkhand"
2004,"DHANBAD",7,"GEN","Sindri",38,"GEN",12,"SATYANARAYAN JHA","IND",1135,"Jharkhand"
2004,"DHANBAD",7,"GEN","Sindri",38,"GEN",13,"MD. YUNUS ANSARI","LJNSP",1097,"Jharkhand"
2004,"DHANBAD",7,"GEN","Sindri",38,"GEN",14,"SHAKUNTALA MISHRA","SHS",907,"Jharkhand"
2004,"DHANBAD",7,"GEN","Sindri",38,"GEN",7,"PYARE LAL MAHATO","IND",2764,"Jharkhand"
2004,"DHANBAD",7,"GEN","Sindri",38,"GEN",17,"MILONI MADI","IND",530,"Jharkhand"
