"State_Name","PC_No","AC_No","PC_Name","PC_Type","AC_Name","AC_Type"
"Bihar",37,225,"Aurangabad","GEN","Gurua","GEN"
"Bihar",37,225,"Aurangabad","GEN","Gurua","GEN"
"Bihar",37,225,"Aurangabad","GEN","Gurua","GEN"
"Bihar",37,225,"Aurangabad","GEN","Gurua","GEN"
"Bihar",37,227,"Aurangabad","GEN","Imamganj","SC"
"Bihar",37,227,"Aurangabad","GEN","Imamganj","SC"
"Bihar",37,227,"Aurangabad","GEN","Imamganj","SC"
"Bihar",37,227,"Aurangabad","GEN","Imamganj","SC"
"Bihar",37,227,"Aurangabad","GEN","Imamganj","SC"
"Bihar",37,227,"Aurangabad","GEN","Imamganj","SC"
"Bihar",37,227,"Aurangabad","GEN","Imamganj","SC"
"Bihar",37,227,"Aurangabad","GEN","Imamganj","SC"
"Bihar",37,227,"Aurangabad","GEN","Imamganj","SC"
"Bihar",37,227,"Aurangabad","GEN","Imamganj","SC"
"Bihar",37,227,"Aurangabad","GEN","Imamganj","SC"
"Bihar",37,227,"Aurangabad","GEN","Imamganj","SC"
"Bihar",37,227,"Aurangabad","GEN","Imamganj","SC"
"Bihar",37,231,"Aurangabad","GEN","Tikari","GEN"
"Bihar",37,231,"Aurangabad","GEN","Tikari","GEN"
"Bihar",37,231,"Aurangabad","GEN","Tikari","GEN"
"Bihar",37,231,"Aurangabad","GEN","Tikari","GEN"
"Bihar",37,231,"Aurangabad","GEN","Tikari","GEN"
"Bihar",37,231,"Aurangabad","GEN","Tikari","GEN"
"Bihar",37,231,"Aurangabad","GEN","Tikari","GEN"
"Bihar",37,231,"Aurangabad","GEN","Tikari","GEN"
"Bihar",37,231,"Aurangabad","GEN","Tikari","GEN"
"Bihar",37,231,"Aurangabad","GEN","Tikari","GEN"
"Bihar",37,231,"Aurangabad","GEN","Tikari","GEN"
"Bihar",37,231,"Aurangabad","GEN","Tikari","GEN"
"Bihar",37,231,"Aurangabad","GEN","Tikari","GEN"
"Bihar",38,226,"Gaya","SC","Sherghati","GEN"
"Bihar",38,226,"Gaya","SC","Sherghati","GEN"
"Bihar",38,226,"Gaya","SC","Sherghati","GEN"
"Bihar",38,226,"Gaya","SC","Sherghati","GEN"
"Bihar",38,226,"Gaya","SC","Sherghati","GEN"
"Bihar",38,226,"Gaya","SC","Sherghati","GEN"
"Bihar",38,226,"Gaya","SC","Sherghati","GEN"
"Bihar",38,226,"Gaya","SC","Sherghati","GEN"
"Bihar",38,226,"Gaya","SC","Sherghati","GEN"
"Bihar",38,226,"Gaya","SC","Sherghati","GEN"
"Bihar",38,226,"Gaya","SC","Sherghati","GEN"
"Bihar",38,226,"Gaya","SC","Sherghati","GEN"
"Bihar",38,226,"Gaya","SC","Sherghati","GEN"
"Bihar",38,228,"Gaya","SC","Barachatti","SC"
"Bihar",38,228,"Gaya","SC","Barachatti","SC"
"Bihar",38,228,"Gaya","SC","Barachatti","SC"
"Bihar",38,228,"Gaya","SC","Barachatti","SC"
"Bihar",38,228,"Gaya","SC","Barachatti","SC"
"Bihar",38,228,"Gaya","SC","Barachatti","SC"
"Bihar",38,228,"Gaya","SC","Barachatti","SC"
"Bihar",38,228,"Gaya","SC","Barachatti","SC"
"Bihar",38,228,"Gaya","SC","Barachatti","SC"
"Bihar",38,228,"Gaya","SC","Barachatti","SC"
"Bihar",38,228,"Gaya","SC","Barachatti","SC"
"Bihar",38,228,"Gaya","SC","Barachatti","SC"
"Bihar",38,228,"Gaya","SC","Barachatti","SC"
"Bihar",38,229,"Gaya","SC","Bodh Gaya","SC"
"Bihar",38,229,"Gaya","SC","Bodh Gaya","SC"
"Bihar",38,229,"Gaya","SC","Bodh Gaya","SC"
"Bihar",38,229,"Gaya","SC","Bodh Gaya","SC"
"Bihar",38,229,"Gaya","SC","Bodh Gaya","SC"
"Bihar",38,229,"Gaya","SC","Bodh Gaya","SC"
"Bihar",38,229,"Gaya","SC","Bodh Gaya","SC"
"Bihar",38,229,"Gaya","SC","Bodh Gaya","SC"
"Bihar",38,229,"Gaya","SC","Bodh Gaya","SC"
"Bihar",38,229,"Gaya","SC","Bodh Gaya","SC"
"Bihar",38,229,"Gaya","SC","Bodh Gaya","SC"
"Bihar",38,229,"Gaya","SC","Bodh Gaya","SC"
"Bihar",38,229,"Gaya","SC","Bodh Gaya","SC"
"Bihar",38,230,"Gaya","SC","Gaya Town","GEN"
"Bihar",38,230,"Gaya","SC","Gaya Town","GEN"
"Bihar",38,230,"Gaya","SC","Gaya Town","GEN"
"Bihar",38,230,"Gaya","SC","Gaya Town","GEN"
"Bihar",38,230,"Gaya","SC","Gaya Town","GEN"
"Bihar",38,230,"Gaya","SC","Gaya Town","GEN"
"Bihar",38,230,"Gaya","SC","Gaya Town","GEN"
"Bihar",38,230,"Gaya","SC","Gaya Town","GEN"
"Bihar",38,230,"Gaya","SC","Gaya Town","GEN"
"Bihar",38,230,"Gaya","SC","Gaya Town","GEN"
"Bihar",38,230,"Gaya","SC","Gaya Town","GEN"
"Bihar",38,230,"Gaya","SC","Gaya Town","GEN"
"Bihar",38,230,"Gaya","SC","Gaya Town","GEN"
"Bihar",38,232,"Gaya","SC","Belaganj","GEN"
"Bihar",38,232,"Gaya","SC","Belaganj","GEN"
"Bihar",38,232,"Gaya","SC","Belaganj","GEN"
"Bihar",38,232,"Gaya","SC","Belaganj","GEN"
"Bihar",38,232,"Gaya","SC","Belaganj","GEN"
"Bihar",38,232,"Gaya","SC","Belaganj","GEN"
"Bihar",38,232,"Gaya","SC","Belaganj","GEN"
"Bihar",38,232,"Gaya","SC","Belaganj","GEN"
"Bihar",38,232,"Gaya","SC","Belaganj","GEN"
"Bihar",38,232,"Gaya","SC","Belaganj","GEN"
"Bihar",38,232,"Gaya","SC","Belaganj","GEN"
"Bihar",38,232,"Gaya","SC","Belaganj","GEN"
"Bihar",38,232,"Gaya","SC","Belaganj","GEN"
"Bihar",38,234,"Gaya","SC","Wazirganj","GEN"
"Bihar",38,234,"Gaya","SC","Wazirganj","GEN"
"Bihar",38,234,"Gaya","SC","Wazirganj","GEN"
"Bihar",38,234,"Gaya","SC","Wazirganj","GEN"
"Bihar",38,234,"Gaya","SC","Wazirganj","GEN"
"Bihar",38,234,"Gaya","SC","Wazirganj","GEN"
"Bihar",38,234,"Gaya","SC","Wazirganj","GEN"
"Bihar",38,234,"Gaya","SC","Wazirganj","GEN"
"Bihar",38,234,"Gaya","SC","Wazirganj","GEN"
"Bihar",38,234,"Gaya","SC","Wazirganj","GEN"
"Bihar",38,234,"Gaya","SC","Wazirganj","GEN"
"Bihar",38,234,"Gaya","SC","Wazirganj","GEN"
"Bihar",38,234,"Gaya","SC","Wazirganj","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,170,"Nawada","GEN","Barbigha","GEN"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,235,"Nawada","GEN","Rajauli","SC"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,236,"Nawada","GEN","Hisua","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,237,"Nawada","GEN","Nawada","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,238,"Nawada","GEN","Gobindpur","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",39,239,"Nawada","GEN","Warsaliganj","GEN"
"Bihar",40,164,"Jamui","SC","Tarapur","GEN"
"Bihar",40,164,"Jamui","SC","Tarapur","GEN"
"Bihar",40,164,"Jamui","SC","Tarapur","GEN"
"Bihar",40,164,"Jamui","SC","Tarapur","GEN"
"Bihar",40,164,"Jamui","SC","Tarapur","GEN"
"Bihar",40,164,"Jamui","SC","Tarapur","GEN"
"Bihar",40,164,"Jamui","SC","Tarapur","GEN"
"Bihar",40,164,"Jamui","SC","Tarapur","GEN"
"Bihar",40,164,"Jamui","SC","Tarapur","GEN"
"Bihar",40,164,"Jamui","SC","Tarapur","GEN"
"Bihar",40,164,"Jamui","SC","Tarapur","GEN"
"Bihar",40,169,"Jamui","SC","Sheikhpura","GEN"
"Bihar",40,169,"Jamui","SC","Sheikhpura","GEN"
"Bihar",40,169,"Jamui","SC","Sheikhpura","GEN"
"Bihar",40,169,"Jamui","SC","Sheikhpura","GEN"
"Bihar",40,169,"Jamui","SC","Sheikhpura","GEN"
"Bihar",40,169,"Jamui","SC","Sheikhpura","GEN"
"Bihar",40,169,"Jamui","SC","Sheikhpura","GEN"
"Bihar",40,169,"Jamui","SC","Sheikhpura","GEN"
"Bihar",40,169,"Jamui","SC","Sheikhpura","GEN"
"Bihar",40,169,"Jamui","SC","Sheikhpura","GEN"
"Bihar",40,169,"Jamui","SC","Sheikhpura","GEN"
"Bihar",40,240,"Jamui","SC","Sikandra","SC"
"Bihar",40,240,"Jamui","SC","Sikandra","SC"
"Bihar",40,240,"Jamui","SC","Sikandra","SC"
"Bihar",40,240,"Jamui","SC","Sikandra","SC"
"Bihar",40,240,"Jamui","SC","Sikandra","SC"
"Bihar",40,240,"Jamui","SC","Sikandra","SC"
"Bihar",40,240,"Jamui","SC","Sikandra","SC"
"Bihar",40,240,"Jamui","SC","Sikandra","SC"
"Bihar",40,240,"Jamui","SC","Sikandra","SC"
"Bihar",40,240,"Jamui","SC","Sikandra","SC"
"Bihar",40,240,"Jamui","SC","Sikandra","SC"
"Bihar",40,241,"Jamui","SC","Jamui","GEN"
"Bihar",40,241,"Jamui","SC","Jamui","GEN"
"Bihar",40,241,"Jamui","SC","Jamui","GEN"
"Bihar",40,241,"Jamui","SC","Jamui","GEN"
"Bihar",40,241,"Jamui","SC","Jamui","GEN"
"Bihar",40,241,"Jamui","SC","Jamui","GEN"
"Bihar",40,241,"Jamui","SC","Jamui","GEN"
"Bihar",40,241,"Jamui","SC","Jamui","GEN"
"Bihar",40,241,"Jamui","SC","Jamui","GEN"
"Bihar",40,241,"Jamui","SC","Jamui","GEN"
"Bihar",40,241,"Jamui","SC","Jamui","GEN"
"Bihar",40,242,"Jamui","SC","Jhajha","GEN"
"Bihar",40,242,"Jamui","SC","Jhajha","GEN"
"Bihar",40,242,"Jamui","SC","Jhajha","GEN"
"Bihar",40,242,"Jamui","SC","Jhajha","GEN"
"Bihar",40,242,"Jamui","SC","Jhajha","GEN"
"Bihar",40,242,"Jamui","SC","Jhajha","GEN"
"Bihar",40,242,"Jamui","SC","Jhajha","GEN"
"Bihar",40,242,"Jamui","SC","Jhajha","GEN"
"Bihar",40,242,"Jamui","SC","Jhajha","GEN"
"Bihar",40,242,"Jamui","SC","Jhajha","GEN"
"Bihar",40,242,"Jamui","SC","Jhajha","GEN"
"Bihar",40,243,"Jamui","SC","Chakai","GEN"
"Bihar",40,243,"Jamui","SC","Chakai","GEN"
"Bihar",40,243,"Jamui","SC","Chakai","GEN"
"Bihar",40,243,"Jamui","SC","Chakai","GEN"
"Bihar",40,243,"Jamui","SC","Chakai","GEN"
"Bihar",40,243,"Jamui","SC","Chakai","GEN"
"Bihar",40,243,"Jamui","SC","Chakai","GEN"
"Bihar",40,243,"Jamui","SC","Chakai","GEN"
"Bihar",40,243,"Jamui","SC","Chakai","GEN"
"Bihar",40,243,"Jamui","SC","Chakai","GEN"
"Bihar",40,243,"Jamui","SC","Chakai","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chandigarh",1,1,"CHANDIGARH","GEN","CHANDIGARH","GEN"
"Chhattisgarh",1,4,"SARGUJA","ST","Premnagar","GEN"
"Chhattisgarh",1,4,"SARGUJA","ST","Premnagar","GEN"
"Chhattisgarh",1,4,"SARGUJA","ST","Premnagar","GEN"
"Chhattisgarh",1,4,"SARGUJA","ST","Premnagar","GEN"
"Chhattisgarh",1,4,"SARGUJA","ST","Premnagar","GEN"
"Chhattisgarh",1,4,"SARGUJA","ST","Premnagar","GEN"
"Chhattisgarh",1,4,"SARGUJA","ST","Premnagar","GEN"
"Chhattisgarh",1,4,"SARGUJA","ST","Premnagar","GEN"
"Chhattisgarh",1,4,"SARGUJA","ST","Premnagar","GEN"
"Chhattisgarh",1,4,"SARGUJA","ST","Premnagar","GEN"
"Chhattisgarh",1,4,"SARGUJA","ST","Premnagar","GEN"
"Chhattisgarh",1,4,"SARGUJA","ST","Premnagar","GEN"
"Chhattisgarh",1,4,"SARGUJA","ST","Premnagar","GEN"
"Chhattisgarh",1,4,"SARGUJA","ST","Premnagar","GEN"
"Chhattisgarh",1,5,"SARGUJA","ST","Bhatgaon","GEN"
"Chhattisgarh",1,5,"SARGUJA","ST","Bhatgaon","GEN"
"Chhattisgarh",1,5,"SARGUJA","ST","Bhatgaon","GEN"
"Chhattisgarh",1,5,"SARGUJA","ST","Bhatgaon","GEN"
"Chhattisgarh",1,5,"SARGUJA","ST","Bhatgaon","GEN"
"Chhattisgarh",1,5,"SARGUJA","ST","Bhatgaon","GEN"
"Chhattisgarh",1,5,"SARGUJA","ST","Bhatgaon","GEN"
"Chhattisgarh",1,5,"SARGUJA","ST","Bhatgaon","GEN"
"Chhattisgarh",1,5,"SARGUJA","ST","Bhatgaon","GEN"
"Chhattisgarh",1,5,"SARGUJA","ST","Bhatgaon","GEN"
"Chhattisgarh",1,5,"SARGUJA","ST","Bhatgaon","GEN"
"Chhattisgarh",1,5,"SARGUJA","ST","Bhatgaon","GEN"
"Chhattisgarh",1,5,"SARGUJA","ST","Bhatgaon","GEN"
"Chhattisgarh",1,5,"SARGUJA","ST","Bhatgaon","GEN"
"Chhattisgarh",1,6,"SARGUJA","ST","Pratappur","ST"
"Chhattisgarh",1,6,"SARGUJA","ST","Pratappur","ST"
"Chhattisgarh",1,6,"SARGUJA","ST","Pratappur","ST"
"Chhattisgarh",1,6,"SARGUJA","ST","Pratappur","ST"
"Chhattisgarh",1,6,"SARGUJA","ST","Pratappur","ST"
"Chhattisgarh",1,6,"SARGUJA","ST","Pratappur","ST"
"Chhattisgarh",1,6,"SARGUJA","ST","Pratappur","ST"
"Chhattisgarh",1,6,"SARGUJA","ST","Pratappur","ST"
"Chhattisgarh",1,6,"SARGUJA","ST","Pratappur","ST"
"Chhattisgarh",1,6,"SARGUJA","ST","Pratappur","ST"
"Chhattisgarh",1,6,"SARGUJA","ST","Pratappur","ST"
"Chhattisgarh",1,6,"SARGUJA","ST","Pratappur","ST"
"Chhattisgarh",1,6,"SARGUJA","ST","Pratappur","ST"
"Chhattisgarh",1,6,"SARGUJA","ST","Pratappur","ST"
"Chhattisgarh",1,7,"SARGUJA","ST","Ramanujganj","ST"
"Chhattisgarh",1,7,"SARGUJA","ST","Ramanujganj","ST"
"Chhattisgarh",1,7,"SARGUJA","ST","Ramanujganj","ST"
"Chhattisgarh",1,7,"SARGUJA","ST","Ramanujganj","ST"
"Chhattisgarh",1,7,"SARGUJA","ST","Ramanujganj","ST"
"Chhattisgarh",1,7,"SARGUJA","ST","Ramanujganj","ST"
"Chhattisgarh",1,7,"SARGUJA","ST","Ramanujganj","ST"
"Chhattisgarh",1,7,"SARGUJA","ST","Ramanujganj","ST"
"Chhattisgarh",1,7,"SARGUJA","ST","Ramanujganj","ST"
"Chhattisgarh",1,7,"SARGUJA","ST","Ramanujganj","ST"
"Chhattisgarh",1,7,"SARGUJA","ST","Ramanujganj","ST"
"Chhattisgarh",1,7,"SARGUJA","ST","Ramanujganj","ST"
"Chhattisgarh",1,7,"SARGUJA","ST","Ramanujganj","ST"
"Chhattisgarh",1,7,"SARGUJA","ST","Ramanujganj","ST"
"Chhattisgarh",1,8,"SARGUJA","ST","Samri","ST"
"Chhattisgarh",1,8,"SARGUJA","ST","Samri","ST"
"Chhattisgarh",1,8,"SARGUJA","ST","Samri","ST"
"Chhattisgarh",1,8,"SARGUJA","ST","Samri","ST"
"Chhattisgarh",1,8,"SARGUJA","ST","Samri","ST"
"Chhattisgarh",1,8,"SARGUJA","ST","Samri","ST"
"Chhattisgarh",1,8,"SARGUJA","ST","Samri","ST"
"Chhattisgarh",1,8,"SARGUJA","ST","Samri","ST"
"Chhattisgarh",1,8,"SARGUJA","ST","Samri","ST"
"Chhattisgarh",1,8,"SARGUJA","ST","Samri","ST"
"Chhattisgarh",1,8,"SARGUJA","ST","Samri","ST"
"Chhattisgarh",1,8,"SARGUJA","ST","Samri","ST"
"Chhattisgarh",1,8,"SARGUJA","ST","Samri","ST"
"Chhattisgarh",1,8,"SARGUJA","ST","Samri","ST"
"Chhattisgarh",1,9,"SARGUJA","ST","Lundra","ST"
"Chhattisgarh",1,9,"SARGUJA","ST","Lundra","ST"
"Chhattisgarh",1,9,"SARGUJA","ST","Lundra","ST"
"Chhattisgarh",1,9,"SARGUJA","ST","Lundra","ST"
"Chhattisgarh",1,9,"SARGUJA","ST","Lundra","ST"
"Chhattisgarh",1,9,"SARGUJA","ST","Lundra","ST"
"Chhattisgarh",1,9,"SARGUJA","ST","Lundra","ST"
"Chhattisgarh",1,9,"SARGUJA","ST","Lundra","ST"
"Chhattisgarh",1,9,"SARGUJA","ST","Lundra","ST"
"Chhattisgarh",1,9,"SARGUJA","ST","Lundra","ST"
"Chhattisgarh",1,9,"SARGUJA","ST","Lundra","ST"
"Chhattisgarh",1,9,"SARGUJA","ST","Lundra","ST"
"Chhattisgarh",1,9,"SARGUJA","ST","Lundra","ST"
"Chhattisgarh",1,9,"SARGUJA","ST","Lundra","ST"
"Chhattisgarh",1,10,"SARGUJA","ST","Ambikapur","GEN"
"Chhattisgarh",1,10,"SARGUJA","ST","Ambikapur","GEN"
"Chhattisgarh",1,10,"SARGUJA","ST","Ambikapur","GEN"
"Chhattisgarh",1,10,"SARGUJA","ST","Ambikapur","GEN"
"Chhattisgarh",1,10,"SARGUJA","ST","Ambikapur","GEN"
"Chhattisgarh",1,10,"SARGUJA","ST","Ambikapur","GEN"
"Chhattisgarh",1,10,"SARGUJA","ST","Ambikapur","GEN"
"Chhattisgarh",1,10,"SARGUJA","ST","Ambikapur","GEN"
"Chhattisgarh",1,10,"SARGUJA","ST","Ambikapur","GEN"
"Chhattisgarh",1,10,"SARGUJA","ST","Ambikapur","GEN"
"Chhattisgarh",1,10,"SARGUJA","ST","Ambikapur","GEN"
"Chhattisgarh",1,10,"SARGUJA","ST","Ambikapur","GEN"
"Chhattisgarh",1,10,"SARGUJA","ST","Ambikapur","GEN"
"Chhattisgarh",1,10,"SARGUJA","ST","Ambikapur","GEN"
"Chhattisgarh",1,11,"SARGUJA","ST","Sitapur","ST"
"Chhattisgarh",1,11,"SARGUJA","ST","Sitapur","ST"
"Chhattisgarh",1,11,"SARGUJA","ST","Sitapur","ST"
"Chhattisgarh",1,11,"SARGUJA","ST","Sitapur","ST"
"Chhattisgarh",1,11,"SARGUJA","ST","Sitapur","ST"
"Chhattisgarh",1,11,"SARGUJA","ST","Sitapur","ST"
"Chhattisgarh",1,11,"SARGUJA","ST","Sitapur","ST"
"Chhattisgarh",1,11,"SARGUJA","ST","Sitapur","ST"
"Chhattisgarh",1,11,"SARGUJA","ST","Sitapur","ST"
"Chhattisgarh",1,11,"SARGUJA","ST","Sitapur","ST"
"Chhattisgarh",1,11,"SARGUJA","ST","Sitapur","ST"
"Chhattisgarh",1,11,"SARGUJA","ST","Sitapur","ST"
"Chhattisgarh",1,11,"SARGUJA","ST","Sitapur","ST"
"Chhattisgarh",1,11,"SARGUJA","ST","Sitapur","ST"
"Chhattisgarh",2,12,"RAIGARH","ST","Jashpur","ST"
"Chhattisgarh",2,12,"RAIGARH","ST","Jashpur","ST"
"Chhattisgarh",2,12,"RAIGARH","ST","Jashpur","ST"
"Chhattisgarh",2,12,"RAIGARH","ST","Jashpur","ST"
"Chhattisgarh",2,12,"RAIGARH","ST","Jashpur","ST"
"Chhattisgarh",2,12,"RAIGARH","ST","Jashpur","ST"
"Chhattisgarh",2,12,"RAIGARH","ST","Jashpur","ST"
"Chhattisgarh",2,12,"RAIGARH","ST","Jashpur","ST"
"Chhattisgarh",2,12,"RAIGARH","ST","Jashpur","ST"
"Chhattisgarh",2,12,"RAIGARH","ST","Jashpur","ST"
"Chhattisgarh",2,12,"RAIGARH","ST","Jashpur","ST"
"Chhattisgarh",2,12,"RAIGARH","ST","Jashpur","ST"
"Chhattisgarh",2,13,"RAIGARH","ST","Kunkuri","ST"
"Chhattisgarh",2,13,"RAIGARH","ST","Kunkuri","ST"
"Chhattisgarh",2,13,"RAIGARH","ST","Kunkuri","ST"
"Chhattisgarh",2,13,"RAIGARH","ST","Kunkuri","ST"
"Chhattisgarh",2,13,"RAIGARH","ST","Kunkuri","ST"
"Chhattisgarh",2,13,"RAIGARH","ST","Kunkuri","ST"
"Chhattisgarh",2,13,"RAIGARH","ST","Kunkuri","ST"
"Chhattisgarh",2,13,"RAIGARH","ST","Kunkuri","ST"
"Chhattisgarh",2,13,"RAIGARH","ST","Kunkuri","ST"
"Chhattisgarh",2,13,"RAIGARH","ST","Kunkuri","ST"
"Chhattisgarh",2,13,"RAIGARH","ST","Kunkuri","ST"
