"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Manipur",2,1972,2,32,"KHEKMAN",89.11,44.81,"General",9490,11,3,1,"Male","INC",3790,"HABIBUR RAMAM",0.13,"THOUDAM KRISHNA","MRP","M",NA
"Manipur",2,1972,2,33,"THOUBAL",84.83,54.68,"General",9249,2483,5,1,"Male","MRP",4290,"LANGPOKLAKPAM CHADYAIMA",31.65,"WAIKHOM MANI","INC","M",NA
"Manipur",2,1972,2,34,"ATHOKPAM",85.59,28.13,"General",8535,21,5,1,"Male","MRP",2055,"MD CHAOBA",0.29,"SOROKHAIBAM CHOURAJIT","IND","M",NA
"Manipur",2,1972,2,35,"KHANGABOX",80.39,48.07,"General",9375,1163,3,1,"Male","CPI",3623,"THOKCHOM ACHOUBA",15.43,"M D KUTUB ALI","IND","M",NA
"Manipur",2,1972,2,36,"HEIPOK",84.91,37.76,"General",10609,1119,7,1,"Male","INC",3401,"MIBOTOMBI SINGH",12.42,"MOIRANGTHEM YAIMA","CPI","M",NA
"Manipur",2,1972,2,37,"WANGJING TENTHA",83.75,32.67,"General",9791,499,5,1,"Male","MRP",2679,"NAOREM KUNJOBAPU",6.09,"LAISRAM KHOMDON","NCO","M",NA
"Manipur",2,1972,2,38,"KAKCHING",86.77,35.58,"General",11479,199,3,1,"Male","SOP",3544,"YENGKHOM NIMAI",2,"MAYANGLAMBAM I BOTOBI","INC","M",NA
"Manipur",2,1972,2,39,"HIYANGLAM",79.08,23.56,"General",11560,87,6,1,"Male","SOP",2154,"KUIDRAOM RAJBAPU SINGH",0.95,"NAOREM KANHAI SINGH","INC","M",NA
"Manipur",2,1972,2,40,"SUGNOO",81.13,37.6,"General",11513,109,3,1,"Male","CPI",3512,"MAYANGLAMBAM NILLA",1.17,"MAYANGLAMBAM KAMAL","INC","M",NA
"Manipur",2,1972,2,41,"CHANDEL",75.22,59.29,"ST",13597,1901,2,1,"Male","IND",6064,"H.T. THUNGAM",18.59,"LINUS LIANKHOHAO","INC","M",NA
"Manipur",2,1972,2,42,"TENGNOUPAL",66.3,50.64,"ST",9504,1941,4,1,"Male","INC",3191,"L RONGMAN",30.8,"SOLIM BAITE","IND","M",NA
"Manipur",2,1972,2,43,"PHUNGYAR",65.34,64.97,"ST",6711,1874,4,1,"Male","IND",2849,"RISHANG",42.74,"STEPHEN ANGKANG","INC","M",NA
"Manipur",2,1972,2,44,"KANJONG",62.22,52.01,"ST",9029,1651,4,1,"Male","IND",2922,"K ENVEY",29.39,"KONGSOI LUTTHUI","IND","M",NA
"Manipur",2,1972,2,45,"CHINGAI",73.41,27.83,"ST",8154,597,7,1,"Male","IND",1666,"P. PETER",9.97,"SOM I","IND","M",NA
"Manipur",2,1972,2,46,"UKHRUL",73.08,59.38,"ST",9345,2163,3,1,"Male","IND",4055,"YANGMASO SHAIZA",31.67,"L SOLOMON","INC","M",NA
"Manipur",2,1972,2,47,"SAIKUL",62.9,26.19,"ST",12465,737,8,1,"Male","IND",2053,"R VOI",9.4,"THONGKHOPAO","IND","M",NA
"Manipur",2,1972,2,48,"LIYAI",69.61,36.95,"ST",11094,371,3,1,"Male","IND",2853,"S.P. HENRY",4.8,"KHOS U THIKHO","IND","M",NA
"Manipur",2,1972,2,49,"MAO",63.02,36.35,"ST",9787,229,3,1,"Male","INC",2242,"ASOSU ASHIHO",3.71,"JAMES LOKHO KOLAKHE","IND","M",NA
"Manipur",2,1972,2,50,"KARONG",55.29,31.88,"ST",15586,695,6,1,"Male","INC",2747,"ATHIKHO DAIHO",8.06,"NGULKHOLAM HAOKIP","IND","M",NA
"Manipur",2,1972,2,51,"SAITU",61.02,17.15,"ST",11700,173,12,1,"Male","INC",1224,"PAOLEN",2.42,"SEIKHOHAO","IND","M",NA
"Manipur",2,1972,2,52,"TAMEI",57.89,24.11,"ST",8768,42,5,1,"Male","IND",1224,"PAUHEU",0.83,"R. RAJANGLUNG","IND","M",NA
"Manipur",2,1972,2,53,"TAMENGLONG",55.42,35.5,"ST",7294,375,5,1,"Male","IND",1435,"TP KIULENGPOU",9.28,"DIJINGANG","IND","M",NA
"Manipur",2,1972,2,54,"NUNGBA",50.87,38.41,"ST",7032,489,5,1,"Male","INC",1374,"KALANLUNG",13.67,"POUGAILUNG","IND","M",NA
"Manipur",2,1972,2,55,"JIRIBAM",0,NA,"General",12492,0,1,1,"Male","INC",0,"S. BIJOY (UNCONTESTED)",NA,NA,NA,NA,NA
"Manipur",2,1972,2,56,"TIPAIMUKH",70.09,58.08,"ST",9496,1076,2,1,"Male","IND",3866,"NGURUINGLINE",16.17,"SELKAI HRANGOHAL","INC","M",NA
"Manipur",2,1972,2,57,"THANLON",63.77,51.27,"ST",8187,1343,3,1,"Male","IND",2677,"N GOUZAGIN",25.72,"NENGKHOSUAN","IND","M",NA
"Manipur",2,1972,2,58,"HENGLEP",80.31,48.91,"ST",13086,1963,4,1,"Male","IND",5140,"HOLKHOMANG",18.68,"LHINGIANENG GANGTE","INC","M",NA
"Manipur",2,1972,2,59,"SINGHAT",74.45,49.41,"ST",14045,2164,3,1,"Male","INC",5166,"THANGKHANLAL",20.7,"KULZAOAL","IND","M",NA
"Manipur",2,1972,2,60,"CHURACHANDPUR",77.1,28.3,"ST",12941,301,5,1,"Male","IND",2824,"HAOKHOLAL THANGJOM",3.02,"GOUKHENPAU","INC","M",NA
"Manipur",3,1974,2,1,"KHUNDRAKPAM",75.44,42.45,"General",11138,1820,5,1,"Male","CPI",3567,"MAIBAM HERA LAIRELLAKPAM",21.66,"GOURAHARI SINGH","MRP","M",NA
"Manipur",3,1974,2,2,"HEINGANJ",87.82,41.4,"General",11356,1270,6,1,"Male","IND",4129,"NONGTHOMBAM CHAOBA SINGH",12.73,"ARIBAM BIMALA DEVI","MRP","F",NA
"Manipur",3,1974,2,3,"KHURAI",84.18,33.58,"General",11894,677,4,1,"Male","SOP",3362,"KONGBRAILAKPAM BORTHAKUR SHARMA",6.76,"ATOMBA NGAIRANGBAMCHA","INC","M",NA
"Manipur",3,1974,2,4,"KHETRIGAO",86.48,35.9,"General",12075,387,3,1,"Male","MRP",3749,"ABDUL WAHID",3.71,"ABDUL HAQUE","SOP","M",NA
"Manipur",3,1974,2,5,"THONGJU",87.75,31.8,"General",12129,451,4,1,"Male","SOP",3385,"HAWAIBAM SHYAMA SINGH",4.24,"OINAM TOMBA SINGH","INC","M",NA
"Manipur",3,1974,2,6,"KEIRAO",84.28,48.34,"General",10663,1699,4,1,"Male","MRP",4344,"MOHAMAD JALUDDIN",18.91,"NGANGBAM BIRA","INC","M",NA
"Manipur",3,1974,2,7,"ANDRO",87.01,43.05,"General",13575,1625,3,1,"Male","MRP",5085,"ASHRAF ALI",13.76,"KSHETRIMAYUM KIRTI SINGH","INC","M",NA
"Manipur",3,1974,2,8,"LAMLAI",81.26,29.98,"General",11479,778,6,1,"Male","CPI",2797,"PHEIROIJAM PARIJAT",8.34,"YUMKHAIBAM KERANI SINGH","IND","M",NA
"Manipur",3,1974,2,9,"THANGMEIBAND",71.23,51.53,"General",11537,752,3,1,"Male","MRP",4235,"MAIBAM GOURAMANI",9.15,"SAGOLSEM IBOMCHA","INC","M",NA
"Manipur",3,1974,2,10,"URIPOK",73.41,38.49,"General",9014,206,4,1,"Male","CPI",2547,"M. MEGHACHANDRA SINGH",3.11,"LAISRAM JUGESWAR SINGH","MRP","M",NA
"Manipur",3,1974,2,11,"SAGOLBAND",75.39,38.24,"General",11652,793,5,1,"Male","MRP",3359,"SALAM TOMBI",9.03,"THOKCHOM BIRA","CPI","M",NA
"Manipur",3,1974,2,12,"KEISAMTHONG",80.89,37.29,"General",13371,59,4,1,"Male","INC",4033,"R. K. RANBIR SINGH",0.55,"LAISRAM MAWAOBI","MRP","M",NA
"Manipur",3,1974,2,13,"SINGJAMEI",86.43,27.09,"General",9666,72,5,1,"Male","IND",2263,"SANASAM BIRAMANI SINGH",0.86,"LAISRAM JOYCHANDRA","MRP","M",NA
"Manipur",3,1974,2,14,"YAISKUL",83.33,36.75,"General",10839,384,3,1,"Male","MRP",3319,"R. K. DORENDRA",4.25,"HAWAIBAM NILMANI","INC","M",NA
"Manipur",3,1974,2,15,"WANGKHEI",75.05,37.61,"General",12119,844,5,1,"Male","MRP",3421,"KHAIDEM PISHAK SINGH",9.28,"SERAM ANGOUBA SINGH","INC","M",NA
"Manipur",3,1974,2,16,"SEKMAI",86.67,53.31,"SC",10246,588,2,1,"Male","MRP",4734,"KHWAIRAKPAM CHAOBA",6.62,"KHANGEMBAM LEIRIJAO","INC","M",NA
"Manipur",3,1974,2,17,"LAMSANG",86.16,25.44,"General",12300,1,7,1,"Male","CPI",2696,"KHUNDONGBAM JUGESWAR",0.01,"LAISRAM SHAMU SINGH","MRP","M",NA
"Manipur",3,1974,2,18,"KONTHOUJAM",87.57,27.02,"General",12162,585,6,1,"Male","IND",2878,"HEIGRUJAN THOITHOI",5.49,"KHANGEMBAM LAKSHMAN","MRP","M",NA
"Manipur",3,1974,2,19,"PATSOI",85.47,46.09,"General",12776,2560,4,1,"Male","MRP",5033,"LEISANGTHEM CHANDRAMANI",23.44,"NONGTHOMBAM IBOMCHA SINGH","IND","M",NA
"Manipur",3,1974,2,20,"LANGTHABAL",87.01,26.85,"General",10335,203,6,1,"Male","MRP",2415,"OKRAM JOY SINGH",2.26,"PUKHRAMBAM HORENDRA SINGH","IND","M",NA
"Manipur",3,1974,2,21,"NAORIYA PAKANGLAKPA",84.03,32.33,"General",13348,544,6,1,"Male","MRP",3626,"TOKPAM SANAJAO",4.85,"WAHENGBAM ANGOU SINGH","INC","M",NA
"Manipur",3,1974,2,22,"WANGOI",83.7,55.05,"General",10264,867,2,1,"Male","INC",4729,"W. NIPAMACHA SINGH",10.09,"CH.RAJMOHAN SINGH","MRP","M",NA
"Manipur",3,1974,2,23,"MAYANG IMPHAL",81.59,36.44,"General",11813,494,6,1,"Male","MRP",3512,"ABDUL LATIP",5.13,"KHAIDEM MANGOL","CPI","M",NA
"Manipur",3,1974,2,24,"NANBOL",89.58,50.19,"General",12001,41,2,1,"Male","MRP",5396,"THOUNAOJAM CHAOBA SINGH",0.38,"HIDANGAMAYUM SHYAMKISHORE SHARMA","INC","M",NA
"Manipur",3,1974,2,25,"OINAM",90.91,50.57,"General",11100,115,2,1,"Male","MRP",5103,"YUMNAM YAIMA SINGH",1.14,"MUTHUM AMUTOMBI SINGH","INC","M",NA
"Manipur",3,1974,2,26,"BISHENPUR",85.41,39.22,"General",11162,731,3,1,"Male","INC",3739,"KHAIDEM RATH SINGH",7.67,"MAIREMBAM NILACHANDRA SINGH","MRP","M",NA
"Manipur",3,1974,2,27,"MOIRANG",84.97,50.46,"General",14618,188,3,1,"Male","INC",6268,"KIYAM SHYAM SINGH",1.51,"HEMAN NILAMANI SINGH","MRP","M",NA
"Manipur",3,1974,2,28,"THANGA",85.6,35.49,"General",9998,101,3,1,"Male","INC",3037,"SALAM JAYANTAKUMAR SING",1.18,"HEISNAM YAIMA SINGH","MRP","M",NA
"Manipur",3,1974,2,29,"KUMBI",79.78,55.76,"General",11129,1434,4,1,"Male","MRP",4951,"WAHENGBAM KOMOL SINGH",16.15,"MAIREMBAM KOIRENG SINGH","INC","M",NA
"Manipur",3,1974,2,30,"LILONG",83.51,59.3,"General",12095,1878,2,1,"Male","MRP",5989,"ALIMMUDIN",18.59,"ABDUL QUADIR SHAH","INC","M",NA
"Manipur",3,1974,2,31,"THOUBAL",89.99,29.9,"General",12511,209,5,1,"Male","MRP",3366,"KOIJAM MANGI SINGH",1.86,"THOUDAM KRISHNA SINGH","IND","M",NA
"Manipur",3,1974,2,32,"WANGKHEM",90.17,23.73,"General",12345,668,6,1,"Male","MRP",2641,"CHAOBA",6,"LAISHRAM MODHU SINGH","INC","M",NA
"Manipur",3,1974,2,33,"HEIROK",86.25,57.49,"General",12445,1608,2,1,"Male","INC",6171,"MOIRANGTHEM IBOTOMBI SINGH",14.98,"SOIBAM KUSHMU SINGH","MRP","M",NA
"Manipur",3,1974,2,34,"WANGJING TENTHA",86.78,22.41,"General",12143,380,7,1,"Male","IND",2362,"SAQAM IBOMCHA SINGH",3.61,"NAOREM KUNJOBABU","MRP","M",NA
"Manipur",3,1974,2,35,"KHANGABOK",86.15,33.43,"General",12122,671,5,1,"Male","CPI",3491,"THOKCHOM ACHOUBA",6.43,"MOIRANGHEM BORAJAO SINGH","MRP","M",NA
"Manipur",3,1974,2,36,"WABGAI",79.85,43.29,"General",12355,1275,4,1,"Male","INC",4271,"HABIBUR RAHAMAN",12.92,"NAOREM MOHOLDAS","MRP","M",NA
"Manipur",3,1974,2,37,"KAKCHING",91.47,36.89,"General",10735,618,4,1,"Male","CPI",3622,"KSHETRI IRUBOT",6.29,"YENGKHOM NIMAL","SOP","M",NA
"Manipur",3,1974,2,38,"HIYANGLAM",87.52,20.04,"General",10878,24,8,1,"Male","MRP",1908,"MAIBAM KUNJO",0.25,"ELANGBAM BABUDHAN","CPI","M",NA
"Manipur",3,1974,2,39,"SUGNOO",82.81,41.84,"General",11804,660,6,1,"Male","MRP",4090,"KHAIDEM NIMAICHAND",6.75,"MAYANGLAM BAM NILA","CPI","M",NA
"Manipur",3,1974,2,40,"JIRIBAM",72.58,34.9,"General",11224,232,7,1,"Male","INC",2843,"S. BIJOY",2.85,"DEBENDRO SINGH","IND","M",NA
"Manipur",3,1974,2,41,"CHANDEL",88.94,24.45,"ST",16047,187,5,1,"Male","MHU",3490,"H. T. THUNGAM",1.31,"NULA THUMSING","INC","M",NA
"Manipur",3,1974,2,42,"TENGNOUPAL",79.33,30.65,"ST",13191,649,5,1,"Male","MHU",3207,"L. RONGMAN",6.2,"N. G. HERMASHING","INC","M",NA
"Manipur",3,1974,2,43,"PHUNGYAR",73.33,57.55,"ST",11518,1276,2,1,"Male","INC",4861,"RISHANG KEISHING",15.11,"STEPHEN ANGKANG","MHU","M",NA
"Manipur",3,1974,2,44,"UKHRUL",76.92,52.41,"ST",12902,478,2,1,"Male","MHU",5201,"YANGMASO SHAIZA",4.82,"K. ENVEY","INC","M",NA
"Manipur",3,1974,2,45,"CHINGAI",77.66,44.84,"ST",13920,1013,4,1,"Male","MHU",4847,"SOMI A. SHIMRAY",9.37,"P. PETER","INC","M",NA
"Manipur",3,1974,2,46,"SAIKUL",83.83,28.26,"ST",15114,370,6,1,"Male","INC",3580,"SHONKHOTHANG",2.92,"LALKHOHEN","KNA","M",NA
"Manipur",3,1974,2,47,"KARONG",79.9,40.16,"ST",14589,456,6,1,"Male","IND",4681,"K. S. BENJAMIN BANEE",3.91,"VIO","MHU","M",NA
"Manipur",3,1974,2,48,"MAO",93.66,26.76,"ST",15017,152,4,1,"Male","MHU",3764,"KH. THEKHO",1.08,"LOHRII","INC","M",NA
"Manipur",3,1974,2,49,"TABUDI",77.24,30.61,"ST",14650,256,4,1,"Male","MHU",3464,"SAHENI ADANI",2.26,"KHUPKHOLAM","KNA","M",NA
