"state","year","ac_no","ac_name","ac_type","cand1","party1","votes1","position","vote_percent"
"Manipur",1967,10,"URIPOK THANGMEIBAND","GEN","S . INDRAMANI","IND",559,4,5.07
"Manipur",1967,11,"KONTHOUJAM","GEN","S . TOMBI","INC",4522,1,39.28
"Manipur",1967,11,"KONTHOUJAM","GEN","A . KULLACHANDRA","IND",4297,2,37.32
"Manipur",1967,11,"KONTHOUJAM","GEN","T . BABU","CPI",2444,3,21.23
"Manipur",1967,11,"KONTHOUJAM","GEN","H . KONDO","IND",162,4,1.41
"Manipur",1967,11,"KONTHOUJAM","GEN","Y . TOMBA","IND",88,5,0.76
"Manipur",1967,12,"SEKMAI LAMSANG","GEN","K . CHAOBA","INC",4206,1,42.54
"Manipur",1967,12,"SEKMAI LAMSANG","GEN","K . JUGESHWRO","CPI",2586,2,26.15
"Manipur",1967,12,"SEKMAI LAMSANG","GEN","K . AMBIKA","IND",2201,3,22.26
"Manipur",1967,12,"SEKMAI LAMSANG","GEN","A . NGANBA","IND",895,4,9.05
"Manipur",1967,13,"NAMOOL","GEN","Y . YAIMA","IND",6084,1,45.7
"Manipur",1967,13,"NAMOOL","GEN","S . SHARMA","INC",3753,2,28.19
"Manipur",1967,13,"NAMOOL","GEN","K . KEITOMBI","CPI",2135,3,16.04
"Manipur",1967,13,"NAMOOL","GEN","O . L . ROTON","IND",757,4,5.69
"Manipur",1967,13,"NAMOOL","GEN","A . ANGAHAL","IND",585,5,4.39
"Manipur",1967,14,"BISHENPUR","GEN","L . IBOMCHA","INC",5784,1,46.24
"Manipur",1967,14,"BISHENPUR","GEN","A . KETUKI","SSP",3327,2,26.59
"Manipur",1967,14,"BISHENPUR","GEN","M . NILACHANDRA","IND",3220,3,25.74
"Manipur",1967,14,"BISHENPUR","GEN","S . ANGOUBA","IND",179,4,1.43
"Manipur",1967,15,"THANGA","GEN","M . K . SINGH","INC",5823,1,46.68
"Manipur",1967,15,"THANGA","GEN","H . KANGJAMBA","SSP",4571,2,36.64
"Manipur",1967,15,"THANGA","GEN","IBOCHA","IND",1096,3,8.79
"Manipur",1967,15,"THANGA","GEN","K . MANIANGOU","IND",701,4,5.62
"Manipur",1967,15,"THANGA","GEN","BHANU","IND",284,5,2.28
"Manipur",1967,16,"LILONG","GEN","ALIMUDDIN","INC",5199,1,39.09
"Manipur",1967,16,"LILONG","GEN","H . RAHAMAN","IND",4984,2,37.48
"Manipur",1967,16,"LILONG","GEN","T . JATRA","IND",3116,3,23.43
"Manipur",1967,17,"THOUBAL","GEN","W . MANI","INC",2943,1,22.69
"Manipur",1967,17,"THOUBAL","GEN","L . CHAOYAIMA","IND",2546,2,19.63
"Manipur",1967,17,"THOUBAL","GEN","A . IBOMCHA","IND",2408,3,18.56
"Manipur",1967,17,"THOUBAL","GEN","S . CHOURJIT","IND",1673,4,12.9
"Manipur",1967,17,"THOUBAL","GEN","K . I . SINGH","IND",1489,5,11.48
"Manipur",1967,17,"THOUBAL","GEN","W . NIMAICHAND","IND",1418,6,10.93
